,date,utm_source_and_medium,utm_campaign,user_count,session_count
1905,2024-10-18,ajanlat / email,campaign_7,2,2
1906,2024-10-18,phone / offline,proposal-by-phone,2,2
1907,2024-10-18,google / cpc,utm_campaign,1,2
1908,2024-10-18,duckduckgo / organic,(organic),1,1
1909,2024-10-18,at.search.yahoo.com / referral,(referral),1,1
1910,2024-10-18,bild.de / referral,(referral),1,1
1911,2024-10-18,source_10,(referral),1,1
1912,2024-10-18,google / cpc,(referral),0,1
1913,2024-10-18,source_22,(referral),1,1
1914,2024-10-18,mail.google.com / referral,(referral),0,1
1915,2024-10-18,msn.com / referral,(referral),1,1
1916,2024-10-18,origo.hu / referral,(referral),1,1
1917,2024-10-18,t.post.sme.sk / referral,(referral),1,1
1918,2024-10-18,vendeghazak.hu / referral,(referral),1,1
1919,2024-10-18,zadir.hu / referral,(referral),1,1
1920,2024-10-18,google / cpc,campaign_43,1,1
1921,2024-10-18,bing / cpc,campaign_38,1,1
1922,2024-10-18,(not set),(not set),252,275
