,date,utm_source_and_medium,utm_campaign,user_count,session_count
538,2024-10-02,google / cpc,(not set),43,46
539,2024-10-02,google / cpc,campaign_16,39,42
540,2024-10-02,google / cpc,campaign_15,24,24
541,2024-10-02,facebook / cpc,campaign_14,17,18
542,2024-10-02,google / cpc,hu_pmax_brand,17,18
543,2024-10-02,redir.d-edgeconnect.media / referral,(referral),11,12
544,2024-10-02,google / cpc,campaign_19,7,12
545,2024-10-02,source_1,(referral),11,11
546,2024-10-02,l.facebook.com / referral,(referral),5,6
547,2024-10-02,m.facebook.com / referral,(referral),6,6
548,2024-10-02,google / cpc,campaign_20,4,5
549,2024-10-02,google / cpc,campaign_17,5,5
550,2024-10-02,(not set),(not set),2,4
551,2024-10-02,facebook / cpc,campaign_18,4,4
552,2024-10-02,mail.centrum.cz / referral,(referral),1,3
553,2024-10-02,ntp.msn.com / referral,(referral),3,3
554,2024-10-02,bing / cpc,campaign_28,2,3
555,2024-10-02,google / cpc,campaign_26,3,3
556,2024-10-02,bing / organic,(organic),2,2
557,2024-10-02,bing / cpc,campaign_31,2,2
558,2024-10-02,bing / cpc,campaign_29,2,2
559,2024-10-02,facebook / cpc,campaign_21,2,2
560,2024-10-02,duckduckgo / organic,(organic),1,1
561,2024-10-02,seznam / organic,(organic),1,1
562,2024-10-02,lm.facebook.com / referral,(referral),1,1
563,2024-10-02,mail.google.com / referral,(referral),1,1
564,2024-10-02,msn.com / referral,(referral),1,1
565,2024-10-02,google / cpc,campaign_30,1,1
566,2024-10-02,google / cpc,campaign_43,1,1
567,2024-10-02,google / cpc,campaign_34,1,1
568,2024-10-02,google / cpc,campaign_23,1,1
569,2024-10-03,(not set),(not set),4,7
570,2024-10-03,google / cpc,(not set),48,57
571,2024-10-03,google / cpc,hu_brand,53,57
572,2024-10-03,google / cpc,campaign_16,44,47
573,2024-10-03,google / organic,(organic),36,43
574,2024-10-03,google / cpc,campaign_15,17,19
575,2024-10-03,google / cpc,hu_pmax_brand,19,19
576,2024-10-03,facebook / cpc,campaign_14,14,14
577,2024-10-03,google / cpc,campaign_17,6,10
578,2024-10-03,source_1,(referral),7,8
579,2024-10-03,(direct) / (none),(direct),60,63
580,2024-10-03,google / cpc,campaign_23,6,7
581,2024-10-03,ntp.msn.com / referral,(referral),3,6
582,2024-10-03,redir.d-edgeconnect.media / referral,(referral),6,6
583,2024-10-03,facebook / cpc,campaign_18,6,6
584,2024-10-03,m.facebook.com / referral,(referral),5,5
585,2024-10-03,google / cpc,campaign_20,5,5
586,2024-10-03,bing / organic,(organic),4,4
587,2024-10-03,google / cpc,campaign_19,4,4
588,2024-10-03,l.facebook.com / referral,(referral),3,3
589,2024-10-03,google / cpc,campaign_30,3,3
590,2024-10-03,mail.centrum.cz / referral,(referral),1,2
591,2024-10-03,bing / cpc,campaign_28,2,2
592,2024-10-03,google / cpc,utm_campaign,2,2
593,2024-10-03,(direct) / (none),(not set),1,1
594,2024-10-03,google / cpc,(organic),1,1
595,2024-10-03,kereso.startlap.hu / referral,(referral),1,1
596,2024-10-03,outlook.live.com / referral,(referral),1,1
597,2024-10-03,bing / cpc,campaign_31,1,1
598,2024-10-03,bing / cpc,campaign_29,1,1
599,2024-10-03,facebook / cpc,campaign_21,1,1
600,2024-10-03,google / cpc,campaign_26,1,1
601,2024-10-04,(direct) / (none),(direct),54,57
602,2024-10-04,google / organic,(organic),41,46
603,2024-10-04,google / cpc,campaign_16,41,43
604,2024-10-04,google / cpc,hu_brand,37,40
605,2024-10-04,google / cpc,(not set),37,39
606,2024-10-04,google / cpc,campaign_15,13,18
607,2024-10-04,google / cpc,hu_pmax_brand,9,13
608,2024-10-04,ntp.msn.com / referral,(referral),5,8
609,2024-10-04,facebook / cpc,campaign_14,8,8
610,2024-10-04,bing / cpc,campaign_28,6,6
611,2024-10-04,source_1,(referral),5,5
612,2024-10-04,google / cpc,campaign_23,5,5
613,2024-10-04,redir.d-edgeconnect.media / referral,(referral),4,4
614,2024-10-04,bing / cpc,campaign_31,3,4
615,2024-10-04,google / cpc,campaign_20,4,4
616,2024-10-04,facebook / cpc,campaign_18,4,4
617,2024-10-04,(not set),(not set),0,3
618,2024-10-04,google / cpc,(organic),3,3
619,2024-10-04,lm.facebook.com / referral,(referral),3,3
620,2024-10-04,m.facebook.com / referral,(referral),3,3
621,2024-10-04,google / cpc,campaign_19,3,3
622,2024-10-04,bing / organic,(organic),2,2
623,2024-10-04,l.facebook.com / referral,(referral),2,2
624,2024-10-04,msn.com / referral,(referral),2,2
625,2024-10-04,facebook / cpc,campaign_21,2,2
626,2024-10-04,google / cpc,campaign_26,2,2
627,2024-10-04,(direct) / (none),(not set),1,1
628,2024-10-04,kereso.startlap.hu / referral,(referral),1,1
629,2024-10-04,l.messenger.com / referral,(referral),1,1
630,2024-10-04,select.roadster.hu / referral,(referral),1,1
631,2024-10-04,google / cpc,campaign_30,1,1
632,2024-10-04,google / cpc,campaign_17,1,1
633,2024-10-04,bing / cpc,campaign_29,1,1
634,2024-10-04,loyalty / email,loyalty-email,1,1
635,2024-10-04,ajanlat / offline,campaign_2,1,1
636,2024-10-04,google / cpc,utm_campaign,1,1
637,2024-10-05,(direct) / (none),(direct),46,53
638,2024-10-05,google / cpc,campaign_16,40,47
639,2024-10-05,google / cpc,hu_brand,45,47
640,2024-10-05,google / organic,(organic),36,38
641,2024-10-05,google / cpc,(not set),34,35
642,2024-10-05,google / cpc,campaign_15,19,19
643,2024-10-05,google / cpc,hu_pmax_brand,17,17
644,2024-10-05,redir.d-edgeconnect.media / referral,(referral),10,10
645,2024-10-05,(not set),(not set),5,8
646,2024-10-05,facebook / cpc,campaign_14,8,8
647,2024-10-05,google / cpc,campaign_19,5,6
648,2024-10-05,facebook / cpc,campaign_18,5,6
649,2024-10-05,l.facebook.com / referral,(referral),4,4
650,2024-10-05,bing / cpc,campaign_28,4,4
651,2024-10-05,source_1,(referral),2,3
652,2024-10-05,m.facebook.com / referral,(referral),3,3
653,2024-10-05,bing / cpc,campaign_31,3,3
654,2024-10-05,google / cpc,campaign_20,3,3
655,2024-10-05,google / cpc,(organic),2,2
656,2024-10-05,seznam / organic,(organic),2,2
657,2024-10-05,yahoo / organic,(organic),1,2
658,2024-10-05,google / organic,(not set),1,1
659,2024-10-05,googleads.g.doubleclick.net / referral,(referral),1,1
660,2024-10-05,source_7,(referral),1,1
661,2024-10-05,google / cpc,campaign_30,1,1
662,2024-10-05,google / cpc,campaign_17,1,1
663,2024-10-05,source_9,hirlevel_c5,1,1
664,2024-10-05,ajanlat / offline,campaign_2,1,1
665,2024-10-05,ajanlat / offline,proposal-by-phone,1,1
666,2024-10-05,google / cpc,utm_campaign,1,1
667,2024-10-06,google / cpc,hu_brand,70,75
668,2024-10-06,(direct) / (none),(direct),60,74
669,2024-10-06,google / cpc,campaign_16,61,67
670,2024-10-06,google / organic,(organic),48,53
671,2024-10-06,google / cpc,(not set),36,38
672,2024-10-06,google / cpc,campaign_15,21,22
673,2024-10-06,facebook / cpc,campaign_14,20,20
674,2024-10-06,google / cpc,hu_pmax_brand,14,15
675,2024-10-06,redir.d-edgeconnect.media / referral,(referral),8,9
676,2024-10-06,google / cpc,campaign_19,7,8
677,2024-10-06,(not set),(not set),7,7
678,2024-10-06,l.facebook.com / referral,(referral),6,7
679,2024-10-06,m.facebook.com / referral,(referral),7,7
680,2024-10-06,google / cpc,campaign_20,4,7
681,2024-10-06,source_1,(referral),6,6
682,2024-10-06,google / cpc,campaign_17,3,3
683,2024-10-06,lm.facebook.com / referral,(referral),1,2
684,2024-10-06,mail.centrum.cz / referral,(referral),1,2
685,2024-10-06,bing / cpc,campaign_31,2,2
686,2024-10-06,google / cpc,campaign_30,2,2
687,2024-10-06,google / cpc,campaign_43,1,2
688,2024-10-06,google / cpc,campaign_26,2,2
689,2024-10-06,google / cpc,(organic),1,1
690,2024-10-06,email.seznam.cz / referral,(referral),1,1
691,2024-10-06,kereso.startlap.hu / referral,(referral),1,1
692,2024-10-06,l.instagram.com / referral,(referral),1,1
693,2024-10-06,msn.com / referral,(referral),1,1
694,2024-10-06,ntp.msn.com / referral,(referral),1,1
695,2024-10-06,google / cpc,campaign_23,1,1
696,2024-10-06,bing / cpc,campaign_28,1,1
697,2024-10-07,google / cpc,hu_brand,66,73
698,2024-10-07,(direct) / (none),(direct),61,71
699,2024-10-07,google / cpc,campaign_16,49,52
700,2024-10-07,google / organic,(organic),47,50
701,2024-10-07,google / cpc,(not set),34,35
702,2024-10-07,google / cpc,hu_pmax_brand,20,25
703,2024-10-07,google / cpc,campaign_15,20,21
704,2024-10-07,redir.d-edgeconnect.media / referral,(referral),12,12
705,2024-10-07,facebook / cpc,campaign_14,9,10
706,2024-10-07,google / cpc,campaign_19,7,7
707,2024-10-07,google / cpc,campaign_17,7,7
708,2024-10-07,facebook / cpc,campaign_18,7,7
709,2024-10-07,(not set),(not set),4,5
710,2024-10-07,ntp.msn.com / referral,(referral),2,5
711,2024-10-07,google / cpc,campaign_23,5,5
712,2024-10-07,bing / cpc,campaign_28,5,5
713,2024-10-07,ajanlat / offline,campaign_2,4,5
714,2024-10-07,bing / organic,(organic),3,4
715,2024-10-07,m.facebook.com / referral,(referral),4,4
716,2024-10-07,google / cpc,campaign_20,3,4
717,2024-10-07,google / cpc,utm_campaign,2,3
718,2024-10-07,seznam / organic,(organic),2,2
719,2024-10-07,source_1,(referral),2,2
720,2024-10-07,l.facebook.com / referral,(referral),2,2
721,2024-10-07,mail.google.com / referral,(referral),1,2
722,2024-10-07,google / cpc,campaign_30,2,2
723,2024-10-07,bing / cpc,campaign_29,2,2
724,2024-10-07,google / cpc,(direct),1,1
725,2024-10-07,google / cpc,(organic),1,1
726,2024-10-07,google / cpc,(referral),1,1
727,2024-10-07,hotelcms.hu / referral,(referral),1,1
728,2024-10-07,msn.com / referral,(referral),1,1
729,2024-10-07,statics.teams.cdn.office.net / referral,(referral),1,1
730,2024-10-07,bing / cpc,campaign_9,1,1
731,2024-10-07,google / cpc,campaign_43,1,1
732,2024-10-07,google / cpc,campaign_27,1,1
733,2024-10-07,google / cpc,campaign_34,1,1
734,2024-10-07,bing / cpc,campaign_38,1,1
735,2024-10-07,facebook / cpc,campaign_21,1,1
736,2024-10-07,google / cpc,campaign_26,1,1
737,2024-10-07,teszt / teszt,teszt,1,1
738,2024-10-08,google / cpc,hu_brand,71,80
739,2024-10-08,google / organic,(organic),59,64
740,2024-10-08,google / cpc,campaign_16,51,55
741,2024-10-08,(direct) / (none),(direct),48,52
742,2024-10-08,google / cpc,(not set),41,42
743,2024-10-08,google / cpc,campaign_15,25,25
744,2024-10-08,google / cpc,hu_pmax_brand,15,16
745,2024-10-08,ntp.msn.com / referral,(referral),5,10
746,2024-10-08,google / cpc,campaign_19,8,9
747,2024-10-08,redir.d-edgeconnect.media / referral,(referral),8,8
748,2024-10-08,google / cpc,campaign_20,8,8
749,2024-10-08,google / cpc,campaign_23,6,8
750,2024-10-08,facebook / cpc,campaign_14,8,8
751,2024-10-08,l.facebook.com / referral,(referral),6,6
752,2024-10-08,(not set),(not set),4,5
753,2024-10-08,m.facebook.com / referral,(referral),5,5
754,2024-10-08,google / cpc,utm_campaign,4,4
755,2024-10-08,msn.com / referral,(referral),3,3
756,2024-10-08,google / cpc,campaign_17,3,3
757,2024-10-08,bing / cpc,campaign_29,3,3
758,2024-10-08,facebook / cpc,campaign_18,3,3
759,2024-10-08,bing / organic,(organic),2,2
760,2024-10-08,bing / cpc,campaign_31,2,2
761,2024-10-08,bing / cpc,campaign_28,2,2
762,2024-10-08,facebook / cpc,campaign_21,2,2
763,2024-10-08,(direct) / (none),(not+set),1,1
764,2024-10-08,google / cpc,(organic),1,1
765,2024-10-08,seznam / organic,(organic),1,1
766,2024-10-08,extranet.availpro.com / referral,(referral),1,1
767,2024-10-08,source_1,(referral),1,1
768,2024-10-08,hotelcms.hu / referral,(referral),1,1
769,2024-10-08,instagram.com / referral,(referral),1,1
770,2024-10-08,m.hvg.hu / referral,(referral),1,1
771,2024-10-08,thermenhotels.at / referral,(referral),1,1
772,2024-10-08,bing / cpc,AT,1,1
773,2024-10-08,google / cpc,campaign_26,1,1
774,2024-10-08,google / cpc,campaign_24,1,1
775,2024-10-08,source_9,hirlevel_c5,1,1
776,2024-10-08,email / offline,proposal-by-phone,1,1
777,2024-10-09,google / cpc,hu_brand,75,95
778,2024-10-09,(direct) / (none),(direct),84,88
779,2024-10-09,google / organic,(organic),71,77
780,2024-10-09,google / cpc,campaign_16,57,69
781,2024-10-09,google / cpc,(not set),38,41
782,2024-10-09,google / cpc,campaign_15,22,26
783,2024-10-09,google / cpc,hu_pmax_brand,20,20
784,2024-10-09,redir.d-edgeconnect.media / referral,(referral),14,14
785,2024-10-09,google / cpc,campaign_19,8,8
786,2024-10-09,facebook / cpc,campaign_14,8,8
787,2024-10-09,(not set),(not set),4,5
788,2024-10-09,source_1,(referral),5,5
789,2024-10-09,google / cpc,campaign_20,5,5
790,2024-10-09,bing / cpc,campaign_28,5,5
791,2024-10-09,l.facebook.com / referral,(referral),4,4
792,2024-10-09,ntp.msn.com / referral,(referral),2,3
793,2024-10-09,google / cpc,campaign_17,2,3
794,2024-10-09,google / cpc,campaign_26,2,3
795,2024-10-09,source_11,hirlevel_c10,3,3
796,2024-10-09,google / cpc,utm_campaign,2,3
797,2024-10-09,seznam / organic,(organic),2,2
798,2024-10-09,kereso.startlap.hu / referral,(referral),1,2
799,2024-10-09,l.instagram.com / referral,(referral),2,2
800,2024-10-09,m.facebook.com / referral,(referral),2,2
801,2024-10-09,mail.google.com / referral,(referral),1,2
802,2024-10-09,google / cpc,campaign_30,2,2
803,2024-10-09,google / cpc,campaign_23,2,2
804,2024-10-09,facebook / cpc,campaign_18,2,2
805,2024-10-09,facebook / cpc,campaign_21,2,2
806,2024-10-09,(direct) / (none),(not set),1,1
807,2024-10-09,instagram.com / referral,(referral),1,1
808,2024-10-09,lm.facebook.com / referral,(referral),1,1
809,2024-10-09,magan.szepkartya.otpportalok.hu / referral,(referral),1,1
810,2024-10-09,bing / cpc,AT,1,1
811,2024-10-09,bing / cpc,campaign_9,1,1
812,2024-10-09,bing / cpc,campaign_31,1,1
813,2024-10-09,google / cpc,campaign_34,1,1
814,2024-10-09,bing / cpc,campaign_29,1,1
815,2024-10-09,source_9,hirlevel_c5,1,1
816,2024-10-09,loyalty / email,loyalty-email,1,1
817,2024-10-09,email / offline,proposal-by-phone,1,1
818,2024-10-10,(direct) / (none),(direct),114,138
819,2024-10-10,google / cpc,hu_brand,104,125
820,2024-10-10,google / organic,(organic),85,115
821,2024-10-10,google / cpc,campaign_16,69,88
822,2024-10-10,google / cpc,(not set),43,52
823,2024-10-10,google / cpc,hu_pmax_brand,43,44
824,2024-10-10,google / cpc,campaign_15,40,41
825,2024-10-10,redir.d-edgeconnect.media / referral,(referral),18,20
826,2024-10-10,facebook / cpc,campaign_14,18,18
827,2024-10-10,bing / organic,(organic),11,14
828,2024-10-10,google / cpc,campaign_19,10,11
829,2024-10-10,source_1,(referral),7,10
830,2024-10-10,google / cpc,(organic),3,8
831,2024-10-10,l.instagram.com / referral,(referral),7,7
832,2024-10-10,(not set),(not set),5,6
833,2024-10-10,l.facebook.com / referral,(referral),4,6
834,2024-10-10,ntp.msn.com / referral,(referral),4,5
835,2024-10-10,google / cpc,campaign_23,5,5
836,2024-10-10,ajanlat / offline,campaign_2,4,5
837,2024-10-10,bing / cpc,campaign_28,4,4
838,2024-10-10,lm.facebook.com / referral,(referral),3,3
839,2024-10-10,m.facebook.com / referral,(referral),3,3
840,2024-10-10,google / cpc,campaign_20,3,3
841,2024-10-10,bing / cpc,campaign_29,1,3
842,2024-10-10,facebook / cpc,campaign_21,3,3
843,2024-10-10,google / cpc,campaign_26,3,3
844,2024-10-10,ajanlat / offline,proposal-by-phone,3,3
845,2024-10-10,google / cpc,utm_campaign,3,3
846,2024-10-10,glamour.hu / referral,(referral),2,2
847,2024-10-10,bing / cpc,campaign_31,2,2
848,2024-10-10,google / cpc,campaign_17,2,2
849,2024-10-10,google / cpc,campaign_34,1,2
850,2024-10-10,facebook / cpc,campaign_18,2,2
851,2024-10-10,(direct) / (none),(not set),1,1
852,2024-10-10,seznam / organic,(organic),1,1
853,2024-10-10,source_21,(referral),1,1
854,2024-10-10,google / cpc,(referral),1,1
855,2024-10-10,m.hvg.hu / referral,(referral),1,1
856,2024-10-10,mail.google.com / referral,(referral),1,1
857,2024-10-10,msn.com / referral,(referral),1,1
858,2024-10-10,statics.teams.cdn.office.net / referral,(referral),1,1
859,2024-10-10,google / cpc,campaign_30,1,1
860,2024-10-10,google / cpc,campaign_27,1,1
861,2024-10-10,source_9,hirlevel_c5,1,1
862,2024-10-10,source_11,hirlevel_c10,1,1
863,2024-10-10,loyalty / email,loyalty-email,1,1
864,2024-10-11,(direct) / (none),(direct),86,100
865,2024-10-11,google / cpc,hu_brand,83,92
866,2024-10-11,google / cpc,campaign_16,58,69
867,2024-10-11,google / organic,(organic),65,67
868,2024-10-11,google / cpc,(not set),42,59
869,2024-10-11,google / cpc,campaign_15,41,41
870,2024-10-11,google / cpc,hu_pmax_brand,22,25
871,2024-10-11,(not set),(not set),15,15
872,2024-10-11,facebook / cpc,campaign_14,14,14
873,2024-10-11,redir.d-edgeconnect.media / referral,(referral),10,12
874,2024-10-11,google / cpc,campaign_19,7,10
875,2024-10-11,google / cpc,campaign_23,5,7
876,2024-10-11,glamour.hu / referral,(referral),5,6
877,2024-10-11,google / cpc,campaign_26,3,6
878,2024-10-11,bing / organic,(organic),5,5
879,2024-10-11,m.facebook.com / referral,(referral),5,5
880,2024-10-11,bing / cpc,campaign_29,5,5
881,2024-10-11,l.facebook.com / referral,(referral),3,4
882,2024-10-11,bing / cpc,campaign_28,4,4
883,2024-10-11,google / cpc,(organic),2,3
884,2024-10-11,source_1,(referral),3,3
885,2024-10-11,bing / cpc,campaign_31,3,3
886,2024-10-11,google / cpc,campaign_20,3,3
887,2024-10-11,google / cpc,campaign_30,3,3
888,2024-10-11,google / cpc,campaign_17,3,3
889,2024-10-11,facebook / cpc,campaign_18,3,3
890,2024-10-11,facebook / cpc,campaign_21,3,3
891,2024-10-11,(direct) / (none),(not set),1,2
892,2024-10-11,ntp.msn.com / referral,(referral),2,2
893,2024-10-11,outlook.live.com / referral,(referral),2,2
894,2024-10-11,ajanlat / offline,proposal-by-phone,2,2
895,2024-10-11,seznam / organic,(organic),1,1
896,2024-10-11,yahoo / organic,(organic),1,1
897,2024-10-11,(direct) / (none),(referral),0,1
898,2024-10-11,8b7080d854d82e7191c97ec787c6091a.safeframe.googlesyndication.com / referral,(referral),1,1
899,2024-10-11,email.seznam.cz / referral,(referral),1,1
900,2024-10-11,instagram.com / referral,(referral),1,1
901,2024-10-11,kapu.hu / referral,(referral),1,1
902,2024-10-11,l.instagram.com / referral,(referral),1,1
903,2024-10-11,lm.facebook.com / referral,(referral),1,1
904,2024-10-11,msn.com / referral,(referral),1,1
905,2024-10-11,bing / cpc,campaign_42,1,1
906,2024-10-11,bing / cpc,campaign_38,1,1
907,2024-10-11,email / offline,proposal-by-phone,1,1
908,2024-10-12,google / organic,(organic),93,101
909,2024-10-12,google / cpc,hu_brand,90,101
910,2024-10-12,(direct) / (none),(direct),79,86
911,2024-10-12,google / cpc,campaign_16,64,75
912,2024-10-12,google / cpc,campaign_15,56,63
913,2024-10-12,google / cpc,hu_pmax_brand,38,42
914,2024-10-12,google / cpc,(not set),25,25
915,2024-10-12,(not set),(not set),9,12
916,2024-10-12,facebook / cpc,campaign_14,12,12
917,2024-10-12,redir.d-edgeconnect.media / referral,(referral),11,11
918,2024-10-12,google / cpc,campaign_19,8,11
919,2024-10-12,google / cpc,(organic),4,7
920,2024-10-12,google / cpc,campaign_17,7,7
921,2024-10-12,google / cpc,campaign_23,4,5
922,2024-10-12,google / cpc,campaign_26,4,5
923,2024-10-12,m.facebook.com / referral,(referral),4,4
924,2024-10-12,l.facebook.com / referral,(referral),2,3
925,2024-10-12,bing / cpc,campaign_28,3,3
926,2024-10-12,ajanlat / offline,campaign_2,2,3
927,2024-10-12,bing / organic,(organic),2,2
928,2024-10-12,kereso.startlap.hu / referral,(referral),2,2
929,2024-10-12,google / cpc,campaign_20,2,2
930,2024-10-12,bing / cpc,campaign_29,2,2
931,2024-10-12,cdn.taboola.com / referral,(referral),1,1
932,2024-10-12,email.seznam.cz / referral,(referral),1,1
933,2024-10-12,glamour.hu / referral,(referral),1,1
934,2024-10-12,thermenhotels.at / referral,(referral),1,1
935,2024-10-12,bing / cpc,campaign_31,1,1
936,2024-10-12,google / cpc,campaign_30,1,1
937,2024-10-12,facebook / cpc,campaign_18,1,1
938,2024-10-12,facebook / cpc,campaign_21,1,1
939,2024-10-12,source_16,hirlevel_c6,1,1
940,2024-10-12,phone / offline,proposal-by-phone,1,1
941,2024-10-12,google / cpc,utm_campaign,1,1
942,2024-10-13,(not set),(not set),158,171
943,2024-10-13,(direct) / (none),(direct),113,131
944,2024-10-13,google / cpc,hu_brand,79,97
945,2024-10-13,google / organic,(organic),81,87
946,2024-10-13,google / cpc,campaign_16,60,73
947,2024-10-13,google / cpc,campaign_15,43,46
948,2024-10-13,google / cpc,(not set),31,36
949,2024-10-13,google / cpc,hu_pmax_brand,34,34
950,2024-10-13,facebook / cpc,campaign_14,17,18
951,2024-10-13,source_1,(referral),8,10
952,2024-10-13,redir.d-edgeconnect.media / referral,(referral),8,8
953,2024-10-13,google / cpc,(organic),4,6
954,2024-10-13,l.facebook.com / referral,(referral),5,5
955,2024-10-13,google / cpc,campaign_19,4,4
956,2024-10-13,google / cpc,campaign_30,3,4
957,2024-10-13,facebook / cpc,campaign_18,4,4
958,2024-10-13,(direct) / (none),(not set),2,3
959,2024-10-13,bing / organic,(organic),3,3
960,2024-10-13,email.seznam.cz / referral,(referral),2,3
961,2024-10-13,m.facebook.com / referral,(referral),3,3
962,2024-10-13,google / cpc,campaign_20,3,3
963,2024-10-13,google / cpc,campaign_27,2,3
964,2024-10-13,google / cpc,campaign_23,3,3
965,2024-10-13,google / cpc,campaign_26,2,3
966,2024-10-13,glamour.hu / referral,(referral),2,2
967,2024-10-13,bing / cpc,campaign_31,2,2
968,2024-10-13,google / cpc,campaign_17,2,2
969,2024-10-13,bing / cpc,campaign_28,2,2
970,2024-10-13,facebook / cpc,campaign_21,2,2
971,2024-10-13,ajanlat / offline,campaign_2,2,2
972,2024-10-13,yahoo / organic,(organic),1,1
973,2024-10-13,connexservice.com / referral,(referral),0,1
974,2024-10-13,l.instagram.com / referral,(referral),1,1
975,2024-10-13,lm.facebook.com / referral,(referral),1,1
976,2024-10-13,thermenhotels.at / referral,(referral),1,1
977,2024-10-13,bing / cpc,campaign_29,1,1
978,2024-10-13,source_9,hirlevel_c5,1,1
979,2024-10-13,ajanlat / offline,proposal-by-phone,1,1
980,2024-10-13,phone / offline,proposal-by-phone,1,1
981,2024-10-13,google / cpc,utm_campaign,1,1
982,2024-10-14,(direct) / (none),(direct),49,59
983,2024-10-14,google / cpc,(not set),46,53
984,2024-10-14,google / cpc,hu_brand,45,50
985,2024-10-14,google / organic,(organic),41,41
986,2024-10-14,google / cpc,campaign_16,32,35
987,2024-10-14,facebook / cpc,campaign_14,20,20
988,2024-10-14,google / cpc,campaign_15,15,16
989,2024-10-14,redir.d-edgeconnect.media / referral,(referral),15,15
990,2024-10-14,google / cpc,campaign_19,9,9
991,2024-10-14,source_1,(referral),7,7
992,2024-10-14,ajanlat / offline,campaign_2,2,6
993,2024-10-14,google / cpc,campaign_20,5,5
994,2024-10-14,google / cpc,hu_pmax_brand,5,5
995,2024-10-14,l.facebook.com / referral,(referral),3,3
996,2024-10-14,m.facebook.com / referral,(referral),3,3
997,2024-10-14,bing / cpc,campaign_31,2,3
998,2024-10-14,google / cpc,campaign_17,3,3
999,2024-10-14,facebook / cpc,campaign_18,3,3
1000,2024-10-14,google / cpc,campaign_26,3,3
1001,2024-10-14,ajanlat / offline,proposal-by-phone,1,3
1002,2024-10-14,(not set),(not set),0,2
1003,2024-10-14,google / cpc,(organic),2,2
1004,2024-10-14,email.seznam.cz / referral,(referral),2,2
1005,2024-10-14,ntp.msn.com / referral,(referral),2,2
1006,2024-10-14,bing / cpc,campaign_28,2,2
1007,2024-10-14,bing / organic,(organic),1,1
1008,2024-10-14,l.instagram.com / referral,(referral),1,1
1009,2024-10-14,prm.connexservice.com / referral,(referral),1,1
1010,2024-10-14,google / cpc,campaign_30,1,1
1011,2024-10-14,google / cpc,campaign_23,1,1
1012,2024-10-14,bing / cpc,campaign_29,1,1
1013,2024-10-14,google / cpc,campaign_51,1,1
1014,2024-10-14,facebook / cpc,campaign_21,1,1
1015,2024-10-14,source_16,hirlevel_c6,0,1
1016,2024-10-14,source_17,hirlevel_c9,1,1
1017,2024-10-14,loyalty / email,loyalty-email,1,1
1018,2024-10-14,google / cpc,utm_campaign,1,1
1019,2024-10-15,(direct) / (none),(direct),58,62
1020,2024-10-15,google / cpc,hu_brand,39,45
1021,2024-10-15,google / cpc,campaign_15,36,39
1022,2024-10-15,google / organic,(organic),34,38
1023,2024-10-15,google / cpc,campaign_16,32,37
1024,2024-10-15,google / cpc,(not set),31,35
1025,2024-10-15,google / cpc,hu_pmax_brand,33,33
1026,2024-10-15,facebook / cpc,campaign_14,22,22
1027,2024-10-15,redir.d-edgeconnect.media / referral,(referral),18,19
1028,2024-10-15,m.facebook.com / referral,(referral),9,9
1029,2024-10-15,google / cpc,campaign_19,8,9
1030,2024-10-15,google / cpc,utm_campaign,5,6
1031,2024-10-15,ntp.msn.com / referral,(referral),3,5
1032,2024-10-15,google / cpc,campaign_17,5,5
1033,2024-10-15,bing / cpc,campaign_28,4,5
1034,2024-10-15,google / cpc,campaign_20,3,4
1035,2024-10-15,google / cpc,campaign_23,4,4
1036,2024-10-15,ajanlat / offline,proposal-by-phone,2,4
1037,2024-10-15,(not set),(not set),1,3
1038,2024-10-15,source_1,(referral),3,3
1039,2024-10-15,ajanlat / offline,campaign_2,3,3
1040,2024-10-15,l.instagram.com / referral,(referral),2,2
1041,2024-10-15,bing / cpc,campaign_31,2,2
1042,2024-10-15,facebook / cpc,campaign_18,2,2
1043,2024-10-15,facebook / cpc,campaign_21,2,2
1044,2024-10-15,google / cpc,campaign_26,2,2
1045,2024-10-15,bing / organic,(organic),1,1
1046,2024-10-15,google / cpc,(organic),1,1
1047,2024-10-15,source_23,(referral),1,1
1048,2024-10-15,l.facebook.com / referral,(referral),1,1
1049,2024-10-15,search.brave.com / referral,(referral),1,1
1050,2024-10-15,select.roadster.hu / referral,(referral),1,1
1051,2024-10-15,zadir.hu / referral,(referral),1,1
1052,2024-10-16,google / organic,(organic),39,45
1053,2024-10-16,google / cpc,hu_brand,37,40
1054,2024-10-16,(direct) / (none),(direct),37,39
1055,2024-10-16,google / cpc,(not set),32,38
1056,2024-10-16,google / cpc,campaign_16,28,31
1057,2024-10-16,google / cpc,campaign_15,21,22
1058,2024-10-16,facebook / cpc,campaign_14,21,22
1059,2024-10-16,google / cpc,hu_pmax_brand,20,21
1060,2024-10-16,facebook / cpc,campaign_18,10,10
1061,2024-10-16,google / cpc,campaign_20,7,7
1062,2024-10-16,source_1,(referral),6,6
1063,2024-10-16,redir.d-edgeconnect.media / referral,(referral),5,6
1064,2024-10-16,l.facebook.com / referral,(referral),5,5
1065,2024-10-16,google / cpc,campaign_17,4,5
1066,2024-10-16,ntp.msn.com / referral,(referral),1,4
1067,2024-10-16,bing / cpc,campaign_28,4,4
1068,2024-10-16,bing / cpc,campaign_29,3,4
1069,2024-10-16,ajanlat / offline,campaign_2,4,4
1070,2024-10-16,m.facebook.com / referral,(referral),3,3
