,id,search_log_id,adults,children,picked_price,picked_room
7180,17814,123876,1,1,,
7181,17815,123877,2,2,,
7182,17816,123878,2,0,,
7183,17817,123879,2,2,,
7184,17818,123880,2,1,,
7185,17819,123881,2,0,,
7186,17820,123882,1,0,,
7187,17821,123883,2,1,,
7188,17822,123883,1,1,,
7189,17823,123884,2,0,,
7190,17824,123885,2,0,,
7191,17825,123886,2,0,264280.0,ROOMGG
7192,17826,123887,3,2,,
7193,17827,123888,2,1,207101.0,ROOMGG
7194,17828,123888,1,1,129989.0,ROOMGG
7195,17829,123889,2,0,,
7196,17830,123890,2,0,,
7197,17860,123920,2,0,,
7198,17947,124007,2,0,,
7199,17948,124008,2,0,,
7200,17949,124009,2,2,,
7201,17950,124010,2,2,,
7202,17951,124011,2,0,,
7203,17952,124012,2,0,,
7204,17953,124013,2,3,,
7205,17954,124014,2,2,,
7206,17955,124015,2,0,,
7207,17956,124016,2,0,,
7208,17957,124017,2,3,,
7209,17958,124018,2,3,,
7210,17959,124019,2,3,,
7211,17960,124020,1,0,,
7212,17961,124021,2,2,,
7213,17962,124022,2,2,,
7214,17963,124023,2,2,,
7215,17964,124024,2,2,,
7216,17965,124025,2,2,,
7217,17966,124026,2,2,,
7218,17967,124027,2,2,,
7219,17968,124028,2,2,,
7220,17969,124029,2,0,,
7221,17970,124030,2,0,,
7222,17971,124031,1,1,,
7223,17972,124032,2,2,,
7224,17973,124033,2,0,,
7225,17974,124034,1,2,,
7226,17975,124035,1,2,,
7227,17976,124036,2,0,,
7228,17977,124037,2,2,,
7229,17978,124038,2,1,,
7230,17979,124039,3,2,,
7231,17980,124040,2,2,,
7232,17981,124041,2,2,,
7233,17983,124043,2,0,,
7234,17984,124043,0,0,,
7235,17985,124044,2,0,,
7236,17986,124044,2,0,,
7237,17987,124045,2,2,,
7238,17988,124046,2,2,,
7239,17989,124047,2,1,,
7240,17990,124048,2,2,,
7241,17991,124049,2,2,,
7242,17992,124050,3,2,,
7243,17993,124051,2,0,,
7244,17994,124052,2,0,,
7245,17995,124053,2,2,,
7246,17996,124054,2,1,,
7247,17997,124055,2,1,,
7248,17998,124056,2,1,,
7249,17999,124057,2,1,,
7250,18000,124058,2,1,,
7251,18001,124059,2,2,,
7252,18002,124060,2,1,,
7253,18003,124061,2,1,,
7254,18004,124062,2,1,,
7255,18005,124063,2,2,,
7256,18006,124064,2,0,,
7257,18007,124065,2,1,,
7258,18008,124066,2,1,,
7259,18009,124067,2,0,,
7260,18010,124068,2,0,,
7261,18011,124069,2,0,,
7262,18012,124069,0,0,,
7263,18013,124070,2,0,,
7264,18014,124070,0,0,,
7265,18015,124071,2,0,,
7266,18016,124071,0,0,,
7267,18017,124072,2,0,,
7268,18018,124073,2,1,,
7269,18019,124074,2,0,,
7270,18020,124074,2,0,,
7271,18021,124075,2,0,,
7272,18022,124075,2,0,,
7273,18023,124075,2,0,,
7274,18024,124075,1,0,,
7275,18025,124075,1,0,,
7276,18026,124075,1,0,,
7277,18027,124075,2,2,,
7278,18028,124076,2,0,,
7279,18029,124077,2,0,,
7280,18030,124078,2,0,,
7281,18031,124079,2,0,,
7282,18032,124079,1,0,,
7283,18033,124080,2,0,,
7284,18034,124081,2,2,,
7285,18035,124082,2,2,,
7286,18036,124083,2,1,,
7287,18037,124084,2,0,,
7288,18038,124085,2,0,,
7289,18039,124086,4,0,,
7290,18040,124087,2,0,,
7291,18042,124089,2,2,,
7292,18045,124092,2,0,,
7293,18046,124093,2,2,,
7294,18047,124094,2,1,,
7295,18048,124095,2,1,,
7296,18049,124096,2,0,,
7297,18050,124097,2,0,,
7298,18051,124098,2,0,,
7299,18052,124099,2,0,,
7300,18053,124100,2,0,,
7301,18054,124100,2,0,,
7302,18055,124101,2,0,,
7303,18056,124102,2,2,,
7304,18057,124102,2,0,,
7305,18059,124104,2,0,,
7306,18061,124106,2,0,,
7307,18062,124107,2,1,,
7308,18063,124108,5,1,,
7309,18064,124109,5,1,,
7310,18065,124110,2,1,,
7311,18066,124110,3,0,,
7312,18067,124111,2,0,,
7313,18069,124113,2,0,,
7314,18071,124115,2,1,,
7315,18072,124115,3,0,,
7316,18074,124117,2,2,,
7317,18075,124118,2,2,,
7318,18076,124119,2,2,,
7319,18077,124120,2,2,,
7320,18078,124121,2,2,,
7321,18079,124122,2,2,,
7322,18080,124123,2,0,,
7323,18081,124124,2,1,,
7324,18082,124125,4,0,,
7325,18083,124126,2,2,,
7326,18084,124127,2,1,,
7327,18085,124128,4,0,,
7328,18086,124128,0,0,,
7329,18087,124129,2,1,,
7330,18088,124130,3,0,,
7331,18089,124130,2,0,,
7332,18090,124131,2,0,,
7333,18091,124131,2,0,,
7334,18092,124132,2,0,,
7335,18093,124132,2,0,,
7336,18094,124133,2,2,,
7337,18095,124134,2,0,,
7338,18096,124135,2,0,,
7339,18097,124135,2,0,,
7340,18098,124136,2,0,,
7341,18099,124136,2,0,,
7342,18100,124137,2,2,,
7343,18101,124138,2,0,,
7344,18102,124139,2,1,,
7345,18103,124140,2,1,,
7346,18104,124141,2,1,,
7347,18105,124142,2,1,,
7348,18106,124143,2,1,,
7349,18107,124144,2,0,,
7350,18108,124145,2,0,93855.0,ROOMEE
7351,18109,124146,2,0,,
7352,18110,124147,2,2,,
7353,18111,124148,2,0,,
7354,18112,124149,2,0,,
7355,18113,124150,2,2,,
7356,18114,124151,2,0,,
7357,18115,124152,2,2,,
7358,18116,124153,2,0,,
7359,18117,124154,2,1,,
7360,18118,124155,2,1,149940.0,ROOMFF
7361,18119,124156,2,0,,
7362,18120,124157,4,0,,
7363,18121,124158,2,0,,
7364,18122,124159,2,0,,
7365,18123,124160,2,0,,
7366,18124,124161,2,0,,
7367,18125,124162,2,2,,
7368,18126,124163,2,0,,
7369,18127,124164,1,1,,
7370,18128,124165,1,1,,
7371,18129,124166,1,1,,
7372,18130,124167,2,2,,
7373,18131,124168,2,2,,
7374,18132,124169,2,0,,
7375,18133,124170,2,2,,
7376,18134,124171,2,0,,
7377,18135,124172,2,0,,
7378,18136,124173,2,1,,
7379,18137,124174,2,2,,
7380,18138,124175,2,0,,
7381,18139,124176,2,0,,
7382,18140,124177,2,0,,
7383,18141,124178,2,2,,
7384,18142,124179,2,0,,
7385,18143,124180,2,0,,
7386,18144,124181,2,0,,
7387,18145,124182,2,0,,
7388,18146,124182,2,0,,
7389,18147,124183,2,0,,
7390,18148,124183,2,0,,
7391,18149,124184,2,0,,
7392,18150,124184,2,0,,
7393,18151,124185,2,0,,
7394,18152,124185,2,0,,
7395,18154,124187,2,1,,
7396,18155,124188,2,0,,
7397,18157,124190,2,1,,
7398,18158,124191,2,0,,
7399,18159,124192,2,2,,
7400,18160,124193,2,0,,
7401,18161,124194,2,2,,
7402,18162,124194,2,0,,
7403,18163,124194,1,0,,
7404,18164,124194,0,2,,
7405,18165,124195,2,2,,
7406,18166,124195,1,1,,
7407,18167,124195,1,0,,
7408,18168,124195,1,1,,
7409,18169,124196,2,0,,
7410,18170,124197,2,2,,
7411,18171,124197,1,1,,
7412,18172,124197,1,0,,
7413,18173,124197,1,1,,
7414,18175,124199,2,1,,
7415,18176,124200,3,0,,
7416,18177,124201,2,3,,
7417,18178,124202,2,2,,
7418,18179,124202,1,0,,
7419,18180,124202,1,1,,
7420,18181,124202,1,1,,
7421,18182,124203,2,0,,
7422,18183,124204,2,0,,
7423,18184,124205,2,1,,
7424,18185,124206,2,1,,
7425,18186,124207,2,1,,
7426,18187,124208,2,0,,
7427,18188,124209,2,0,,
7428,18189,124209,1,0,,
7429,18190,124210,2,1,,
7430,18191,124211,2,1,,
7431,18192,124212,2,0,,
7432,18193,124212,1,0,,
7433,18194,124213,2,1,,
7434,18195,124214,2,0,,
7435,18196,124215,2,2,,
7436,18197,124216,2,2,,
7437,18198,124217,2,2,,
7438,18199,124218,2,0,,
7439,18200,124219,2,0,,
7440,18201,124220,2,1,,
7441,18202,124221,2,3,,
7442,18203,124222,2,1,,
7443,18204,124223,2,0,,
7444,18205,124224,2,1,,
7445,18206,124225,2,0,,
7446,18207,124226,2,2,189929.0,ROOMGG
7447,18208,124227,2,1,,
7448,18209,124228,3,1,,
7449,18210,124229,2,1,,
7450,18211,124230,2,1,,
7451,18212,124231,2,0,,
7452,18213,124232,2,0,,
7453,18214,124233,2,1,,
7454,18215,124234,2,0,,
7455,18216,124235,2,0,,
7456,18217,124236,2,0,,
7457,18218,124237,2,1,,
7458,18219,124238,2,1,,
7459,18220,124239,2,2,,
7460,18221,124240,1,0,,
7461,18222,124241,2,0,,
7462,18223,124242,2,0,,
7463,18224,124243,2,0,,
7464,18225,124244,2,1,,
7465,18226,124245,2,0,,
7466,18227,124246,2,0,167184.0,ROOMEE
7467,18228,124247,6,0,,
7468,18229,124248,6,0,,
7469,18230,124249,2,2,,
7470,18231,124250,4,0,,
7471,18232,124251,6,0,,
7472,18233,124252,2,2,,
7473,18234,124253,2,2,189929.0,ROOMGG
7474,18235,124254,4,0,,
7475,18236,124255,4,0,,
7476,18237,124255,2,0,,
7477,18238,124256,2,0,,
7478,18239,124256,2,0,,
7479,18240,124256,2,0,,
7480,18241,124257,2,3,,
7481,18242,124258,2,0,,
7482,18243,124258,4,0,,
7483,18244,124259,2,2,,
7484,18245,124260,2,1,,
7485,18246,124261,2,1,,
7486,18247,124262,2,2,,
7487,18248,124263,2,2,,
7488,18249,124264,2,0,,
7489,18250,124265,2,0,,
7490,18251,124266,2,1,,
7491,18252,124267,2,0,,
7492,18253,124268,2,0,,
7493,18254,124269,2,1,532159.0,ROOMGG
7494,18255,124270,2,2,,
7495,18256,124271,2,0,,
7496,18257,124272,2,1,,
7497,18258,124273,2,2,,
7498,18259,124274,2,0,,
7499,18260,124275,2,2,,
7500,18261,124276,2,0,,
7501,18262,124277,2,1,,
7502,18263,124278,2,0,,
7503,18264,124279,2,0,,
7504,18265,124280,2,0,,
7505,18266,124281,2,0,,
7506,18267,124282,2,0,,
7507,18268,124283,2,0,528.0,ROOMEE
7508,18269,124284,2,2,,
7509,18270,124285,2,0,,
7510,18271,124286,3,1,,
7511,18272,124287,2,0,,
7512,18273,124288,2,0,,
7513,18274,124289,2,2,,
7514,18275,124290,2,0,,
7515,18276,124291,2,0,,
7516,18277,124292,2,0,,
7517,18278,124293,2,0,,
7518,18279,124294,2,0,,
7519,18280,124295,2,0,,
7520,18281,124296,2,0,,
7521,18282,124297,2,0,,
7522,18283,124298,2,2,,
7523,18284,124299,2,0,,
7524,18285,124300,2,0,,
7525,18286,124300,2,0,,
7526,18287,124300,1,0,,
7527,18288,124301,2,2,,
7528,18289,124302,2,0,,
7529,18290,124303,2,2,166342.0,ROOMDD
7530,18291,124304,2,0,,
7531,18292,124305,2,0,,
7532,18293,124306,2,0,,
7533,18294,124307,2,2,,
7534,18295,124308,2,0,,
7535,18296,124309,2,0,,
7536,18297,124310,2,1,,
7537,18298,124311,2,2,,
7538,18299,124312,2,2,,
7539,18300,124313,2,0,,
7540,18301,124314,2,0,,
7541,18302,124315,2,0,,
7542,18303,124316,2,0,,
7543,18304,124317,2,0,,
7544,18305,124318,2,1,,
7545,18306,124319,2,2,765.0,ROOMAA
7546,18307,124320,3,0,,
7547,18308,124320,3,0,,
7548,18309,124321,1,2,,
7549,18310,124322,1,2,,
7550,18311,124323,2,1,,
7551,18312,124324,1,1,,
7552,18313,124325,2,1,,
7553,18314,124326,2,0,,
7554,18315,124327,2,1,,
7555,18316,124328,2,2,,
7556,18317,124329,2,1,,
7557,18318,124330,1,1,,
7558,18319,124331,2,1,,
7559,18320,124332,2,0,,
7560,18321,124333,2,0,,
7561,18322,124334,2,0,,
7562,18323,124335,2,0,,
7563,18324,124336,2,0,,
7564,18325,124337,2,0,,
7565,18326,124338,3,0,,
7566,18327,124338,0,0,,
7567,18328,124339,3,0,,
7568,18329,124339,0,0,,
7569,18330,124340,3,0,,
7570,18331,124340,0,0,,
7571,18332,124341,3,0,,
7572,18333,124342,2,0,,
7573,18334,124342,0,0,,
7574,18335,124343,2,0,,
7575,18336,124343,0,0,,
7576,18337,124344,2,1,,
7577,18338,124344,2,3,,
7578,18339,124344,1,0,,
7579,18340,124345,2,0,,
7580,18341,124345,2,0,,
7581,18342,124346,2,0,,
7582,18343,124346,0,0,,
7583,18344,124347,2,0,,
7584,18345,124347,0,0,,
7585,18346,124348,2,0,,
7586,18347,124348,0,0,,
7587,18348,124349,2,0,,
7588,18349,124349,1,1,,
7589,18350,124350,2,0,,
7590,18351,124351,2,0,,
7591,18352,124352,2,2,,
7592,18353,124353,2,0,,
7593,18354,124354,2,2,,
7594,18355,124355,2,0,,
7595,18356,124356,2,1,,
7596,18357,124357,2,1,,
7597,18358,124358,2,0,,
7598,18359,124359,2,3,,
7599,18360,124360,2,3,,
7600,18361,124361,2,0,,
7601,18362,124362,2,3,,
7602,18363,124363,2,0,,
7603,18364,124364,2,2,,
7604,18365,124365,2,0,,
7605,18366,124366,2,2,,
7606,18367,124367,2,0,,
7607,18368,124368,2,0,,
7608,18369,124369,2,0,,
7609,18370,124370,2,1,,
7610,18371,124370,1,1,,
7611,18372,124371,2,0,,
7612,18373,124372,2,0,,
7613,18374,124373,2,3,,
7614,18375,124374,2,0,,
7615,18376,124375,2,0,,
7616,18377,124376,2,0,,
7617,18378,124377,2,3,,
7618,18379,124378,2,0,,
7619,18380,124379,2,0,,
7620,18381,124380,2,0,,
7621,18383,124382,2,0,,
7622,18384,124383,2,2,,
7623,18385,124383,2,0,,
7624,18386,124383,2,0,,
7625,18387,124384,2,2,,
7626,18388,124385,2,0,,
7627,18389,124385,2,0,,
7628,18390,124385,2,0,,
7629,18391,124385,2,0,,
7630,18392,124386,2,0,,
7631,18393,124386,2,0,,
7632,18394,124386,2,0,,
7633,18395,124386,2,0,,
7634,18396,124387,2,2,,
7635,18397,124388,2,0,,
7636,18398,124389,2,0,,
7637,18399,124389,2,0,,
7638,18400,124389,2,0,,
7639,18401,124389,2,0,,
7640,18402,124390,2,0,,
7641,18403,124390,2,0,,
7642,18404,124390,2,0,,
7643,18405,124390,2,0,,
7644,18406,124391,2,0,,
7645,18407,124392,2,0,,
7646,18408,124393,2,1,,
7647,18409,124394,2,2,,
7648,18410,124395,2,0,,
7649,18411,124396,2,2,,
7650,18412,124397,2,0,,
7651,18413,124398,2,0,,
7652,18414,124399,2,0,,
7653,18415,124400,2,0,,
7654,18416,124401,2,0,,
7655,18417,124402,2,0,,
7656,18418,124403,2,0,,
7657,18419,124404,2,0,,
7658,18420,124405,2,0,,
7659,18421,124406,2,0,,
7660,18422,124407,2,0,,
7661,18423,124408,2,0,,
7662,18424,124409,2,0,,
7663,18425,124410,2,0,,
7664,18426,124411,1,0,,
7665,18427,124412,2,0,,
7666,18428,124413,2,0,111812.0,ROOMEE
7667,18429,124414,2,2,,
7668,18430,124414,1,1,,
7669,18431,124414,1,1,,
7670,18432,124414,1,0,,
7671,18433,124415,2,0,,
7672,18434,124416,1,0,248.71,ROOMEE
7673,18435,124416,1,1,248.71,ROOMEE
7674,18436,124416,1,1,357.63,ROOMFF
7675,18437,124417,2,0,,
7676,18438,124418,2,0,,
7677,18439,124419,2,2,,
7678,18440,124420,2,2,,
7679,18441,124421,2,0,,
7680,18442,124422,2,2,,
7681,18443,124423,4,0,,
7682,18444,124424,2,0,,
7683,18445,124425,2,0,,
7684,18446,124426,2,3,,
7685,18447,124427,2,0,,
7686,18448,124427,2,0,,
7687,18449,124427,1,2,,
7688,18450,124428,2,2,357.64,ROOMFF
7689,18451,124429,2,2,,
7690,18452,124430,3,2,,
7691,18453,124431,5,2,,
7692,18454,124432,2,0,,
7693,18455,124433,2,0,,
7694,18456,124434,2,0,,
7695,18457,124435,2,0,,
7696,18458,124435,1,0,,
7697,18460,124437,2,0,,
7698,18461,124438,2,0,,
7699,18462,124439,2,0,,
7700,18463,124440,3,0,,
7701,18464,124441,2,2,,
7702,18465,124442,2,0,,
7703,18466,124443,2,2,,
7704,18467,124444,2,2,,
7705,18468,124445,2,0,,
7706,18469,124446,2,2,,
7707,18470,124447,2,2,,
7708,18471,124448,2,2,,
7709,18472,124449,2,0,,
7710,18473,124450,2,0,,
7711,18474,124451,2,2,,
7712,18475,124451,2,2,,
7713,18476,124452,2,2,,
7714,18477,124453,2,2,,
7715,18478,124454,2,0,143208.0,ROOMFF
7716,18479,124455,2,2,,
7717,18480,124456,2,0,,
7718,18481,124457,2,2,,
7719,18482,124458,2,2,,
7720,18483,124459,2,0,,
7721,18484,124460,2,1,,
7722,18485,124461,2,0,,
7723,18486,124462,2,0,,
7724,18487,124463,2,0,81371.0,ROOMFF
7725,18488,124464,2,0,,
7726,18489,124465,2,0,,
7727,18490,124466,2,0,,
7728,18491,124467,2,0,,
7729,18492,124468,2,0,,
7730,18493,124469,6,0,,
7731,18494,124470,2,0,,
7732,18495,124471,2,0,,
7733,18496,124472,2,0,,
7734,18497,124473,2,2,,
7735,18498,124474,2,2,,
7736,18499,124475,2,2,,
7737,18500,124476,2,2,,
7738,18501,124477,2,0,,
7739,18502,124477,2,0,,
7740,18503,124477,2,0,,
7741,18504,124478,2,0,,
7742,18505,124478,2,0,,
7743,18506,124478,2,0,,
7744,18507,124479,2,0,,
7745,18508,124480,2,0,,
7746,18509,124480,2,0,,
7747,18510,124480,2,0,,
7748,18511,124481,2,0,,
7749,18512,124482,2,2,,
7750,18513,124483,2,2,,
7751,18514,124484,2,0,,
7752,18515,124485,2,0,,
7753,18516,124486,2,2,,
7754,18517,124487,1,1,,
7755,18518,124487,1,1,,
7756,18519,124488,1,1,,
7757,18520,124488,1,1,,
7758,18521,124489,1,1,,
7759,18522,124490,2,0,,
7760,18523,124491,2,0,,
7761,18524,124491,2,0,,
7762,18525,124491,2,0,,
7763,18529,124494,2,2,,
7764,18534,124497,2,0,,
7765,18535,124497,2,0,,
7766,18536,124497,2,0,,
7767,18537,124498,2,0,,
7768,18538,124498,2,0,,
7769,18539,124498,2,0,,
7770,18540,124499,2,2,,
7771,18541,124500,2,2,,
7772,18542,124501,2,2,,
7773,18545,124503,2,0,,
7774,18546,124504,2,0,,
7775,18547,124504,2,0,,
7776,18548,124505,2,0,,
7777,18549,124506,2,0,,
7778,18550,124507,2,0,,
7779,18551,124508,2,1,,
7780,18552,124509,2,0,,
7781,18553,124509,2,0,,
7782,18554,124510,2,0,,
7783,18555,124510,2,0,,
7784,18556,124511,2,0,,
7785,18557,124511,2,0,,
7786,18558,124511,2,0,,
7787,18559,124512,2,0,,
7788,18560,124512,2,0,,
7789,18561,124512,2,0,,
7790,18562,124513,2,1,,
7791,18563,124514,2,2,,
7792,18565,124516,2,2,,
7793,18566,124517,2,2,,
7794,18567,124518,2,2,,
7795,18568,124519,4,0,,
7796,18569,124520,2,0,,
7797,18570,124521,2,0,,
7798,18571,124522,2,2,,
7799,18572,124523,2,2,,
7800,18573,124524,2,2,,
7801,18574,124525,2,0,,
7802,18575,124526,2,0,,
7803,18576,124527,2,2,,
7804,18577,124528,2,3,254664.0,ROOMAA
7805,18578,124529,2,0,,
7806,18579,124530,2,0,,
7807,18580,124531,2,0,,
7808,18581,124532,2,0,,
7809,18582,124533,2,0,,
7810,18583,124534,2,1,,
7811,18584,124534,2,0,,
7812,18585,124534,3,0,,
7813,18586,124534,2,1,,
7814,18587,124534,2,0,,
7815,18588,124535,2,2,,
7816,18589,124536,2,2,,
7817,18590,124537,2,0,,
7818,18591,124537,2,0,,
7819,18592,124538,2,2,,
7820,18593,124539,2,2,,
7821,18594,124540,2,2,,
7822,18595,124541,2,2,,
7823,18596,124542,2,2,,
7824,18597,124543,2,1,,
7825,18598,124544,5,2,,
7826,18599,124545,5,2,,
7827,18600,124546,2,0,,
7828,18601,124546,1,1,,
7829,18602,124546,2,1,,
7830,18603,124547,2,0,,
7831,18604,124547,1,1,,
7832,18605,124547,2,1,,
7833,18606,124548,2,1,,
7834,18607,124549,3,0,,
7835,18608,124550,2,2,,
7836,18609,124551,2,2,198288.0,ROOMFF
7837,18610,124552,2,1,,
7838,18612,124554,2,0,,
7839,18613,124555,2,0,,
7840,18614,124556,2,0,,
7841,18615,124557,2,0,,
7842,18616,124558,2,1,,
7843,18617,124559,2,3,,
7844,18618,124560,2,2,,
7845,18619,124561,2,0,,
7846,18620,124561,0,2,,
7847,18621,124562,2,2,,
7848,18622,124563,2,2,,
7849,18623,124564,2,2,,
7850,18624,124565,2,2,,
7851,18625,124566,2,0,,
7852,18626,124567,2,0,,
7853,18627,124568,2,0,,
7854,18628,124569,2,2,,
7855,18629,124570,2,2,,
7856,18630,124571,2,2,,
7857,18631,124572,1,0,,
7858,18632,124573,2,2,,
7859,18633,124574,2,2,,
7860,18634,124575,2,2,,
7861,18635,124576,2,2,,
7862,18636,124577,2,2,,
7863,18637,124578,2,2,,
7864,18638,124579,2,2,,
7865,18639,124580,1,1,,
7866,18640,124581,2,2,,
7867,18641,124581,0,0,,
7868,18642,124582,1,2,,
7869,18643,124582,1,0,,
7870,18644,124583,2,2,,
7871,18645,124583,2,0,,
7872,18646,124584,2,0,,
7873,18647,124585,2,0,,
7874,18648,124586,1,0,,
7875,18649,124587,2,0,,
7876,18650,124588,1,0,,
7877,18651,124589,2,0,,
7878,18652,124590,2,2,,
7879,18653,124591,2,0,,
7880,18654,124592,2,1,,
7881,18655,124593,2,0,,
7882,18656,124594,2,0,,
7883,18657,124595,2,0,,
7884,18658,124596,2,2,,
7885,18659,124597,2,0,,
7886,18660,124598,2,0,,
7887,18661,124599,2,2,,
7888,18662,124600,2,0,,
7889,18663,124601,2,0,,
7890,18664,124602,2,0,,
7891,18665,124603,2,0,,
7892,18666,124604,2,0,,
7893,18667,124605,2,0,,
7894,18843,124781,2,0,,
7895,18863,124801,2,0,,
7896,18893,124831,2,0,,
7897,18902,124840,2,0,787.95,ROOMFF
7898,18903,124841,2,2,,
7899,18904,124842,2,2,,
7900,18905,124843,2,2,,
7901,18906,124844,2,1,,
7902,18907,124845,2,2,,
7903,18908,124846,2,0,,
7904,18909,124846,2,0,,
7905,18910,124846,1,0,,
7906,18911,124847,2,0,,
7907,18912,124847,2,0,,
7908,18913,124847,1,0,,
7909,18914,124848,2,0,,
7910,18915,124849,2,0,,
7911,18916,124850,2,1,,
7912,18919,124852,2,2,,
7913,18920,124853,2,0,,
7914,19047,124980,3,2,,
7915,19048,124981,2,0,,
7916,19049,124982,2,0,,
7917,19050,124983,2,1,,
7918,19051,124984,2,0,,
7919,19052,124985,2,0,,
7920,19053,124986,2,0,,
7921,19054,124986,2,0,,
7922,19055,124986,1,0,,
7923,19056,124987,2,0,,
7924,19057,124988,2,2,,
7925,19058,124989,2,0,,
7926,19059,124990,2,2,,
7927,19060,124991,2,0,,
7928,19061,124992,2,2,,
7929,19062,124993,2,2,,
7930,19063,124994,2,0,,
7931,19064,124995,2,0,,
7932,19065,124995,2,0,,
7933,19066,124995,2,0,,
7934,19067,124996,2,0,,
7935,19068,124996,2,0,,
7936,19069,124996,2,0,,
7937,19070,124997,2,0,,
7938,19071,124998,2,0,,
7939,19072,124999,1,1,,
7940,19073,125000,2,2,,
7941,19074,125001,2,2,,
7942,19075,125002,2,0,,
7943,19076,125003,2,0,,
7944,19077,125003,2,0,,
7945,19078,125003,1,0,,
7946,19079,125004,2,0,,
7947,19080,125004,2,0,,
7948,19081,125004,2,0,,
7949,19082,125005,2,2,,
7950,19083,125006,2,0,,
7951,19084,125007,2,0,,
7952,19085,125008,2,0,,
7953,19086,125009,2,0,,
7954,19087,125010,2,1,,
7955,19088,125011,2,1,,
7956,19089,125012,2,0,,
7957,19090,125013,2,0,,
7958,19091,125014,2,0,,
7959,19092,125015,2,0,,
7960,19093,125016,2,0,,
7961,19094,125017,2,2,,
7962,19095,125018,2,2,,
7963,19096,125019,2,2,,
7964,19097,125020,2,2,,
7965,19098,125021,2,0,,
7966,19099,125022,2,0,,
7967,19100,125023,2,2,,
7968,19101,125024,2,0,,
7969,19102,125025,2,0,,
7970,19103,125026,2,0,,
7971,19104,125027,2,0,,
7972,19105,125028,2,0,,
7973,19106,125029,2,3,,
7974,19107,125030,2,0,,
7975,19108,125031,2,0,,
7976,19109,125032,2,0,,
7977,19110,125033,2,0,,
7978,19111,125034,2,3,,
7979,19112,125035,2,0,,
7980,19113,125036,2,2,,
7981,19114,125037,2,1,,
7982,19115,125038,2,0,,
7983,19116,125039,2,0,,
7984,19117,125040,2,0,,
7985,19118,125040,2,1,,
7986,19119,125041,2,0,,
7987,19120,125042,2,2,,
7988,19121,125043,2,0,,
7989,19123,125045,2,0,,
7990,19124,125046,2,0,,
7991,19125,125047,2,0,,
7992,19126,125048,2,0,,
7993,19127,125049,2,0,,
7994,19128,125050,2,0,,
7995,19129,125051,2,0,,
7996,19130,125052,2,0,,
7997,19131,125053,2,1,,
7998,19132,125054,2,0,,
7999,19133,125055,2,0,,
8000,19134,125056,2,1,,
8001,19135,125057,1,1,,
8002,19136,125058,2,1,,
8003,19137,125059,4,1,,
8004,19138,125060,2,0,,
8005,19139,125061,2,0,,
8006,19140,125062,2,0,,
8007,19143,125065,2,0,,
8008,19144,125065,2,1,,
8009,19145,125066,2,0,,
8010,19147,125068,1,1,,
8011,19148,125068,1,1,,
8012,19149,125069,10,4,,
8013,19150,125070,2,0,,
8014,19151,125071,2,0,,
8015,19152,125072,2,0,,
8016,19153,125073,2,0,,
8017,19154,125074,2,0,,
8018,19155,125075,2,0,,
8019,19156,125076,2,0,,
8020,19157,125077,2,0,,
8021,19158,125078,2,0,,
8022,19159,125079,2,0,,
8023,19160,125080,2,0,,
8024,19161,125081,2,0,,
8025,19162,125082,2,0,,
8026,19163,125083,2,0,,
8027,19164,125084,2,3,,
8028,19165,125085,2,2,,
8029,19166,125086,2,0,183600.0,ROOMEE
8030,19167,125086,2,1,275400.0,ROOMFF
8031,19168,125087,2,0,,
8032,19169,125088,2,0,,
8033,19170,125089,2,1,,
8034,19171,125090,2,1,,
8035,19172,125091,2,0,,
8036,19173,125092,2,1,,
8037,19174,125093,2,1,,
8038,19175,125094,2,0,,
8039,19176,125095,2,2,,
8040,19177,125096,2,3,,
8041,19178,125097,2,3,,
8042,19179,125098,2,2,,
8043,19180,125099,2,1,,
8044,19181,125100,2,1,,
8045,19182,125101,2,0,,
8046,19183,125102,3,0,,
8047,19184,125103,2,1,,
8048,19185,125104,2,0,,
8049,19186,125105,3,2,,
8050,19187,125106,3,2,,
8051,19188,125107,2,2,,
8052,19189,125108,1,1,,
8053,19190,125109,2,2,,
8054,19191,125110,2,2,,
8055,19192,125111,2,0,,
8056,19193,125112,2,0,,
8057,19194,125113,2,0,,
8058,19195,125114,2,2,,
8059,19196,125115,2,1,,
8060,19197,125116,3,2,,
8061,19198,125117,2,1,,
8062,19199,125118,3,2,,
8063,19200,125119,1,1,,
8064,19201,125119,2,1,,
8065,19202,125120,2,2,,
8066,19203,125120,1,0,,
8067,19204,125121,2,0,,
8068,19205,125122,2,1,,
8069,19206,125122,1,0,,
8070,19207,125123,2,2,,
8071,19208,125124,2,2,,
8072,19209,125125,2,2,,
8073,19210,125126,2,0,,
8074,19211,125127,2,2,,
8075,19212,125128,2,0,,
8076,19213,125129,2,0,,
8077,19214,125130,2,0,,
8078,19215,125131,2,0,,
8079,19216,125132,3,2,,
8080,19217,125133,2,2,,
8081,19218,125134,2,0,,
8082,19219,125135,2,0,,
8083,19220,125136,2,0,,
8084,19221,125137,2,0,,
8085,19222,125138,2,0,,
8086,19223,125139,2,0,,
8087,19224,125140,2,2,,
8088,19225,125141,2,2,,
8089,19226,125142,2,0,,
8090,19227,125143,2,2,,
8091,19228,125144,2,2,,
8092,19229,125145,2,0,,
8093,19230,125146,2,0,,
8094,19231,125147,2,1,,
8095,19232,125148,2,0,,
