,date,utm_source_and_medium,utm_campaign,user_count,session_count
49,2024-09-18,economica.net / referral,(referral),1,1
50,2024-09-18,email.seznam.cz / referral,(referral),1,1
51,2024-09-18,hotelcms.hu / referral,(referral),1,1
52,2024-09-18,source_1,(referral),1,1
53,2024-09-18,leadersnet.at / referral,(referral),1,1
54,2024-09-18,morgens.hu / referral,(referral),1,1
55,2024-09-18,source_16,(referral),1,1
56,2024-09-18,zadir.hu / referral,(referral),0,1
57,2024-09-18,bing / cpc,campaign_31,0,1
58,2024-09-18,bing / cpc,campaign_14,1,1
59,2024-09-18,bing / cpc,DE | GSN | Lokáció,0,1
60,2024-09-18,bing / cpc,DE | PERF | Lokáció,1,1
61,2024-09-18,google / cpc,campaign_32,0,1
62,2024-09-18,facebook / cpc,campaign_1,0,1
63,2024-09-18,hirlevel_s5,hirlevel_c4,1,1
64,2024-09-19,(not set),(not set),616,822
65,2024-09-19,(direct) / (none),(direct),452,510
66,2024-09-19,google / cpc,(organic),269,303
67,2024-09-19,google / organic,(organic),165,191
68,2024-09-19,google / cpc,HU | pMAX | PERF I Brand,162,172
69,2024-09-19,google / cpc,HU | GSN | PERF I Brand,145,167
70,2024-09-19,google / cpc,(not set),124,140
71,2024-09-19,facebook / cpc,campaign_19,82,84
72,2024-09-19,google / cpc,campaign_22,27,51
73,2024-09-19,facebook / cpc,campaign_20,45,48
74,2024-09-19,facebook / cpc,campaign_21,22,33
75,2024-09-19,hirlevel_s1,hirlevel_c1,22,31
76,2024-09-19,google / cpc,campaign_24,24,25
77,2024-09-19,bing / cpc,campaign_2,21,23
78,2024-09-19,l.facebook.com / referral,(referral),14,22
79,2024-09-19,google / cpc,campaign_25,10,22
80,2024-09-19,m.facebook.com / referral,(referral),19,21
81,2024-09-19,l.instagram.com / referral,(referral),13,18
82,2024-09-19,google / cpc,campaign_23,13,18
83,2024-09-19,bing / organic,(organic),15,17
84,2024-09-19,bing / cpc,campaign_5,4,16
85,2024-09-19,google / cpc,HU | GDN | ENGM I Programok '24,12,12
86,2024-09-19,instagram.com / referral,(referral),11,11
87,2024-09-19,google / cpc,DE | pMAX | PERF I Brand,8,10
88,2024-09-19,hirlevel_s5,hirlevel_c4,8,9
89,2024-09-19,google / organic,(not set),1,8
90,2024-09-19,redir.d-edgeconnect.media / referral,(referral),6,8
91,2024-09-19,webmail.telekom.hu / referral,(referral),6,7
92,2024-09-19,ajanlat / offline,proposal-by-phone,5,7
93,2024-09-19,hotelcms.hu / referral,(referral),1,6
94,2024-09-19,google / cpc,campaign_27,2,6
95,2024-09-19,google / cpc,campaign_28,1,6
96,2024-09-19,hirlevel_s3,hirlevel_c2,4,6
97,2024-09-19,ajanlat / offline,campaign_10,3,6
98,2024-09-19,phone / offline,proposal-by-phone,4,6
99,2024-09-19,bing / cpc,campaign_14,3,5
100,2024-09-19,google / cpc,campaign_33,3,5
101,2024-09-19,app.zoomsphere.com / referral,(referral),2,4
102,2024-09-19,mail.google.com / referral,(referral),2,4
103,2024-09-19,zadirweb.com / referral,(referral),1,4
104,2024-09-19,source_4,(referral),2,3
105,2024-09-19,gmail.hu / referral,(referral),3,3
106,2024-09-19,otpbankdirekt.hu / referral,(referral),2,3
107,2024-09-19,romaniatv.net / referral,(referral),2,3
108,2024-09-19,zadir.hu / referral,(referral),1,3
109,2024-09-19,google / cpc,campaign_26,3,3
110,2024-09-19,(direct) / (none),(not set),2,2
111,2024-09-19,deref-gmx.net / referral,(referral),1,2
112,2024-09-19,economica.net / referral,(referral),1,2
113,2024-09-19,google / cpc,(referral),1,2
114,2024-09-19,leadersnet.at / referral,(referral),1,2
115,2024-09-19,lm.facebook.com / referral,(referral),2,2
116,2024-09-19,m.gmail.hu / referral,(referral),2,2
117,2024-09-19,mail.centrum.sk / referral,(referral),1,2
118,2024-09-19,outlook.live.com / referral,(referral),1,2
119,2024-09-19,youtube.com / referral,(referral),1,2
120,2024-09-19,bing / cpc,HU | PERF | Desztináció,0,2
121,2024-09-19,facebook / cpc,campaign_1,2,2
122,2024-09-19,google / organic,(not+set),1,1
123,2024-09-19,ecosia.org / organic,(organic),1,1
124,2024-09-19,click.pstmrk.it / referral,(referral),1,1
125,2024-09-19,cn.bing.com / referral,(referral),1,1
126,2024-09-19,kereso.startlap.hu / referral,(referral),1,1
127,2024-09-19,lightmailer-bap.gmx.net / referral,(referral),1,1
128,2024-09-19,source_17,(referral),1,1
129,2024-09-19,fb / paid,campaign_34,1,1
130,2024-09-19,bing / cpc,campaign_35,0,1
131,2024-09-19,google / cpc,campaign_36,1,1
132,2024-09-19,google / cpc,campaign_30,1,1
133,2024-09-19,bing / cpc,HU | GSN | Brand,1,1
134,2024-09-19,bing / cpc,HU | GSN | Lokáció - All,0,1
135,2024-09-19,google / cpc,campaign_37,1,1
136,2024-09-19,loyalty / email,loyalty-email,1,1
137,2024-09-20,(not set),(not set),416,536
138,2024-09-20,(direct) / (none),(direct),242,264
139,2024-09-20,google / cpc,(organic),200,220
140,2024-09-20,google / organic,(organic),132,156
141,2024-09-20,google / cpc,HU | GSN | PERF I Brand,125,143
142,2024-09-20,google / cpc,HU | pMAX | PERF I Brand,128,136
143,2024-09-20,google / cpc,(not set),110,116
144,2024-09-20,facebook / cpc,campaign_19,92,94
145,2024-09-20,facebook / cpc,campaign_20,39,43
146,2024-09-20,facebook / cpc,campaign_21,28,28
147,2024-09-20,google / cpc,campaign_22,27,27
148,2024-09-20,bing / organic,(organic),17,24
149,2024-09-20,bing / cpc,campaign_2,24,24
150,2024-09-20,google / cpc,campaign_25,14,19
151,2024-09-20,l.facebook.com / referral,(referral),14,17
152,2024-09-20,google / cpc,DE | pMAX | PERF I Brand,13,17
153,2024-09-20,google / cpc,campaign_24,16,16
154,2024-09-20,redir.d-edgeconnect.media / referral,(referral),9,15
155,2024-09-20,l.instagram.com / referral,(referral),14,14
156,2024-09-20,google / cpc,HU | GDN | ENGM I Programok '24,8,13
157,2024-09-20,m.facebook.com / referral,(referral),5,11
158,2024-09-20,google / cpc,campaign_23,11,11
159,2024-09-20,facebook / cpc,campaign_1,7,9
160,2024-09-20,hirlevel_s1,hirlevel_c1,8,9
161,2024-09-20,instagram.com / referral,(referral),8,8
162,2024-09-20,google / cpc,campaign_27,5,8
163,2024-09-20,ajanlat / offline,campaign_10,4,7
164,2024-09-20,bing / cpc,campaign_5,2,5
165,2024-09-20,loyalty / email,loyalty-email,2,5
166,2024-09-20,(direct) / (none),(not set),3,4
167,2024-09-20,cdn.respond.io / referral,(not set),1,4
168,2024-09-20,google / cpc,(referral),1,4
169,2024-09-20,google / cpc,campaign_26,2,4
170,2024-09-20,hirlevel_s5,hirlevel_c4,4,4
171,2024-09-20,phone / offline,proposal-by-phone,2,4
172,2024-09-20,lm.facebook.com / referral,(referral),2,3
173,2024-09-20,bing / cpc,HU | PERF | Lokáció - All,0,3
174,2024-09-20,deref-gmx.net / referral,(not set),2,2
175,2024-09-20,google / organic,(not set),2,2
176,2024-09-20,live / organic,(not set),1,2
177,2024-09-20,leadersnet.at / referral,(referral),1,2
178,2024-09-20,mail.google.com / referral,(referral),1,2
179,2024-09-20,bing / cpc,campaign_14,2,2
180,2024-09-20,google / cpc,campaign_36,1,2
181,2024-09-20,google / cpc,campaign_32,2,2
182,2024-09-20,bing / cpc,HU | PERF | Desztináció,2,2
183,2024-09-20,hirlevel_s3,hirlevel_c2,2,2
184,2024-09-20,source_4,(referral),1,1
185,2024-09-20,app.zoomsphere.com / referral,(referral),1,1
186,2024-09-20,cdn.respond.io / referral,(referral),1,1
187,2024-09-20,deref-gmx.net / referral,(referral),1,1
188,2024-09-20,e.issuu.com / referral,(referral),1,1
189,2024-09-20,source_1,(referral),0,1
190,2024-09-20,lightmailer-bs.gmx.net / referral,(referral),1,1
191,2024-09-20,otpbankdirekt.hu / referral,(referral),0,1
192,2024-09-20,t-mail.centrum.sk / referral,(referral),1,1
193,2024-09-20,source_17,(referral),1,1
194,2024-09-20,wellcard.at / referral,(referral),1,1
195,2024-09-20,wellcard.de / referral,(referral),1,1
196,2024-09-20,zadir.hu / referral,(referral),1,1
197,2024-09-20,ig / paid,campaign_12,1,1
198,2024-09-20,fb / paid,campaign_7,1,1
199,2024-09-20,bing / cpc,AT | PERF | Brand,1,1
200,2024-09-20,google / cpc,campaign_33,1,1
201,2024-09-20,instagram / cpc,campaign_38,1,1
202,2024-09-20,google / cpc,campaign_37,1,1
203,2024-09-20,ajanlat / offline,proposal-by-phone,0,1
204,2024-09-21,(not set),(not set),389,566
205,2024-09-21,google / cpc,(organic),219,247
206,2024-09-21,(direct) / (none),(direct),188,207
207,2024-09-21,google / cpc,HU | pMAX | PERF I Brand,130,144
208,2024-09-21,google / cpc,HU | GSN | PERF I Brand,85,130
209,2024-09-21,google / organic,(organic),106,125
210,2024-09-21,google / cpc,(not set),100,109
211,2024-09-21,facebook / cpc,campaign_19,71,74
212,2024-09-21,facebook / cpc,campaign_21,35,45
213,2024-09-21,bing / cpc,campaign_2,37,40
214,2024-09-21,google / cpc,campaign_24,29,30
215,2024-09-21,facebook / cpc,campaign_20,27,27
216,2024-09-21,google / cpc,campaign_22,15,22
217,2024-09-21,m.facebook.com / referral,(referral),17,17
218,2024-09-21,google / cpc,campaign_23,14,15
219,2024-09-21,google / cpc,campaign_27,7,13
220,2024-09-21,google / cpc,DE | pMAX | PERF I Brand,12,13
221,2024-09-21,bing / organic,(organic),5,12
222,2024-09-21,l.facebook.com / referral,(referral),9,10
223,2024-09-21,google / cpc,HU | GDN | ENGM I Programok '24,7,9
224,2024-09-21,google / cpc,campaign_25,8,9
225,2024-09-21,hirlevel_s1,hirlevel_c1,1,9
226,2024-09-21,redir.d-edgeconnect.media / referral,(referral),6,7
227,2024-09-21,instagram.com / referral,(referral),2,4
228,2024-09-21,mail.google.com / referral,(referral),1,4
229,2024-09-21,bing / cpc,campaign_14,4,4
230,2024-09-21,google / cpc,campaign_26,1,4
231,2024-09-21,hirlevel_s5,hirlevel_c4,3,4
232,2024-09-21,loyalty / email,loyalty-email,1,4
233,2024-09-21,cdn.respond.io / referral,(not set),1,3
234,2024-09-21,google / cpc,(referral),3,3
235,2024-09-21,l.instagram.com / referral,(referral),0,3
236,2024-09-21,google / cpc,campaign_30,3,3
237,2024-09-21,google / organic,(not set),2,2
238,2024-09-21,live / organic,(not set),1,2
239,2024-09-21,cdn.respond.io / referral,(referral),1,2
240,2024-09-21,lm.facebook.com / referral,(referral),2,2
241,2024-09-21,thermengutscheine.at / referral,(referral),1,2
242,2024-09-21,google / cpc,campaign_33,1,2
243,2024-09-21,google / cpc,campaign_36,1,2
244,2024-09-21,bing / cpc,HU | PERF | Lokáció - All,2,2
245,2024-09-21,facebook / cpc,campaign_1,1,2
246,2024-09-21,ajanlat / email,campaign_15,1,2
247,2024-09-21,l.facebook.com / referral,(not set),1,1
248,2024-09-21,google / organic,(not+set),0,1
249,2024-09-21,duckduckgo / organic,(organic),1,1
250,2024-09-21,ecosia.org / organic,(organic),1,1
251,2024-09-21,source_4,(referral),0,1
252,2024-09-21,deref-gmx.net / referral,(referral),0,1
253,2024-09-21,glamour.hu / referral,(referral),1,1
254,2024-09-21,m.gmail.hu / referral,(referral),1,1
255,2024-09-21,webmail.telekom.hu / referral,(referral),1,1
256,2024-09-21,wellcard.at / referral,(referral),1,1
257,2024-09-21,google / cpc,campaign_29,1,1
258,2024-09-21,bing / cpc,DE | PERF | Brand,1,1
259,2024-09-21,bing / cpc,campaign_5,0,1
260,2024-09-21,google / cpc,campaign_28,1,1
261,2024-09-21,hirlevel_s3,hirlevel_c2,0,1
262,2024-09-21,ajanlat / offline,proposal-by-phone,1,1
263,2024-09-22,(not set),(not set),494,668
264,2024-09-22,google / cpc,(organic),243,282
265,2024-09-22,(direct) / (none),(direct),208,233
266,2024-09-22,google / cpc,HU | pMAX | PERF I Brand,164,173
267,2024-09-22,google / cpc,(not set),128,146
268,2024-09-22,google / cpc,HU | GSN | PERF I Brand,124,140
269,2024-09-22,google / organic,(organic),125,138
270,2024-09-22,facebook / cpc,campaign_19,105,107
271,2024-09-22,facebook / cpc,campaign_21,55,58
272,2024-09-22,bing / cpc,campaign_2,26,34
273,2024-09-22,facebook / cpc,campaign_20,27,29
274,2024-09-22,l.facebook.com / referral,(referral),23,24
275,2024-09-22,google / cpc,campaign_23,22,24
276,2024-09-22,google / cpc,DE | pMAX | PERF I Brand,24,24
277,2024-09-22,google / cpc,campaign_22,20,24
278,2024-09-22,redir.d-edgeconnect.media / referral,(referral),15,19
279,2024-09-22,google / cpc,campaign_24,19,19
280,2024-09-22,m.facebook.com / referral,(referral),12,15
281,2024-09-22,l.instagram.com / referral,(referral),5,14
282,2024-09-22,hirlevel_s1,hirlevel_c1,4,13
283,2024-09-22,google / cpc,campaign_25,8,11
284,2024-09-22,bing / organic,(organic),5,10
285,2024-09-22,google / cpc,HU | GDN | ENGM I Programok '24,7,9
286,2024-09-22,lm.facebook.com / referral,(referral),6,6
287,2024-09-22,google / cpc,campaign_27,5,5
288,2024-09-22,hirlevel_s3,hirlevel_c2,1,5
289,2024-09-22,google / cpc,(referral),4,4
290,2024-09-22,google / cpc,campaign_28,4,4
291,2024-09-22,(direct) / (none),(not set),1,3
292,2024-09-22,google / cpc,campaign_26,2,3
293,2024-09-22,phone / offline,proposal-by-phone,1,3
294,2024-09-22,cdn.respond.io / referral,(not set),1,2
295,2024-09-22,m.facebook.com / referral,(not set),2,2
296,2024-09-22,instagram.com / referral,(referral),0,2
297,2024-09-22,kereso.startlap.hu / referral,(referral),2,2
298,2024-09-22,mail.google.com / referral,(referral),1,2
299,2024-09-22,romaniatv.net / referral,(referral),2,2
300,2024-09-22,google / cpc,campaign_33,1,2
301,2024-09-22,bing / cpc,campaign_5,1,2
302,2024-09-22,bing / cpc,HU | PERF | Lokáció - All,2,2
303,2024-09-22,ajanlat / email,campaign_15,1,2
304,2024-09-22,deref-gmx.net / referral,(not set),0,1
305,2024-09-22,google / organic,(not set),0,1
306,2024-09-22,click.pstmrk.it / referral,(referral),1,1
307,2024-09-22,deref-gmx.net / referral,(referral),1,1
308,2024-09-22,dovolenanamiru.com / referral,(referral),1,1
309,2024-09-22,source_18,(referral),1,1
310,2024-09-22,wellcard.at / referral,(referral),1,1
311,2024-09-22,ig / paid,campaign_12,1,1
312,2024-09-22,bing / cpc,AT | PERF | Brand,0,1
313,2024-09-22,google / cpc,campaign_30,1,1
314,2024-09-22,bing / cpc,DE | PERF | Lokáció,1,1
315,2024-09-22,facebook / cpc,campaign_1,1,1
316,2024-09-22,google / cpc,campaign_37,0,1
317,2024-09-22,hirlevel_s5,hirlevel_c4,0,1
318,2024-09-22,ajanlat / offline,campaign_10,0,1
319,2024-09-22,ajanlat / offline,proposal-by-phone,1,1
320,2024-09-23,(not set),(not set),560,755
321,2024-09-23,google / cpc,(organic),289,331
322,2024-09-23,(direct) / (none),(direct),252,299
323,2024-09-23,google / organic,(organic),184,223
324,2024-09-23,google / cpc,HU | GSN | PERF I Brand,143,160
325,2024-09-23,google / cpc,HU | pMAX | PERF I Brand,147,157
326,2024-09-23,google / cpc,(not set),135,143
327,2024-09-23,facebook / cpc,campaign_21,129,132
328,2024-09-23,facebook / cpc,campaign_19,99,103
329,2024-09-23,bing / cpc,campaign_2,23,50
330,2024-09-23,l.facebook.com / referral,(referral),36,40
331,2024-09-23,facebook / cpc,campaign_20,38,40
332,2024-09-23,m.facebook.com / referral,(referral),26,28
333,2024-09-23,google / cpc,DE | pMAX | PERF I Brand,25,26
334,2024-09-23,google / cpc,campaign_22,24,26
335,2024-09-23,google / cpc,campaign_23,10,16
336,2024-09-23,bing / organic,(organic),10,14
337,2024-09-23,google / cpc,campaign_25,12,14
338,2024-09-23,l.instagram.com / referral,(referral),10,13
339,2024-09-23,redir.d-edgeconnect.media / referral,(referral),8,10
340,2024-09-23,google / cpc,campaign_27,5,9
341,2024-09-23,google / cpc,campaign_24,3,9
342,2024-09-23,ajanlat / offline,campaign_10,5,9
343,2024-09-23,bing / cpc,campaign_14,2,8
344,2024-09-23,ajanlat / offline,proposal-by-phone,0,7
345,2024-09-23,google / organic,(not set),6,6
346,2024-09-23,instagram.com / referral,(referral),6,6
347,2024-09-23,google / cpc,HU | GDN | ENGM I Programok '24,5,6
348,2024-09-23,google / cpc,(referral),5,5
349,2024-09-23,lm.facebook.com / referral,(referral),4,5
350,2024-09-23,loyalty / email,loyalty-email,1,4
351,2024-09-23,source_17,(referral),2,3
352,2024-09-23,ig / paid,campaign_12,2,3
353,2024-09-23,google / cpc,campaign_30,2,3
354,2024-09-23,google / cpc,campaign_29,1,3
355,2024-09-23,bing / cpc,campaign_5,3,3
356,2024-09-23,facebook / cpc,campaign_1,2,3
357,2024-09-23,(direct) / (none),(not set),1,2
358,2024-09-23,director-web.ro / referral,(referral),1,2
359,2024-09-23,economica.net / referral,(referral),2,2
360,2024-09-23,hotelcms.hu / referral,(referral),1,2
361,2024-09-23,thermenhotels.at / referral,(referral),1,2
362,2024-09-23,wellcard.at / referral,(referral),0,2
363,2024-09-23,zadirweb.com / referral,(referral),2,2
364,2024-09-23,google / cpc,campaign_26,2,2
365,2024-09-23,google / cpc,campaign_33,2,2
366,2024-09-23,google / cpc,campaign_28,2,2
367,2024-09-23,ajanlat / email,campaign_15,1,2
368,2024-09-23,phone / offline,proposal-by-phone,2,2
369,2024-09-23,ecosia.org / organic,(organic),1,1
370,2024-09-23,dailybusiness.ro / referral,(referral),1,1
371,2024-09-23,source_11,(referral),1,1
372,2024-09-23,lightmailer-bs.gmx.net / referral,(referral),1,1
373,2024-09-23,mail.google.com / referral,(referral),1,1
374,2024-09-23,romaniatv.net / referral,(referral),1,1
375,2024-09-23,t-mail.centrum.sk / referral,(referral),0,1
376,2024-09-23,thermengutscheine.at / referral,(referral),1,1
377,2024-09-23,fb / paid,campaign_7,1,1
378,2024-09-23,google / cpc,campaign_32,1,1
379,2024-09-23,bing / cpc,HU | PERF | Lokáció - All,1,1
380,2024-09-23,google / cpc,campaign_37,0,1
381,2024-09-23,bing / cpc,campaign_39,1,1
382,2024-09-23,hirlevel_s3,hirlevel_c2,1,1
383,2024-09-23,hirlevel_s1,hirlevel_c1,1,1
384,2024-09-24,(not set),(not set),593,778
385,2024-09-24,(direct) / (none),(direct),674,712
386,2024-09-24,google / cpc,(organic),304,335
387,2024-09-24,google / organic,(organic),174,197
388,2024-09-24,google / cpc,HU | pMAX | PERF I Brand,184,192
389,2024-09-24,google / cpc,(not set),168,182
390,2024-09-24,google / cpc,HU | GSN | PERF I Brand,142,165
391,2024-09-24,facebook / cpc,campaign_21,126,134
392,2024-09-24,facebook / cpc,campaign_19,104,105
393,2024-09-24,bing / cpc,campaign_2,25,46
394,2024-09-24,google / cpc,campaign_24,40,40
395,2024-09-24,facebook / cpc,campaign_20,21,35
396,2024-09-24,google / cpc,DE | pMAX | PERF I Brand,33,33
397,2024-09-24,l.facebook.com / referral,(referral),32,32
398,2024-09-24,google / cpc,campaign_23,27,29
399,2024-09-24,google / cpc,campaign_22,19,27
400,2024-09-24,m.facebook.com / referral,(referral),18,23
401,2024-09-24,google / cpc,campaign_25,16,16
402,2024-09-24,google / cpc,campaign_27,13,14
403,2024-09-24,bing / organic,(organic),10,13
404,2024-09-24,google / organic,(not set),5,11
405,2024-09-24,bing / cpc,campaign_14,6,11
406,2024-09-24,l.instagram.com / referral,(referral),8,10
407,2024-09-24,google / cpc,HU | GDN | ENGM I Programok '24,4,7
408,2024-09-24,webmail.telekom.hu / referral,(referral),0,6
409,2024-09-24,ajanlat / email,campaign_15,2,6
410,2024-09-24,google / cpc,(referral),3,5
411,2024-09-24,facebook / cpc,campaign_1,3,5
412,2024-09-24,click.pstmrk.it / referral,(referral),2,4
413,2024-09-24,instagram.com / referral,(referral),4,4
414,2024-09-24,lm.facebook.com / referral,(referral),2,4
415,2024-09-24,redir.d-edgeconnect.media / referral,(referral),4,4
416,2024-09-24,google / cpc,campaign_29,1,4
417,2024-09-24,hirlevel_s5,hirlevel_c4,0,4
418,2024-09-24,youtube.com / referral,(referral),3,3
419,2024-09-24,google / cpc,campaign_26,2,3
420,2024-09-24,google / cpc,campaign_33,3,3
421,2024-09-24,google / cpc,campaign_30,2,3
422,2024-09-24,bing / cpc,HU | PERF | Lokáció - All,1,3
423,2024-09-24,google / cpc,campaign_28,2,3
424,2024-09-24,qwant.com / organic,(organic),2,2
425,2024-09-24,mail.google.com / referral,(referral),1,2
426,2024-09-24,romaniatv.net / referral,(referral),2,2
427,2024-09-24,bing / cpc,campaign_5,1,2
428,2024-09-24,bing / cpc,HU | PERF | Brand,2,2
429,2024-09-24,bing / cpc,campaign_39,2,2
430,2024-09-24,ajanlat / offline,proposal-by-phone,0,2
431,2024-09-24,(direct) / (none),(not set),1,1
432,2024-09-24,cdn.respond.io / referral,(not set),0,1
433,2024-09-24,source_9,(not set),1,1
434,2024-09-24,ecosia.org / organic,(organic),1,1
435,2024-09-24,192.168.8.1 / referral,(referral),1,1
436,2024-09-24,dailybusiness.ro / referral,(referral),1,1
437,2024-09-24,kereso.startlap.hu / referral,(referral),1,1
438,2024-09-24,source_11,(referral),1,1
439,2024-09-24,morgens.hu / referral,(referral),1,1
440,2024-09-24,otpbankdirekt.hu / referral,(referral),1,1
441,2024-09-24,source_9,(referral),1,1
442,2024-09-24,thermengutscheine.at / referral,(referral),1,1
443,2024-09-24,wellcard.at / referral,(referral),0,1
444,2024-09-24,zadirweb.com / referral,(referral),1,1
445,2024-09-24,ig / paid,campaign_12,1,1
446,2024-09-24,hirlevel_s3,hirlevel_c2,1,1
447,2024-09-24,hirlevel_s1,hirlevel_c1,1,1
448,2024-09-24,loyalty / email,loyalty-email,1,1
449,2024-09-24,ajanlat / offline,campaign_10,1,1
450,2024-09-25,(not set),(not set),791,1
451,2024-09-25,google / cpc,(organic),255,288
452,2024-09-25,(direct) / (none),(direct),211,237
453,2024-09-25,google / organic,(organic),147,171
454,2024-09-25,google / cpc,HU | GSN | PERF I Brand,142,160
455,2024-09-25,google / cpc,(not set),136,151
456,2024-09-25,facebook / cpc,campaign_21,142,147
457,2024-09-25,google / cpc,HU | pMAX | PERF I Brand,121,127
458,2024-09-25,facebook / cpc,campaign_19,58,58
459,2024-09-25,bing / cpc,campaign_2,26,31
460,2024-09-25,l.facebook.com / referral,(referral),30,30
461,2024-09-25,google / cpc,campaign_22,16,27
462,2024-09-25,google / cpc,campaign_24,25,25
463,2024-09-25,google / cpc,DE | pMAX | PERF I Brand,17,19
464,2024-09-25,facebook / cpc,campaign_20,8,16
465,2024-09-25,bing / organic,(organic),7,15
466,2024-09-25,m.facebook.com / referral,(referral),14,14
467,2024-09-25,google / cpc,campaign_27,9,13
468,2024-09-25,instagram.com / referral,(referral),7,12
469,2024-09-25,google / cpc,campaign_23,7,10
470,2024-09-25,redir.d-edgeconnect.media / referral,(referral),1,9
471,2024-09-25,facebook / cpc,campaign_1,2,9
472,2024-09-25,ajanlat / offline,campaign_10,7,9
473,2024-09-25,google / cpc,campaign_25,6,8
474,2024-09-25,l.instagram.com / referral,(referral),4,6
475,2024-09-25,lm.facebook.com / referral,(referral),3,6
476,2024-09-25,hotelcms.hu / referral,(referral),1,5
477,2024-09-25,mail.google.com / referral,(referral),2,5
478,2024-09-25,source_17,(referral),1,5
479,2024-09-25,bing / cpc,campaign_14,4,5
480,2024-09-25,google / organic,(not set),2,4
481,2024-09-25,google / cpc,HU | GDN | ENGM I Programok '24,4,4
482,2024-09-25,(direct) / (none),(not set),2,3
483,2024-09-25,bing / cpc,campaign_5,0,3
484,2024-09-25,bing / cpc,HU | PERF | Lokáció - All,3,3
485,2024-09-25,click.pstmrk.it / referral,(referral),1,2
486,2024-09-25,google / cpc,campaign_26,2,2
487,2024-09-25,google / cpc,campaign_33,0,2
488,2024-09-25,google / cpc,campaign_29,0,2
489,2024-09-25,google / cpc,campaign_32,0,2
490,2024-09-25,google / cpc,campaign_28,2,2
491,2024-09-25,www.qwant.com / referral,(not set),1,1
492,2024-09-25,qwant.com / organic,(organic),1,1
493,2024-09-25,app.zoomsphere.com / referral,(referral),1,1
494,2024-09-25,dailybusiness.ro / referral,(referral),0,1
495,2024-09-25,google / cpc,(referral),1,1
496,2024-09-25,source_11,(referral),0,1
497,2024-09-25,otpbankdirekt.hu / referral,(referral),1,1
498,2024-09-25,wellcard.at / referral,(referral),1,1
499,2024-09-25,ig / paid,campaign_12,0,1
500,2024-09-25,fb / paid,campaign_7,0,1
501,2024-09-25,bing / cpc,AT | PERF | Brand,1,1
502,2024-09-25,bing / cpc,HU | PERF | Brand,1,1
503,2024-09-25,hirlevel_s1,hirlevel_c1,1,1
504,2024-09-25,loyalty / email,loyalty-email,0,1
505,2024-09-25,ajanlat / offline,proposal-by-phone,1,1
506,2024-09-25,phone / offline,proposal-by-phone,1,1
507,2024-09-26,(not set),(not set),575,744
508,2024-09-26,google / cpc,(organic),284,316
509,2024-09-26,google / organic,(organic),181,225
