,search_log_id,rooms_total_price,upsell_total_price,vouchers_total_price,loyalty_discount_total,search_log_session_id,lang_code,currency,arrival,departure,days,nights,adults,children,utc_date,Rate_EUR,total_price_HUF
38,131729,309060.0,0.0,0,0.0,5959,hu,HUF,2024-12-30,2025-01-01,3,2,2,0,2024-09-20,394.39,309060.0
39,131873,70937.8,0.0,0,7093.8,6057,hu,HUF,2024-11-22,2024-11-23,2,1,2,0,2024-09-20,394.39,63844.0
40,131915,279071.1,0.0,0,27907.1,6086,hu,HUF,2024-12-06,2024-12-08,3,2,4,0,2024-09-20,394.39,251164.0
41,131930,140760.0,0.0,0,14076.0,6095,hu,HUF,2024-11-15,2024-11-17,3,2,2,0,2024-09-20,394.39,126684.0
42,132401,165405.4,0.0,0,18176.4,6532,hu,HUF,2024-10-21,2024-10-23,3,2,2,0,2024-09-20,394.39,142229.0
43,132526,110458.0,0.0,0,0.0,6584,hu,HUF,2024-09-21,2024-09-22,2,1,2,0,2024-09-21,394.39,110458.0
44,132539,110457.8,0.0,0,11045.8,6595,hu,HUF,2024-09-21,2024-09-22,2,1,2,0,2024-09-21,394.39,83912.0
45,132560,132672.8,21809.8,0,13267.3,6611,de,EUR,2024-10-14,2024-10-16,3,2,2,0,2024-09-21,394.39,141215.3
46,132570,201593.0,0.0,0,0.0,6619,hu,HUF,2024-11-14,2024-11-17,4,3,2,0,2024-09-21,394.39,201593.0
47,132592,323686.7,0.0,0,32368.7,6631,hu,HUF,2024-10-22,2024-10-25,4,3,2,1,2024-09-21,394.39,286318.0
48,132598,108615.0,0.0,0,0.0,6636,de,EUR,2024-11-08,2024-11-10,3,2,1,0,2024-09-21,394.39,108615.0
49,132601,115421.7,0.0,0,12683.7,6633,hu,HUF,2024-11-22,2024-11-24,3,2,1,1,2024-09-21,394.39,97738.0
50,132617,441716.8,0.0,0,0.0,6648,de,EUR,2024-09-21,2024-09-26,6,5,2,0,2024-09-21,394.39,441716.8
51,132720,86434.2,0.0,0,9498.2,6713,hu,HUF,2024-12-01,2024-12-03,3,2,2,0,2024-09-21,394.39,76936.0
52,132721,313680.0,0.0,0,31368.0,6714,hu,HUF,2024-12-24,2024-12-27,4,3,2,0,2024-09-21,394.39,261372.0
53,132852,248741.8,0.0,0,0.0,6796,de,EUR,2024-10-11,2024-10-13,3,2,2,2,2024-09-21,394.39,248741.8
54,132895,402084.4,19980.0,0,40208.4,6828,hu,HUF,2024-10-31,2024-11-03,4,3,2,0,2024-09-22,394.39,381856.0
55,132950,247247.8,0.0,0,24724.8,6869,hu,HUF,2024-10-24,2024-10-27,4,3,2,0,2024-09-22,394.39,207078.0
56,133033,150854.2,0.0,0,0.0,6922,de,EUR,2024-11-01,2024-11-03,3,2,2,0,2024-09-22,394.39,150854.2
57,133039,150854.2,0.0,0,0.0,6922,de,EUR,2024-11-01,2024-11-03,3,2,2,0,2024-09-22,394.39,150854.2
58,133038,123476.7,0.0,0,12347.7,6926,hu,HUF,2024-11-24,2024-11-26,3,2,2,1,2024-09-22,394.39,106129.0
59,133053,211140.0,0.0,0,0.0,6930,hu,HUF,2024-10-17,2024-10-20,4,3,2,0,2024-09-22,394.39,211140.0
60,133045,115282.4,0.0,0,12668.4,6931,hu,HUF,2024-11-22,2024-11-24,3,2,2,0,2024-09-22,394.39,97614.0
61,133084,166515.6,0.0,0,16651.6,6953,hu,HUF,2024-12-15,2024-12-18,4,3,2,1,2024-09-22,394.39,149864.0
62,133110,166515.6,0.0,0,16651.6,6972,hu,HUF,2024-12-15,2024-12-18,4,3,2,1,2024-09-22,394.39,149864.0
63,133243,193010.0,0.0,0,19301.0,7062,hu,HUF,2024-09-25,2024-09-27,3,2,2,0,2024-09-22,394.39,156509.0
64,133282,508266.7,0.0,0,50826.7,7085,hu,HUF,2024-12-31,2025-01-02,3,2,2,2,2024-09-22,394.39,457440.0
65,133331,257040.0,0.0,0,0.0,7115,hu,HUF,2024-10-28,2024-10-31,4,3,2,0,2024-09-22,394.39,257040.0
66,133339,309357.8,0.0,0,30935.8,7109,hu,HUF,2024-10-18,2024-10-22,5,4,2,0,2024-09-22,394.39,273422.0
67,133378,292684.4,0.0,0,29268.4,7122,hu,HUF,2024-10-21,2024-10-23,3,2,4,0,2024-09-22,394.39,258216.0
68,133949,208960.0,0.0,0,20896.0,7649,hu,HUF,2024-11-17,2024-11-19,3,2,4,0,2024-09-23,394.46,188064.0
69,133974,385560.0,0.0,0,38556.0,7667,hu,HUF,2025-01-03,2025-01-05,3,2,6,0,2024-09-23,394.46,347004.0
70,134010,113611.8,0.0,0,12484.8,7701,hu,HUF,2024-12-20,2024-12-22,3,2,2,0,2024-09-23,394.46,70789.0
71,134271,137087.0,0.0,0,13708.0,7949,hu,HUF,2024-10-11,2024-10-13,3,2,2,0,2024-09-23,394.46,118379.0
72,134273,102815.0,0.0,0,10281.0,7949,hu,HUF,2024-10-11,2024-10-13,3,2,1,0,2024-09-23,394.46,92534.0
73,134277,162180.0,0.0,0,0.0,7951,hu,HUF,2024-11-15,2024-11-17,3,2,2,0,2024-09-23,394.46,162180.0
74,134278,143820.0,48880.0,0,0.0,7952,hu,HUF,2024-10-18,2024-10-20,3,2,2,0,2024-09-23,394.46,192700.0
75,134421,86434.2,0.0,0,9498.2,8041,hu,HUF,2024-12-01,2024-12-03,3,2,2,0,2024-09-23,394.46,71936.0
76,134450,277020.0,0.0,0,0.0,8068,en,HUF,2024-11-03,2024-11-07,5,4,2,2,2024-09-23,394.46,277020.0
77,134474,237455.6,0.0,0,23745.6,8081,hu,HUF,2024-10-19,2024-10-22,4,3,2,0,2024-09-23,394.46,213710.0
78,134497,198664.2,0.0,0,21831.2,8103,hu,HUF,2024-10-27,2024-10-31,5,4,1,0,2024-09-23,394.46,176833.0
79,134504,228135.9,0.0,0,25069.9,8103,hu,HUF,2024-10-27,2024-10-31,5,4,1,1,2024-09-23,394.46,197666.0
80,134503,180234.4,0.0,0,18023.4,8106,hu,HUF,2025-01-02,2025-01-04,3,2,2,1,2024-09-23,394.46,157211.0
81,134514,422737.8,0.0,0,42273.8,8114,hu,HUF,2024-12-24,2024-12-27,4,3,2,1,2024-09-23,394.46,375464.0
82,134522,128092.0,0.0,0,14076.0,8115,hu,HUF,2024-10-30,2024-11-01,3,2,2,0,2024-09-23,394.46,109016.0
83,134597,126684.4,0.0,0,12668.4,8169,hu,HUF,2024-10-08,2024-10-10,3,2,2,0,2024-09-23,394.46,108616.0
84,134603,226440.0,0.0,0,22644.0,8168,hu,HUF,2024-10-31,2024-11-03,4,3,2,0,2024-09-23,394.46,166724.0
85,134623,226440.0,0.0,0,22644.0,8168,hu,HUF,2024-10-31,2024-11-03,4,3,2,0,2024-09-23,394.46,203796.0
86,134716,168912.0,0.0,0,0.0,8250,hu,HUF,2024-10-18,2024-10-20,3,2,2,0,2024-09-23,394.46,168912.0
87,135218,121102.0,0.0,0,0.0,8691,hu,HUF,2024-10-14,2024-10-16,3,2,2,0,2024-09-24,394.91,121102.0
88,135221,161935.6,0.0,0,16193.6,8689,hu,HUF,2024-10-11,2024-10-13,3,2,2,0,2024-09-24,394.91,145742.0
89,135211,412121.0,0.0,0,45288.0,8686,hu,HUF,2024-10-31,2024-11-03,4,3,2,2,2024-09-24,394.91,361833.0
90,135240,186700.0,0.0,0,18670.0,8700,hu,HUF,2024-11-04,2024-11-07,4,3,2,0,2024-09-24,394.91,163030.0
91,135377,154545.0,0.0,0,16983.0,8786,hu,HUF,2024-10-27,2024-10-30,4,3,1,1,2024-09-24,394.91,132562.0
92,135419,314874.4,0.0,0,31487.4,8815,hu,HUF,2024-10-19,2024-10-23,5,4,2,0,2024-09-24,394.91,278387.0
93,135457,181653.3,0.0,0,18165.3,8842,hu,HUF,2024-10-13,2024-10-16,4,3,2,0,2024-09-24,394.91,158488.0
94,135473,112498.4,0.0,0,12362.4,8849,hu,HUF,2024-11-17,2024-11-19,3,2,2,0,2024-09-24,394.91,95136.0
95,135503,172584.4,19990.0,0,17258.4,8873,hu,HUF,2024-10-22,2024-10-24,3,2,2,0,2024-09-24,394.91,175316.0
96,135565,181653.3,0.0,0,18165.3,8898,hu,HUF,2024-10-13,2024-10-16,4,3,2,0,2024-09-24,394.91,158488.0
97,135608,148104.0,0.0,0,0.0,8953,hu,HUF,2025-01-03,2025-01-05,3,2,2,0,2024-09-24,394.91,148104.0
98,135604,359255.6,10990.0,0,35925.6,8940,hu,HUF,2024-10-25,2024-10-27,3,2,4,0,2024-09-24,394.91,334320.0
99,135627,359255.6,10990.0,0,35925.6,8940,hu,HUF,2024-10-25,2024-10-27,3,2,4,0,2024-09-24,394.91,284127.0
100,135703,124150.6,0.0,0,18622.6,9012,hu,HUF,2024-11-08,2024-11-10,3,2,1,0,2024-09-24,394.91,105528.0
101,136149,174923.3,0.0,0,19222.3,9402,hu,HUF,2024-12-13,2024-12-15,3,2,2,2,2024-09-25,395.11,150701.0
102,136270,358325.6,0.0,0,35832.6,9464,hu,HUF,2024-10-25,2024-10-27,3,2,2,3,2024-09-25,395.11,317493.0
103,136318,139535.6,0.0,0,13953.6,9486,hu,HUF,2024-12-06,2024-12-08,3,2,2,0,2024-09-25,395.11,120582.0
104,136342,287885.5,0.0,0,28788.5,9508,hu,HUF,2024-10-29,2024-10-31,3,2,2,2,2024-09-25,395.11,225233.0
105,136457,63921.3,0.0,0,7024.3,9587,hu,HUF,2024-11-21,2024-11-22,2,1,2,0,2024-09-25,395.11,56897.0
106,136466,110626.8,60451.8,0,0.0,9591,de,EUR,2024-12-13,2024-12-15,3,2,2,0,2024-09-25,395.11,171078.7
107,136475,589883.4,0.0,0,58989.9,9603,de,EUR,2024-10-25,2024-10-31,7,6,2,0,2024-09-25,395.11,525954.6
108,136477,280800.0,0.0,0,0.0,9596,hu,HUF,2024-10-03,2024-10-06,4,3,2,0,2024-09-25,395.11,280800.0
109,136509,219600.0,0.0,0,21960.0,9616,hu,HUF,2024-09-27,2024-09-29,3,2,2,0,2024-09-25,395.11,192640.0
110,136534,365854.4,0.0,0,36585.4,9615,hu,HUF,2024-12-30,2025-01-02,4,3,2,0,2024-09-25,395.11,308775.0
111,136555,343637.8,0.0,0,34363.8,9660,hu,HUF,2024-11-29,2024-12-01,3,2,5,0,2024-09-25,395.11,295860.0
112,136600,165545.6,0.0,0,16554.6,9693,hu,HUF,2024-11-15,2024-11-17,3,2,2,0,2024-09-25,395.11,148991.0
113,136596,142615.0,0.0,0,15672.0,9690,hu,HUF,2024-11-17,2024-11-20,4,3,2,0,2024-09-25,395.11,126943.0
114,136617,142615.0,0.0,0,15672.0,9707,hu,HUF,2024-11-17,2024-11-20,4,3,2,0,2024-09-25,395.11,94997.0
115,136697,100711.0,0.0,0,0.0,9768,hu,HUF,2024-12-18,2024-12-20,3,2,2,0,2024-09-25,395.11,100711.0
116,136722,344115.9,0.0,0,37814.9,9780,hu,HUF,2024-10-30,2024-11-02,4,3,2,2,2024-09-25,395.11,301301.0
117,137096,100711.0,0.0,0,0.0,10148,hu,HUF,2024-12-18,2024-12-20,3,2,2,0,2024-09-26,395.98,100711.0
118,137153,190800.0,0.0,0,19080.0,10183,hu,HUF,2024-09-27,2024-09-29,3,2,2,0,2024-09-26,395.98,166720.0
119,137169,156060.0,0.0,0,15606.0,10196,hu,HUF,2024-11-01,2024-11-03,3,2,2,0,2024-09-26,395.98,135454.0
120,137184,149040.0,0.0,0,14904.0,10207,hu,HUF,2024-10-08,2024-10-10,3,2,2,0,2024-09-26,395.98,123679.0
121,137218,188925.6,0.0,0,18892.6,10221,hu,HUF,2025-01-01,2025-01-04,4,3,2,0,2024-09-26,395.98,158968.0
122,137465,497555.6,0.0,0,49755.6,10402,hu,HUF,2024-12-24,2024-12-26,3,2,4,0,2024-09-26,395.98,400233.0
123,137475,528766.7,0.0,0,52876.7,10409,hu,HUF,2024-10-18,2024-10-20,3,2,6,0,2024-09-26,395.98,470890.0
124,137538,53162.0,0.0,0,5842.0,10450,hu,HUF,2024-12-19,2024-12-20,2,1,2,0,2024-09-26,395.98,42320.0
125,137549,53162.0,0.0,0,5842.0,10450,hu,HUF,2024-12-19,2024-12-20,2,1,2,0,2024-09-26,395.98,47320.0
126,137615,1820256.0,0.0,0,0.0,10506,hu,HUF,2024-12-26,2024-12-29,4,3,13,3,2024-09-26,395.98,1820256.0
127,137622,491648.8,0.0,0,49164.9,10513,en,EUR,2024-10-14,2024-10-20,7,6,2,0,2024-09-26,395.98,442483.9
128,138067,102276.0,0.0,0,0.0,10925,hu,HUF,2024-09-28,2024-09-29,2,1,2,0,2024-09-27,396.85,102276.0
129,138123,93175.0,0.0,0,10239.0,10923,hu,HUF,2024-11-12,2024-11-14,3,2,2,0,2024-09-27,396.85,75425.0
130,138100,92160.0,0.0,0,9216.0,10935,hu,HUF,2024-12-02,2024-12-04,3,2,2,0,2024-09-27,396.85,82944.0
131,138148,428400.0,19900.0,0,42840.0,10958,hu,HUF,2024-10-29,2024-11-02,5,4,2,2,2024-09-27,396.85,405460.0
132,138163,152637.8,55390.0,0,15263.8,10969,hu,HUF,2024-10-24,2024-10-26,3,2,2,0,2024-09-27,396.85,187764.0
133,138195,135252.2,0.0,0,13525.2,10987,hu,HUF,2024-10-24,2024-10-26,3,2,2,0,2024-09-27,396.85,101286.0
134,138202,212670.0,8990.0,0,21267.0,10993,hu,HUF,2024-10-26,2024-10-28,3,2,1,2,2024-09-27,396.85,200393.0
135,138373,221400.0,0.0,0,0.0,11114,hu,HUF,2024-12-01,2024-12-06,6,5,2,0,2024-09-27,396.85,221400.0
136,138361,120870.0,0.0,0,0.0,11106,hu,HUF,2024-11-20,2024-11-22,3,2,2,0,2024-09-27,396.85,120870.0
137,138449,337824.4,0.0,0,33782.4,11157,hu,HUF,2025-01-01,2025-01-04,4,3,2,1,2024-09-27,396.85,280042.0
138,138475,103587.2,0.0,0,11383.2,11173,hu,HUF,2024-12-13,2024-12-15,3,2,2,0,2024-09-27,396.85,86804.0
139,139190,465731.1,0.0,0,46573.1,11864,hu,HUF,2024-10-27,2024-10-30,4,3,2,2,2024-09-28,396.85,419158.0
140,139221,226340.6,0.0,0,25887.6,11889,hu,HUF,2024-11-15,2024-11-17,3,2,2,1,2024-09-28,396.85,195453.0
141,139244,313680.0,0.0,0,0.0,11899,hu,HUF,2024-12-24,2024-12-27,4,3,2,0,2024-09-28,396.85,313680.0
142,139263,168912.2,0.0,0,16891.2,11907,hu,HUF,2024-11-08,2024-11-10,3,2,2,0,2024-09-28,396.85,147021.0
143,139276,127967.0,0.0,0,0.0,11924,hu,HUF,2024-12-21,2024-12-22,2,1,2,2,2024-09-28,396.85,127967.0
144,139300,227052.0,0.0,0,0.0,11940,hu,HUF,2024-10-25,2024-10-27,3,2,2,2,2024-09-28,396.85,227052.0
145,139331,121102.2,0.0,0,12110.2,11966,hu,HUF,2024-10-13,2024-10-15,3,2,2,0,2024-09-28,396.85,103992.0
146,139422,127966.7,0.0,0,12796.7,12028,hu,HUF,2024-12-21,2024-12-22,2,1,2,2,2024-09-28,396.85,115170.0
147,139490,236359.9,0.0,0,25973.8,12074,de,EUR,2024-10-31,2024-11-03,4,3,2,0,2024-09-28,396.85,210386.1
148,139552,436360.4,60003.7,0,43637.6,12103,de,EUR,2024-12-01,2024-12-05,5,4,4,0,2024-09-28,396.85,447765.9
149,139616,222316.7,19900.0,0,22231.7,12140,hu,HUF,2024-10-20,2024-10-23,4,3,2,0,2024-09-28,396.85,214985.0
150,140079,405664.4,0.0,0,40566.4,12564,hu,HUF,2024-12-24,2024-12-28,5,4,2,0,2024-09-29,396.85,365098.0
151,140084,1031647.8,0.0,0,103164.8,12564,hu,HUF,2024-12-25,2024-12-28,4,3,6,3,2024-09-29,396.85,928483.0
152,140167,121175.6,0.0,0,12117.6,12613,hu,HUF,2024-11-23,2024-11-25,3,2,2,0,2024-09-29,396.85,95297.0
153,140287,178491.6,0.0,0,19614.6,12711,hu,HUF,2024-11-03,2024-11-06,4,3,2,0,2024-09-29,396.85,158877.0
154,140370,402358.9,0.0,0,40235.9,12744,hu,HUF,2024-12-23,2024-12-27,5,4,2,0,2024-09-29,396.85,357123.0
155,140385,337824.4,0.0,0,33782.4,12774,hu,HUF,2025-01-01,2025-01-04,4,3,2,1,2024-09-29,396.85,304042.0
156,140420,145142.2,0.0,0,14514.2,12779,hu,HUF,2024-10-20,2024-10-22,3,2,2,0,2024-09-29,396.85,125628.0
157,140429,285524.0,0.0,0,0.0,12796,hu,HUF,2024-12-22,2024-12-28,7,6,1,0,2024-09-29,396.85,285524.0
158,140493,371594.5,0.0,0,0.0,12849,de,EUR,2024-11-08,2024-11-10,3,2,5,0,2024-09-29,396.85,371594.5
159,140602,84272.8,0.0,0,9260.8,12919,hu,HUF,2024-11-06,2024-11-08,3,2,1,0,2024-09-29,396.85,75012.0
160,140608,366588.9,0.0,0,36658.9,12924,hu,HUF,2024-10-28,2024-10-30,3,2,4,0,2024-09-29,396.85,329930.0
161,140644,143660.0,0.0,0,14366.0,12956,hu,HUF,2024-10-20,2024-10-22,3,2,2,0,2024-09-29,396.85,124294.0
162,140660,294610.8,0.0,0,32374.8,12955,hu,HUF,2024-11-15,2024-11-17,3,2,2,3,2024-09-29,396.85,262236.0
163,141190,184080.0,0.0,0,0.0,13416,hu,HUF,2024-10-01,2024-10-03,3,2,2,0,2024-09-30,397.56,184080.0
164,141242,231335.6,0.0,0,23133.6,13450,hu,HUF,2025-01-03,2025-01-05,3,2,2,3,2024-09-30,397.56,208202.0
165,141285,408492.9,0.0,0,40849.3,13483,de,EUR,2024-11-10,2024-11-17,8,7,2,0,2024-09-30,397.56,367643.6
166,141337,122522.0,0.0,0,13464.0,13515,hu,HUF,2024-11-29,2024-12-01,3,2,2,0,2024-09-30,397.56,104058.0
167,141407,113385.6,0.0,0,11338.6,13562,hu,HUF,2024-11-03,2024-11-05,3,2,2,0,2024-09-30,397.56,102047.0
168,141495,212733.3,0.0,0,21273.3,13622,hu,HUF,2024-10-12,2024-10-13,2,1,4,0,2024-09-30,397.56,162741.0
169,141952,329867.8,0.0,0,32986.8,14030,hu,HUF,2024-10-28,2024-10-31,4,3,2,0,2024-10-01,397.29,272811.0
170,142054,207900.0,0.0,0,31185.0,14083,hu,HUF,2024-10-03,2024-10-06,4,3,2,0,2024-10-01,397.29,154406.0
171,142104,444311.1,0.0,0,44431.1,14117,hu,HUF,2025-01-02,2025-01-05,4,3,4,0,2024-10-01,397.29,394880.0
172,142110,214536.6,0.0,0,0.0,14122,de,EUR,2024-10-04,2024-10-06,3,2,2,0,2024-10-01,397.29,214536.6
173,142185,113060.8,0.0,0,0.0,14174,de,EUR,2024-12-19,2024-12-21,3,2,2,0,2024-10-01,397.29,161530.2
174,142291,346814.3,0.0,0,52021.2,14221,de,EUR,2024-10-31,2024-11-02,3,2,3,0,2024-10-01,397.29,294793.2
175,142302,192780.0,0.0,0,19278.0,14229,hu,HUF,2024-11-11,2024-11-15,5,4,2,1,2024-10-01,397.29,173502.0
176,142300,368853.2,0.0,0,59016.2,14223,hu,HUF,2024-12-24,2024-12-26,3,2,5,0,2024-10-01,397.29,309837.0
177,142319,296330.0,0.0,0,29633.0,14226,hu,HUF,2024-12-23,2024-12-26,4,3,2,0,2024-10-01,397.29,261697.0
178,142331,144720.0,0.0,0,14472.0,14241,hu,HUF,2024-11-11,2024-11-15,5,4,1,0,2024-10-01,397.29,125248.0
179,142336,317015.6,0.0,0,31701.6,14245,hu,HUF,2024-10-29,2024-11-01,4,3,2,0,2024-10-01,397.29,285314.0
180,142338,193331.1,0.0,0,19333.1,14247,hu,HUF,2024-12-23,2024-12-26,4,3,1,0,2024-10-01,397.29,168998.0
181,142342,603675.6,0.0,0,60367.6,14249,hu,HUF,2024-12-24,2024-12-29,6,5,2,0,2024-10-01,397.29,543308.0
182,142400,136266.5,9920.3,0,0.0,14282,de,EUR,2024-11-05,2024-11-07,3,2,2,0,2024-10-01,397.29,146186.8
183,142478,158852.4,0.0,0,15883.7,14314,de,EUR,2024-10-30,2024-11-01,3,2,2,0,2024-10-01,397.29,138002.7
184,142479,153000.0,0.0,0,15300.0,14315,hu,HUF,2024-10-29,2024-10-31,3,2,2,0,2024-10-01,397.29,137700.0
185,142503,199376.6,0.0,0,21909.6,14335,hu,HUF,2024-11-01,2024-11-04,4,3,2,0,2024-10-01,397.29,172467.0
186,142942,203619.0,0.0,0,0.0,14737,hu,HUF,2024-12-02,2024-12-05,4,3,2,2,2024-10-02,398.86,203619.0
187,142971,610740.0,0.0,0,61074.0,14759,hu,HUF,2024-11-04,2024-11-09,6,5,4,0,2024-10-02,398.86,530973.0
188,143011,426599.1,0.0,0,46879.1,14786,hu,HUF,2024-11-15,2024-11-18,4,3,4,0,2024-10-02,398.86,364775.0
189,143034,165625.6,0.0,0,16562.6,14787,hu,HUF,2024-11-03,2024-11-06,4,3,2,0,2024-10-02,398.86,144063.0
190,143104,194922.0,0.0,0,21420.0,14827,hu,HUF,2024-11-28,2024-12-01,4,3,2,0,2024-10-02,398.86,168502.0
191,143112,373320.0,0.0,0,0.0,14836,hu,HUF,2024-12-30,2025-01-02,4,3,2,0,2024-10-02,398.86,373320.0
192,143125,84153.3,0.0,0,8415.3,14839,hu,HUF,2024-10-21,2024-10-22,2,1,2,0,2024-10-02,398.86,70738.0
193,143124,122522.0,0.0,0,13464.0,14842,hu,HUF,2024-11-29,2024-12-01,3,2,2,0,2024-10-02,398.86,104058.0
194,143220,432684.4,0.0,0,43268.4,14900,hu,HUF,2024-10-28,2024-11-01,5,4,2,2,2024-10-02,398.86,384416.0
195,143281,257040.0,0.0,0,25704.0,14935,hu,HUF,2024-10-23,2024-10-26,4,3,2,0,2024-10-02,398.86,231336.0
196,143292,388534.4,0.0,0,38853.4,14939,hu,HUF,2024-10-20,2024-10-23,4,3,3,0,2024-10-02,398.86,349681.0
197,143327,385560.0,0.0,0,38556.0,14971,hu,HUF,2025-01-02,2025-01-05,4,3,4,0,2024-10-02,398.86,341504.0
198,143378,210314.9,0.0,0,0.0,15004,de,EUR,2024-11-01,2024-11-03,3,2,2,0,2024-10-02,398.86,210314.9
199,143410,221161.6,0.0,0,22521.6,15024,hu,HUF,2025-01-01,2025-01-03,3,2,2,2,2024-10-02,398.86,193640.0
