,date,utm_source_and_medium,utm_campaign,user_count,session_count
90,2024-09-20,redir.d-edgeconnect.media / referral,(referral),9,10
91,2024-09-20,l.instagram.com / referral,(referral),7,7
92,2024-09-20,google / cpc,campaign_22,7,7
93,2024-09-20,google / cpc,campaign_23,4,4
94,2024-09-20,facebook / cpc,campaign_21,4,4
95,2024-09-20,l.facebook.com / referral,(referral),3,3
96,2024-09-20,m.facebook.com / referral,(referral),3,3
97,2024-09-20,google / cpc,campaign_27,1,3
98,2024-09-20,hirlevel_s1,hirlevel_c1,3,3
99,2024-09-20,loyalty / email,loyalty-email,1,3
100,2024-09-20,(not set),(not set),1,2
101,2024-09-20,instagram.com / referral,(referral),2,2
102,2024-09-20,google / cpc,campaign_24,2,2
103,2024-09-20,deref-gmx.net / referral,(not set),1,1
104,2024-09-20,lightmailer-bs.gmx.net / referral,(referral),1,1
105,2024-09-20,mail.google.com / referral,(referral),1,1
106,2024-09-20,wellcard.at / referral,(referral),1,1
107,2024-09-20,google / cpc,(organic),59,64
108,2024-09-20,fb / paid,campaign_7,1,1
109,2024-09-20,bing / cpc,AT | PERF | Brand,1,1
110,2024-09-20,google / cpc,DE | pMAX | PERF I Brand,1,1
111,2024-09-20,bing / cpc,HU | PERF | Desztináció,1,1
112,2024-09-20,(direct) / (none),(direct),50,51
113,2024-09-21,google / cpc,(organic),66,75
114,2024-09-21,google / cpc,HU | GSN | PERF I Brand,45,53
115,2024-09-21,(direct) / (none),(direct),42,43
116,2024-09-21,google / organic,(organic),29,33
117,2024-09-21,google / cpc,HU | pMAX | PERF I Brand,25,31
118,2024-09-21,google / cpc,(not set),28,28
119,2024-09-21,facebook / cpc,campaign_21,12,14
120,2024-09-21,google / cpc,campaign_22,7,11
121,2024-09-21,facebook / cpc,campaign_19,6,6
122,2024-09-21,facebook / cpc,campaign_20,6,6
123,2024-09-21,m.facebook.com / referral,(referral),5,5
124,2024-09-21,redir.d-edgeconnect.media / referral,(referral),5,5
125,2024-09-21,(not set),(not set),4,4
126,2024-09-21,bing / organic,(organic),4,4
127,2024-09-21,google / cpc,campaign_27,4,4
128,2024-09-21,google / cpc,campaign_25,4,4
129,2024-09-21,loyalty / email,loyalty-email,1,4
130,2024-09-21,google / cpc,campaign_23,3,3
131,2024-09-21,google / cpc,campaign_30,3,3
132,2024-09-21,bing / cpc,campaign_2,3,3
133,2024-09-21,l.facebook.com / referral,(referral),2,2
134,2024-09-21,mail.google.com / referral,(referral),1,2
135,2024-09-21,thermengutscheine.at / referral,(referral),1,2
136,2024-09-21,instagram.com / referral,(referral),1,1
137,2024-09-21,lm.facebook.com / referral,(referral),1,1
138,2024-09-21,wellcard.at / referral,(referral),1,1
139,2024-09-21,google / cpc,campaign_33,1,1
140,2024-09-21,hirlevel_s1,hirlevel_c1,1,1
141,2024-09-21,hirlevel_s5,hirlevel_c4,1,1
142,2024-09-22,facebook / cpc,campaign_21,20,20
143,2024-09-22,phone / offline,proposal-by-phone,1,1
144,2024-09-22,google / cpc,HU | GSN | PERF I Brand,48,53
145,2024-09-22,google / organic,(organic),27,30
146,2024-09-22,google / cpc,HU | pMAX | PERF I Brand,30,30
147,2024-09-22,google / cpc,(not set),25,25
148,2024-09-22,google / cpc,(organic),85,92
149,2024-09-22,facebook / cpc,campaign_19,11,11
150,2024-09-22,l.facebook.com / referral,(referral),9,9
151,2024-09-22,redir.d-edgeconnect.media / referral,(referral),9,9
152,2024-09-22,google / cpc,campaign_22,9,9
153,2024-09-22,facebook / cpc,campaign_20,6,7
154,2024-09-22,(not set),(not set),3,5
155,2024-09-22,m.facebook.com / referral,(referral),5,5
156,2024-09-22,google / cpc,campaign_23,4,4
157,2024-09-22,bing / cpc,campaign_2,4,4
158,2024-09-22,google / cpc,campaign_28,3,3
159,2024-09-22,google / cpc,(referral),2,2
160,2024-09-22,kereso.startlap.hu / referral,(referral),2,2
161,2024-09-22,google / cpc,campaign_24,2,2
162,2024-09-22,google / cpc,DE | pMAX | PERF I Brand,2,2
163,2024-09-22,google / cpc,HU | GDN | ENGM I Programok '24,2,2
164,2024-09-22,hirlevel_s1,hirlevel_c1,2,2
165,2024-09-22,bing / organic,(organic),1,1
166,2024-09-22,l.instagram.com / referral,(referral),1,1
167,2024-09-22,lm.facebook.com / referral,(referral),1,1
168,2024-09-22,mail.google.com / referral,(referral),1,1
169,2024-09-22,google / cpc,campaign_27,1,1
170,2024-09-22,google / cpc,campaign_33,1,1
171,2024-09-22,google / cpc,campaign_25,1,1
172,2024-09-22,hirlevel_s3,hirlevel_c2,1,1
173,2024-09-22,(direct) / (none),(direct),53,56
174,2024-09-23,google / cpc,(not set),23,24
175,2024-09-23,ajanlat / email,campaign_15,1,1
176,2024-09-23,google / organic,(organic),60,67
177,2024-09-23,google / cpc,HU | GSN | PERF I Brand,46,49
178,2024-09-23,facebook / cpc,campaign_21,43,43
179,2024-09-23,google / cpc,(organic),82,87
180,2024-09-23,google / cpc,HU | pMAX | PERF I Brand,22,23
181,2024-09-23,(not set),(not set),8,10
182,2024-09-23,m.facebook.com / referral,(referral),9,10
183,2024-09-23,facebook / cpc,campaign_19,8,8
184,2024-09-23,l.facebook.com / referral,(referral),7,7
185,2024-09-23,google / cpc,campaign_22,5,7
186,2024-09-23,redir.d-edgeconnect.media / referral,(referral),6,6
187,2024-09-23,google / cpc,campaign_23,3,6
188,2024-09-23,google / cpc,DE | pMAX | PERF I Brand,5,5
189,2024-09-23,ajanlat / offline,campaign_10,3,5
190,2024-09-23,bing / organic,(organic),4,4
191,2024-09-23,l.instagram.com / referral,(referral),3,4
192,2024-09-23,google / cpc,campaign_25,4,4
193,2024-09-23,google / cpc,campaign_27,3,3
194,2024-09-23,facebook / cpc,campaign_20,3,3
195,2024-09-23,google / organic,(not set),1,1
196,2024-09-23,ecosia.org / organic,(organic),1,1
197,2024-09-23,director-web.ro / referral,(referral),1,1
198,2024-09-23,hotelcms.hu / referral,(referral),1,1
199,2024-09-23,instagram.com / referral,(referral),1,1
200,2024-09-23,lightmailer-bs.gmx.net / referral,(referral),1,1
201,2024-09-23,mail.google.com / referral,(referral),1,1
202,2024-09-23,source_17,(referral),1,1
203,2024-09-23,zadirweb.com / referral,(referral),1,1
204,2024-09-23,ig / paid,campaign_12,1,1
205,2024-09-23,google / cpc,campaign_26,1,1
206,2024-09-23,google / cpc,campaign_33,1,1
207,2024-09-23,google / cpc,campaign_24,1,1
208,2024-09-23,google / cpc,campaign_30,1,1
209,2024-09-23,bing / cpc,campaign_5,1,1
210,2024-09-23,bing / cpc,campaign_2,1,1
211,2024-09-23,bing / cpc,HU | PERF | Lokáció - All,1,1
212,2024-09-23,google / cpc,campaign_28,1,1
213,2024-09-23,bing / cpc,campaign_39,1,1
214,2024-09-23,(direct) / (none),(direct),70,81
215,2024-09-24,thermengutscheine.at / referral,(referral),1,1
216,2024-09-24,loyalty / email,loyalty-email,1,1
217,2024-09-24,google / organic,(organic),45,47
218,2024-09-24,facebook / cpc,campaign_21,45,47
219,2024-09-24,google / cpc,HU | GSN | PERF I Brand,41,46
220,2024-09-24,google / cpc,HU | pMAX | PERF I Brand,32,33
221,2024-09-24,google / cpc,(not set),23,26
222,2024-09-24,l.facebook.com / referral,(referral),13,13
223,2024-09-24,facebook / cpc,campaign_19,11,11
224,2024-09-24,google / cpc,campaign_22,10,10
225,2024-09-24,m.facebook.com / referral,(referral),9,9
226,2024-09-24,bing / organic,(organic),7,7
227,2024-09-24,l.instagram.com / referral,(referral),5,6
228,2024-09-24,google / cpc,campaign_24,6,6
229,2024-09-24,google / cpc,campaign_23,5,5
230,2024-09-24,google / cpc,DE | pMAX | PERF I Brand,5,5
231,2024-09-24,google / cpc,campaign_25,4,5
232,2024-09-24,facebook / cpc,campaign_20,5,5
233,2024-09-24,bing / cpc,campaign_2,4,4
234,2024-09-24,(not set),(not set),3,3
235,2024-09-24,redir.d-edgeconnect.media / referral,(referral),3,3
236,2024-09-24,google / cpc,campaign_27,3,3
237,2024-09-24,google / cpc,HU | GDN | ENGM I Programok '24,3,3
238,2024-09-24,google / cpc,(referral),2,2
239,2024-09-24,youtube.com / referral,(referral),2,2
240,2024-09-24,bing / cpc,campaign_14,2,2
241,2024-09-24,ecosia.org / organic,(organic),1,1
242,2024-09-24,qwant.com / organic,(organic),1,1
243,2024-09-24,kereso.startlap.hu / referral,(referral),1,1
244,2024-09-24,mail.google.com / referral,(referral),1,1
245,2024-09-24,source_9,(referral),1,1
246,2024-09-24,google / cpc,(organic),81,86
247,2024-09-24,google / cpc,campaign_26,1,1
248,2024-09-24,google / cpc,campaign_30,1,1
249,2024-09-24,bing / cpc,campaign_5,1,1
250,2024-09-24,bing / cpc,HU | PERF | Brand,1,1
251,2024-09-24,facebook / cpc,campaign_1,1,1
252,2024-09-24,google / cpc,campaign_28,1,1
253,2024-09-24,bing / cpc,campaign_39,1,1
254,2024-09-24,hirlevel_s3,hirlevel_c2,1,1
255,2024-09-24,(direct) / (none),(direct),63,72
256,2024-09-25,bing / cpc,HU | PERF | Brand,1,1
257,2024-09-25,(not set),(not set),74,80
258,2024-09-25,google / cpc,HU | GSN | PERF I Brand,55,60
259,2024-09-25,(direct) / (none),(direct),42,45
260,2024-09-25,facebook / cpc,campaign_21,41,42
261,2024-09-25,google / organic,(organic),27,30
262,2024-09-25,google / cpc,(not set),23,23
263,2024-09-25,google / cpc,HU | pMAX | PERF I Brand,23,23
264,2024-09-25,bing / cpc,campaign_2,7,8
265,2024-09-25,l.facebook.com / referral,(referral),7,7
266,2024-09-25,bing / organic,(organic),3,6
267,2024-09-25,google / cpc,DE | pMAX | PERF I Brand,5,6
268,2024-09-25,m.facebook.com / referral,(referral),5,5
269,2024-09-25,google / cpc,campaign_22,5,5
270,2024-09-25,google / cpc,campaign_27,4,4
271,2024-09-25,facebook / cpc,campaign_19,4,4
272,2024-09-25,google / cpc,campaign_23,3,3
273,2024-09-25,google / cpc,campaign_24,2,2
274,2024-09-25,facebook / cpc,campaign_20,2,2
275,2024-09-25,hotelcms.hu / referral,(referral),1,1
276,2024-09-25,instagram.com / referral,(referral),1,1
277,2024-09-25,l.instagram.com / referral,(referral),1,1
278,2024-09-25,redir.d-edgeconnect.media / referral,(referral),1,1
279,2024-09-25,bing / cpc,campaign_14,1,1
280,2024-09-25,google / cpc,campaign_25,1,1
281,2024-09-25,google / cpc,(organic),74,78
282,2024-09-26,google / cpc,campaign_25,2,2
283,2024-09-26,facebook / cpc,campaign_21,55,58
284,2024-09-26,google / cpc,HU | GSN | PERF I Brand,42,49
285,2024-09-26,google / organic,(organic),45,45
286,2024-09-26,(direct) / (none),(direct),43,44
287,2024-09-26,google / cpc,HU | pMAX | PERF I Brand,34,34
288,2024-09-26,google / cpc,(not set),26,26
289,2024-09-26,l.facebook.com / referral,(referral),13,13
290,2024-09-26,google / cpc,campaign_22,11,12
291,2024-09-26,bing / organic,(organic),9,9
292,2024-09-26,m.facebook.com / referral,(referral),9,9
293,2024-09-26,google / cpc,campaign_23,9,9
294,2024-09-26,google / cpc,DE | pMAX | PERF I Brand,5,6
295,2024-09-26,redir.d-edgeconnect.media / referral,(referral),5,5
296,2024-09-26,google / cpc,campaign_24,5,5
297,2024-09-26,google / cpc,campaign_27,3,3
298,2024-09-26,facebook / cpc,campaign_19,2,3
299,2024-09-26,lm.facebook.com / referral,(referral),2,2
300,2024-09-26,bing / cpc,campaign_2,2,2
301,2024-09-26,google / cpc,(organic),79,87
302,2024-09-26,google / cpc,campaign_28,2,2
303,2024-09-26,(not set),(not set),1,1
304,2024-09-26,google / cpc,(referral),1,1
305,2024-09-26,instagram.com / referral,(referral),1,1
306,2024-09-26,kapu.hu / referral,(referral),1,1
307,2024-09-26,l.instagram.com / referral,(referral),1,1
308,2024-09-26,lightmailer-bs.gmx.net / referral,(referral),1,1
309,2024-09-26,mail.google.com / referral,(referral),1,1
310,2024-09-26,bing / cpc,campaign_14,1,1
311,2024-09-26,bing / cpc,AT | PERF | Brand,1,1
312,2024-09-26,hirlevel_s3,hirlevel_c2,0,1
313,2024-09-26,ajanlat / email,campaign_15,1,1
314,2024-09-27,google / cpc,(organic),66,70
315,2024-09-27,(direct) / (none),(direct),52,57
316,2024-09-27,google / cpc,HU | GSN | PERF I Brand,40,47
317,2024-09-27,google / organic,(organic),44,46
318,2024-09-27,facebook / cpc,campaign_21,41,41
319,2024-09-27,google / cpc,HU | pMAX | PERF I Brand,32,32
320,2024-09-27,google / cpc,(not set),14,15
321,2024-09-27,facebook / cpc,campaign_19,10,10
322,2024-09-27,google / cpc,campaign_24,9,9
323,2024-09-27,google / cpc,campaign_22,7,9
324,2024-09-27,l.facebook.com / referral,(referral),5,6
325,2024-09-27,redir.d-edgeconnect.media / referral,(referral),6,6
326,2024-09-27,google / cpc,DE | pMAX | PERF I Brand,2,4
327,2024-09-27,instagram.com / referral,(referral),3,3
328,2024-09-27,m.facebook.com / referral,(referral),3,3
329,2024-09-27,google / cpc,campaign_25,3,3
330,2024-09-27,(not set),(not set),2,2
331,2024-09-27,google / cpc,campaign_27,2,2
332,2024-09-27,google / cpc,campaign_23,2,2
333,2024-09-27,facebook / cpc,campaign_20,2,2
334,2024-09-27,google / cpc,campaign_28,2,2
335,2024-09-27,bing / organic,(organic),1,1
336,2024-09-27,glamour.hu / referral,(referral),1,1
337,2024-09-27,source_11,(referral),1,1
338,2024-09-27,lm.facebook.com / referral,(referral),1,1
339,2024-09-27,mail.google.com / referral,(referral),1,1
340,2024-09-27,wellcard.at / referral,(referral),1,1
341,2024-09-27,google / cpc,campaign_30,1,1
342,2024-09-27,bing / cpc,campaign_2,1,1
343,2024-09-27,google / cpc,HU | GDN | ENGM I Programok '24,1,1
344,2024-09-27,ajanlat / offline,campaign_10,1,1
345,2024-09-27,ajanlat / offline,proposal-by-phone,1,1
346,2024-09-28,m.facebook.com / referral,(referral),7,7
347,2024-09-28,google / cpc,campaign_28,1,1
348,2024-09-28,google / cpc,HU | GSN | PERF I Brand,46,52
349,2024-09-28,facebook / cpc,campaign_21,35,35
350,2024-09-28,google / cpc,HU | pMAX | PERF I Brand,32,33
351,2024-09-28,google / organic,(organic),29,30
352,2024-09-28,google / cpc,(not set),26,26
353,2024-09-28,l.facebook.com / referral,(referral),12,12
354,2024-09-28,google / cpc,(organic),70,88
355,2024-09-28,google / cpc,campaign_22,7,7
356,2024-09-28,facebook / cpc,campaign_19,6,6
357,2024-09-28,instagram.com / referral,(referral),5,5
358,2024-09-28,google / cpc,campaign_24,5,5
359,2024-09-28,(not set),(not set),4,4
360,2024-09-28,redir.d-edgeconnect.media / referral,(referral),4,4
361,2024-09-28,bing / organic,(organic),2,3
362,2024-09-28,google / cpc,DE | pMAX | PERF I Brand,3,3
363,2024-09-28,bing / cpc,campaign_2,3,3
364,2024-09-28,google / cpc,campaign_25,2,2
365,2024-09-28,gmail.hu / referral,(referral),1,1
366,2024-09-28,google / cpc,(referral),1,1
367,2024-09-28,kapu.hu / referral,(referral),1,1
368,2024-09-28,kereso.startlap.hu / referral,(referral),1,1
369,2024-09-28,l.instagram.com / referral,(referral),1,1
370,2024-09-28,lm.facebook.com / referral,(referral),1,1
371,2024-09-28,mail.google.com / referral,(referral),1,1
372,2024-09-28,otpbankdirekt.hu / referral,(referral),1,1
373,2024-09-28,bing / cpc,campaign_14,1,1
374,2024-09-28,google / cpc,campaign_27,1,1
375,2024-09-28,google / cpc,campaign_33,1,1
376,2024-09-28,google / cpc,campaign_30,1,1
377,2024-09-28,facebook / cpc,campaign_20,1,1
378,2024-09-28,(direct) / (none),(direct),53,58
379,2024-09-29,google / cpc,(organic),81,87
380,2024-09-29,google / cpc,HU | GSN | PERF I Brand,65,71
381,2024-09-29,(direct) / (none),(direct),45,45
382,2024-09-29,google / organic,(organic),35,38
383,2024-09-29,facebook / cpc,campaign_21,36,38
384,2024-09-29,google / cpc,HU | pMAX | PERF I Brand,30,30
385,2024-09-29,google / cpc,(not set),22,22
386,2024-09-29,google / cpc,campaign_22,19,20
387,2024-09-29,m.facebook.com / referral,(referral),12,12
388,2024-09-29,google / cpc,campaign_23,9,11
389,2024-09-29,facebook / cpc,campaign_19,8,9
390,2024-09-29,l.facebook.com / referral,(referral),7,7
391,2024-09-29,google / cpc,campaign_24,6,6
392,2024-09-29,(not set),(not set),4,4
393,2024-09-29,google / cpc,DE | pMAX | PERF I Brand,3,3
394,2024-09-29,bing / organic,(organic),2,2
395,2024-09-29,lm.facebook.com / referral,(referral),2,2
396,2024-09-29,redir.d-edgeconnect.media / referral,(referral),2,2
397,2024-09-29,wellcard.at / referral,(referral),2,2
398,2024-09-29,bing / cpc,campaign_14,1,2
399,2024-09-29,google / cpc,campaign_27,2,2
400,2024-09-29,bing / cpc,campaign_2,2,2
401,2024-09-29,google / cpc,campaign_25,2,2
402,2024-09-29,facebook / cpc,campaign_20,2,2
403,2024-09-29,instagram.com / referral,(referral),1,1
404,2024-09-29,webmail.telekom.hu / referral,(referral),1,1
405,2024-09-29,ajanlat / offline,campaign_10,1,1
406,2024-09-30,google / cpc,DE | pMAX | PERF I Brand,5,5
407,2024-09-30,teszt22 / teszt,teszt,1,1
408,2024-09-30,google / organic,(organic),45,46
409,2024-09-30,(direct) / (none),(direct),36,39
410,2024-09-30,google / cpc,(not set),30,31
411,2024-09-30,facebook / cpc,campaign_21,28,31
412,2024-09-30,google / cpc,HU | pMAX | PERF I Brand,30,30
413,2024-09-30,bing / organic,(organic),8,9
414,2024-09-30,google / cpc,campaign_22,9,9
415,2024-09-30,l.facebook.com / referral,(referral),7,7
416,2024-09-30,facebook / cpc,campaign_19,7,7
417,2024-09-30,m.facebook.com / referral,(referral),5,5
418,2024-09-30,google / cpc,campaign_24,4,5
419,2024-09-30,google / cpc,(organic),68,72
420,2024-09-30,redir.d-edgeconnect.media / referral,(referral),4,4
421,2024-09-30,(not set),(not set),3,3
422,2024-09-30,facebook / cpc,campaign_20,3,3
423,2024-09-30,thermengutscheine.at / referral,(referral),1,2
424,2024-09-30,google / cpc,campaign_23,2,2
425,2024-09-30,google / cpc,campaign_28,2,2
426,2024-09-30,hirlevel_s5,hirlevel_c4,2,2
427,2024-09-30,google / cpc,(referral),1,1
428,2024-09-30,l.instagram.com / referral,(referral),1,1
429,2024-09-30,mail.google.com / referral,(referral),1,1
430,2024-09-30,google / cpc,campaign_27,1,1
431,2024-09-30,bing / cpc,campaign_39,1,1
432,2024-09-30,ajanlat / offline,proposal-by-phone,1,1
433,2024-09-30,google / cpc,HU | GSN | PERF I Brand,58,63
434,2024-10-01,m.facebook.com / referral,(referral),3,3
435,2024-10-01,(direct) / (none),(direct),61,68
436,2024-10-01,google / cpc,HU | GSN | PERF I Brand,51,62
437,2024-10-01,google / organic,(organic),42,44
438,2024-10-01,google / cpc,HU | pMAX | PERF I Brand,26,26
439,2024-10-01,google / cpc,(not set),23,24
440,2024-10-01,redir.d-edgeconnect.media / referral,(referral),10,10
441,2024-10-01,facebook / cpc,campaign_20,9,9
442,2024-10-01,google / cpc,campaign_24,6,8
443,2024-10-01,facebook / cpc,campaign_19,7,7
444,2024-10-01,bing / organic,(organic),4,6
445,2024-10-01,google / cpc,campaign_22,5,6
446,2024-10-01,(not set),(not set),4,5
447,2024-10-01,google / cpc,DE | pMAX | PERF I Brand,3,5
448,2024-10-01,l.facebook.com / referral,(referral),4,4
449,2024-10-01,google / cpc,(organic),83,97
450,2024-10-01,bing / cpc,campaign_14,3,3
451,2024-10-01,google / cpc,campaign_23,3,3
452,2024-10-01,google / cpc,(referral),1,2
453,2024-10-01,google / cpc,campaign_27,2,2
454,2024-10-01,google / cpc,campaign_25,2,2
455,2024-10-01,google / organic,(not set),1,1
456,2024-10-01,lm.facebook.com / referral,(referral),1,1
457,2024-10-01,google / cpc,campaign_26,1,1
458,2024-10-01,bing / cpc,campaign_2,1,1
459,2024-10-01,google / cpc,HU | GDN | ENGM I Programok '24,1,1
460,2024-10-01,facebook / cpc,campaign_21,1,1
461,2024-10-01,google / cpc,campaign_28,1,1
462,2024-10-01,email / offline,proposal-by-phone,1,1
463,2024-10-02,google / cpc,(organic),80,84
464,2024-10-02,(direct) / (none),(direct),53,63
465,2024-10-02,google / organic,(organic),49,56
466,2024-10-02,google / cpc,HU | GSN | PERF I Brand,54,56
467,2024-10-02,google / cpc,HU | pMAX | PERF I Brand,29,31
468,2024-10-02,google / cpc,(not set),16,17
469,2024-10-02,facebook / cpc,campaign_19,14,15
470,2024-10-02,google / cpc,campaign_22,12,14
471,2024-10-02,l.facebook.com / referral,(referral),9,9
472,2024-10-02,(not set),(not set),3,8
473,2024-10-02,redir.d-edgeconnect.media / referral,(referral),7,7
474,2024-10-02,facebook / cpc,campaign_20,6,7
475,2024-10-02,bing / cpc,campaign_14,1,4
476,2024-10-02,bing / cpc,campaign_2,4,4
477,2024-10-02,m.facebook.com / referral,(referral),3,3
478,2024-10-02,google / cpc,campaign_23,3,3
479,2024-10-02,google / cpc,campaign_24,3,3
480,2024-10-02,bing / organic,(organic),2,2
481,2024-10-02,google / cpc,campaign_27,2,2
482,2024-10-02,facebook / cpc,campaign_21,2,2
483,2024-10-02,hotelcms.hu / referral,(referral),1,1
484,2024-10-02,l.instagram.com / referral,(referral),1,1
485,2024-10-02,thermengutscheine.at / referral,(referral),1,1
486,2024-10-02,google / cpc,campaign_26,1,1
487,2024-10-02,google / cpc,DE | pMAX | PERF I Brand,1,1
488,2024-10-02,bing / cpc,HU | PERF | Brand,1,1
489,2024-10-02,google / cpc,campaign_28,1,1
490,2024-10-02,hirlevel_s1,hirlevel_c1,1,1
491,2024-10-02,email / offline,proposal-by-phone,1,1
492,2024-10-03,redir.d-edgeconnect.media / referral,(referral),11,11
493,2024-10-03,google / cpc,HU | GSN | PERF I Brand,69,74
494,2024-10-03,google / organic,(organic),57,64
495,2024-10-03,(direct) / (none),(direct),49,56
496,2024-10-03,google / cpc,HU | pMAX | PERF I Brand,24,24
497,2024-10-03,google / cpc,(not set),20,20
498,2024-10-03,(not set),(not set),15,17
499,2024-10-03,google / cpc,(organic),95,103
500,2024-10-03,facebook / cpc,campaign_20,10,11
501,2024-10-03,bing / organic,(organic),7,8
502,2024-10-03,google / cpc,campaign_22,8,8
503,2024-10-03,facebook / cpc,campaign_19,7,7
504,2024-10-03,l.facebook.com / referral,(referral),4,4
505,2024-10-03,google / cpc,campaign_23,3,4
506,2024-10-03,google / cpc,campaign_30,3,3
507,2024-10-03,hotelcms.hu / referral,(referral),1,2
508,2024-10-03,source_16,(referral),2,2
509,2024-10-03,bing / cpc,campaign_14,1,2
510,2024-10-03,google / cpc,campaign_27,2,2
511,2024-10-03,google / cpc,campaign_24,2,2
512,2024-10-03,bing / cpc,campaign_2,2,2
513,2024-10-03,bing / cpc,HU | PERF | Lokáció - All,2,2
