,date,utm_source_and_medium,utm_campaign,user_count,session_count
886,2024-10-15,hirlevel / ct,hirlevel_c3,2,2
887,2024-10-15,ajanlat / offline,campaign_2,2,2
888,2024-10-15,source_4,(organic),1,1
889,2024-10-15,m.facebook.com / referral,(referral),1,1
890,2024-10-15,thermengutscheine.at / referral,(referral),1,1
891,2024-10-15,google / cpc,AT | GSN | PERF | Lokáció,1,1
892,2024-10-15,google / cpc,AT | pMAX Hotel | PERF I Brand,1,1
893,2024-10-15,google / cpc,CZ | pMAX | PERF I Brand,1,1
894,2024-10-15,google / cpc,DE | pMAX Hotel | PERF I Brand,1,1
895,2024-10-15,hirlevel / ct,campaign_3,1,1
896,2024-10-15,hirlevel / ct,feliratkozas_en,1,1
897,2024-10-16,instagram / cpc,campaign_24,3,3
898,2024-10-16,hirlevel / ct,feliratkozas_hu,0,1
899,2024-10-16,google / cpc,HU | GSN | PERF I Brand,32,39
900,2024-10-16,(direct) / (none),(direct),32,33
901,2024-10-16,google / cpc,HU | GSN | PERF I Brand 2,16,18
902,2024-10-16,google / cpc,HU | pMAX | PERF I Brand,14,14
903,2024-10-16,google / cpc,(not set),13,13
904,2024-10-16,facebook / cpc,campaign_17,8,8
905,2024-10-16,m.facebook.com / referral,(referral),7,7
906,2024-10-16,facebook / cpc,campaign_19,7,7
907,2024-10-16,google / cpc,AT | pMAX Hotel | PERF I Brand,5,6
908,2024-10-16,facebook / cpc,campaign_18,5,5
909,2024-10-16,google / cpc,AT | GSN | PERF | Lokáció,3,4
910,2024-10-16,csodasmagyarorszag.hu / referral,(referral),3,3
911,2024-10-16,l.facebook.com / referral,(referral),3,3
912,2024-10-16,google / cpc,AT | GSN | PERF I Brand,3,3
913,2024-10-16,google / cpc,HU | GSN | PERF I Lokáció,3,3
914,2024-10-16,bing / cpc,HU | PERF | Brand,2,3
915,2024-10-16,google / cpc,(organic),77,83
916,2024-10-16,ntp.msn.com / referral,(referral),1,2
917,2024-10-16,redir.d-edgeconnect.media / referral,(referral),2,2
918,2024-10-16,wellcard.at / referral,(referral),2,2
919,2024-10-16,bing / cpc,AT | PERF | Brand,2,2
920,2024-10-16,hirlevel / ct,hirlevel_c3,2,2
921,2024-10-16,(not set),(not set),0,1
922,2024-10-16,google / cpc,(referral),1,1
923,2024-10-16,internetbank.otpbank.hu / referral,(referral),1,1
924,2024-10-16,lm.facebook.com / referral,(referral),1,1
925,2024-10-16,thermenhotels.at / referral,(referral),1,1
926,2024-10-16,google / cpc,CZ | pMAX | PERF I Brand,1,1
927,2024-10-16,google / cpc,DE | GSN | PERF I Brand,1,1
928,2024-10-16,google / cpc,DE | pMAX Hotel | PERF I Brand,1,1
929,2024-10-16,hirlevel / ct,campaign_3,1,1
930,2024-10-16,bing / cpc,campaign_10,1,1
931,2024-10-16,google / organic,(organic),38,43
932,2024-10-17,familypark.at / referral,(referral),3,3
933,2024-10-17,google / cpc,DE | pMAX Hotel | PERF I Brand,1,1
934,2024-10-17,google / organic,(organic),27,29
935,2024-10-17,google / cpc,HU | GSN | PERF I Brand,22,26
936,2024-10-17,google / cpc,(not set),17,18
937,2024-10-17,google / cpc,HU | pMAX | PERF I Brand,12,13
938,2024-10-17,facebook / cpc,campaign_18,11,12
939,2024-10-17,instagram / cpc,campaign_24,10,10
940,2024-10-17,google / cpc,AT | pMAX Hotel | PERF I Brand,7,9
941,2024-10-17,google / cpc,HU | GSN | PERF I Brand 2,8,8
942,2024-10-17,hirlevel / ct,hirlevel_c2,8,8
943,2024-10-17,google / cpc,HU | GSN | PERF I Lokáció,5,7
944,2024-10-17,facebook / cpc,campaign_17,6,6
945,2024-10-17,(not set),(not set),2,5
946,2024-10-17,facebook / cpc,campaign_19,5,5
947,2024-10-17,bing / organic,(organic),3,3
948,2024-10-17,google / cpc,(organic),66,71
949,2024-10-17,m.facebook.com / referral,(referral),3,3
950,2024-10-17,hirlevel / ct,hirlevel_c3,3,3
951,2024-10-17,csodasmagyarorszag.hu / referral,(referral),2,2
952,2024-10-17,l.facebook.com / referral,(referral),2,2
953,2024-10-17,redir.d-edgeconnect.media / referral,(referral),2,2
954,2024-10-17,source_15,(referral),2,2
955,2024-10-17,google / cpc,AT | GSN | PERF I Brand,2,2
956,2024-10-17,bing / cpc,campaign_10,2,2
957,2024-10-17,bing / cpc,HU | GSN | Brand 2024,2,2
958,2024-10-17,bing / cpc,HU | PERF | Brand,2,2
959,2024-10-17,docs.google.com / referral,(referral),1,1
960,2024-10-17,google / cpc,(referral),1,1
961,2024-10-17,hotels.hotelbox.cc / referral,(referral),1,1
962,2024-10-17,source_16,(referral),1,1
963,2024-10-17,thermengutscheine.at / referral,(referral),1,1
964,2024-10-17,google / cpc,CZ | pMAX | PERF I Brand,1,1
965,2024-10-17,(direct) / (none),(direct),52,58
966,2024-10-18,google / cpc,(organic),51,56
967,2024-10-18,(direct) / (none),(direct),30,31
968,2024-10-18,google / organic,(organic),25,26
969,2024-10-18,google / cpc,HU | GSN | PERF I Brand,22,25
970,2024-10-18,google / cpc,HU | pMAX | PERF I Brand,24,25
971,2024-10-18,google / cpc,(not set),14,14
972,2024-10-18,facebook / cpc,campaign_18,12,13
973,2024-10-18,google / cpc,HU | GSN | PERF I Brand 2,8,9
974,2024-10-18,l.facebook.com / referral,(referral),7,7
975,2024-10-18,google / cpc,AT | GSN | PERF I Brand,7,7
976,2024-10-18,google / cpc,HU | GSN | PERF I Lokáció,7,7
977,2024-10-18,facebook / cpc,campaign_17,6,6
978,2024-10-18,(not set),(not set),3,5
979,2024-10-18,facebook / cpc,campaign_19,4,4
980,2024-10-18,m.facebook.com / referral,(referral),3,3
981,2024-10-18,google / cpc,CZ | pMAX | PERF I Brand,2,3
982,2024-10-18,bing / cpc,HU | PERF | Brand,3,3
983,2024-10-18,instagram / cpc,campaign_24,3,3
984,2024-10-18,csodasmagyarorszag.hu / referral,(referral),2,2
985,2024-10-18,lm.facebook.com / referral,(referral),2,2
986,2024-10-18,bing / cpc,AT | PERF | Brand,2,2
987,2024-10-18,google / cpc,AT | pMAX Hotel | PERF I Brand,2,2
988,2024-10-18,bing / cpc,campaign_10,2,2
989,2024-10-18,(direct) / (none),(not set),1,1
990,2024-10-18,bing / organic,(organic),1,1
991,2024-10-18,source_4,(organic),1,1
992,2024-10-18,thermenhotels.at / referral,(referral),1,1
993,2024-10-18,google / cpc,AT | GSN | PERF | Lokáció,1,1
994,2024-10-18,google / cpc,DE | pMAX Hotel | PERF I Brand,1,1
995,2024-10-18,hirlevel / ct,campaign_13,1,1
996,2024-10-18,hirlevel / ct,hirlevel_c3,1,1
997,2024-10-18,phone / offline,proposal-by-phone,1,1
