,search_log_id,rooms_total_price,upsell_total_price,vouchers_total_price,loyalty_discount_total,search_log_session_id,lang_code,currency,arrival,departure,days,nights,adults,children,utc_date,Rate_EUR,total_price_HUF
200,86102,179328.4,0.0,0,19706.4,9643,hu,HUF,2024-10-23,2024-10-26,4,3,2,0,2024-10-02,398.86,159622.0
201,86341,473688.9,0.0,0,47368.9,9813,hu,HUF,2024-12-24,2024-12-27,4,3,4,0,2024-10-02,398.86,393607.0
202,86347,308534.9,0.0,0,33904.9,9818,hu,HUF,2024-11-21,2024-11-24,4,3,4,0,2024-10-02,398.86,219630.0
203,86478,253368.0,0.0,0,0.0,9923,hu,HUF,2024-12-24,2024-12-27,4,3,2,0,2024-10-03,400.07,253368.0
204,86496,142711.6,0.0,0,15682.6,9938,hu,HUF,2024-11-02,2024-11-04,3,2,2,1,2024-10-03,400.07,100000.0
205,86502,459080.3,0.0,0,45908.0,9942,de,EUR,2024-12-28,2025-01-01,5,4,2,0,2024-10-03,400.07,413172.3
206,86543,361987.2,0.0,0,0.0,9969,hu,HUF,2024-10-29,2024-10-31,3,2,2,3,2024-10-03,400.07,361987.2
207,86551,167719.0,0.0,0,0.0,9968,hu,HUF,2024-11-07,2024-11-09,3,2,3,1,2024-10-03,400.07,167719.0
208,86561,167760.0,10290.0,0,16776.0,9976,hu,HUF,2024-10-04,2024-10-06,3,2,2,0,2024-10-03,400.07,161274.0
209,86612,78476.9,8500.0,0,8623.9,9987,de,HUF,2024-11-15,2024-11-16,2,1,2,0,2024-10-03,400.07,73353.0
210,86645,198314.7,0.0,0,0.0,10024,de,EUR,2024-10-29,2024-10-31,3,2,2,0,2024-10-03,400.07,198314.7
211,86659,192176.2,0.0,0,21118.2,10034,hu,HUF,2024-11-26,2024-11-29,4,3,2,0,2024-10-03,400.07,171058.0
212,86696,121175.6,6950.0,0,12117.6,10052,hu,HUF,2024-11-08,2024-11-10,3,2,2,0,2024-10-03,400.07,116008.0
213,86700,121175.6,6950.0,0,12117.6,10048,hu,HUF,2024-11-08,2024-11-10,3,2,2,0,2024-10-03,400.07,116008.0
214,86726,379831.0,0.0,0,0.0,10077,hu,HUF,2024-10-29,2024-11-02,5,4,2,1,2024-10-03,400.07,379831.0
215,86746,293760.0,0.0,0,29376.0,10089,hu,HUF,2025-01-17,2025-01-20,4,3,4,0,2024-10-03,400.07,259384.0
216,86786,198000.0,0.0,0,19800.0,10114,hu,HUF,2024-10-04,2024-10-06,3,2,2,0,2024-10-03,400.07,173200.0
217,86789,130967.8,0.0,0,13096.8,10117,hu,HUF,2024-10-19,2024-10-21,3,2,2,0,2024-10-03,400.07,112871.0
218,86807,259791.6,0.0,0,28548.6,10122,hu,HUF,2024-10-18,2024-10-20,3,2,4,0,2024-10-03,400.07,231243.0
219,86930,270498.4,0.0,0,0.0,10243,hu,HUF,2024-10-18,2024-10-20,3,2,2,2,2024-10-03,400.07,270498.4
220,87011,85912.0,9400.0,0,0.0,10313,hu,HUF,2024-10-04,2024-10-05,2,1,2,0,2024-10-04,401.71,95312.0
221,87047,316404.4,0.0,0,31640.4,10336,hu,HUF,2024-12-30,2025-01-02,4,3,2,1,2024-10-04,401.71,284764.0
222,87055,89185.0,6950.0,0,0.0,10340,hu,HUF,2024-10-10,2024-10-11,2,1,2,0,2024-10-04,401.71,96135.0
223,87061,187920.0,0.0,0,18792.0,10342,hu,HUF,2024-11-15,2024-11-19,5,4,2,0,2024-10-04,401.71,154028.0
224,87160,164219.0,0.0,0,0.0,10403,en,EUR,2024-11-07,2024-11-09,3,2,2,0,2024-10-04,401.71,164219.0
225,87184,301716.0,0.0,0,0.0,10421,hu,HUF,2024-10-24,2024-10-28,5,4,2,0,2024-10-04,401.71,301716.0
226,87203,155876.0,0.0,0,0.0,10430,hu,HUF,2024-11-07,2024-11-10,4,3,2,0,2024-10-04,401.71,155876.0
227,87225,295380.0,0.0,0,29538.0,10442,hu,HUF,2024-12-19,2024-12-23,5,4,2,2,2024-10-04,401.71,265842.0
228,87240,195902.0,0.0,0,0.0,10451,hu,HUF,2024-10-20,2024-10-23,4,3,2,0,2024-10-04,401.71,195902.0
229,87287,339660.0,0.0,0,33966.0,10484,hu,HUF,2024-12-29,2025-01-01,4,3,2,0,2024-10-04,401.71,305694.0
230,87309,339660.0,0.0,0,33966.0,10490,hu,HUF,2024-12-29,2025-01-01,4,3,2,0,2024-10-04,401.71,300694.0
231,87346,126822.0,0.0,0,0.0,10510,hu,HUF,2024-10-10,2024-10-11,2,1,2,0,2024-10-04,401.71,126822.0
232,87354,90003.0,0.0,0,0.0,10510,hu,HUF,2024-10-12,2024-10-13,2,1,2,0,2024-10-04,401.71,90003.0
233,87366,332093.7,0.0,0,0.0,10524,en,EUR,2024-11-14,2024-11-17,4,3,2,1,2024-10-04,401.71,332093.7
234,87581,179927.8,0.0,0,17992.8,10725,hu,HUF,2024-10-31,2024-11-03,4,3,1,0,2024-10-05,401.71,161935.0
235,87596,287742.2,0.0,0,28774.2,10734,hu,HUF,2024-10-06,2024-10-10,5,4,2,1,2024-10-05,401.71,241896.0
236,87672,123012.2,0.0,0,12301.2,10786,hu,HUF,2024-11-29,2024-12-01,3,2,2,0,2024-10-05,401.71,110711.0
237,87678,123012.2,0.0,0,12301.2,10786,hu,HUF,2024-11-29,2024-12-01,3,2,2,0,2024-10-05,401.71,110711.0
238,87754,1122325.5,0.0,0,123333.0,10831,en,EUR,2024-10-26,2024-10-30,5,4,6,0,2024-10-05,401.71,993971.1
239,87961,96170.0,0.0,0,0.0,10921,hu,HUF,2024-12-09,2024-12-11,3,2,2,0,2024-10-05,401.71,96170.0
240,88208,109609.0,0.0,0,0.0,11153,hu,HUF,2024-10-25,2024-10-27,3,2,1,1,2024-10-06,401.71,109609.0
241,88212,405285.6,0.0,0,40528.6,11157,hu,HUF,2024-10-31,2024-11-03,4,3,2,2,2024-10-06,401.71,359757.0
242,88253,324000.0,0.0,0,32400.0,11182,hu,HUF,2024-11-07,2024-11-12,6,5,2,0,2024-10-06,401.71,286600.0
243,88260,402995.5,0.0,0,0.0,11180,en,EUR,2024-10-12,2024-10-18,7,6,2,0,2024-10-06,401.71,402995.5
244,88302,185192.3,0.0,0,20350.6,11216,de,EUR,2024-10-25,2024-10-27,3,2,2,0,2024-10-06,401.71,164841.7
245,88364,161234.0,0.0,0,0.0,11259,hu,HUF,2024-10-23,2024-10-25,3,2,2,0,2024-10-06,401.71,161234.0
246,88370,677790.0,0.0,0,0.0,11265,hu,HUF,2024-12-30,2025-01-02,4,3,3,1,2024-10-06,401.71,677790.0
247,88383,211140.0,0.0,0,21114.0,11274,hu,HUF,2024-10-23,2024-10-25,3,2,3,0,2024-10-06,401.71,185026.0
248,88421,307077.5,0.0,0,61415.5,11303,hu,HUF,2024-10-29,2024-11-02,5,4,2,0,2024-10-06,401.71,245662.0
249,88442,394740.0,0.0,0,0.0,11320,hu,HUF,2024-12-30,2025-01-02,4,3,2,1,2024-10-06,401.71,394740.0
250,88514,127296.0,0.0,0,0.0,11362,hu,HUF,2024-11-22,2024-11-24,3,2,2,1,2024-10-06,401.71,127296.0
251,88523,223992.2,0.0,0,22399.2,11369,hu,HUF,2025-01-01,2025-01-04,4,3,2,0,2024-10-06,401.71,196193.0
252,88548,233554.2,0.0,0,0.0,11387,de,EUR,2024-10-28,2024-10-30,3,2,2,2,2024-10-06,401.71,233554.2
253,88551,731188.5,0.0,0,73119.3,11384,en,EUR,2024-12-25,2025-01-01,8,7,2,1,2024-10-06,401.71,658069.3
254,88555,201048.2,0.0,0,22093.2,11389,hu,HUF,2024-11-28,2024-12-01,4,3,2,0,2024-10-06,401.71,178955.0
255,88553,110160.0,11490.0,0,0.0,11390,hu,HUF,2025-04-04,2025-04-06,3,2,2,0,2024-10-06,401.71,121650.0
256,88594,124911.7,0.0,0,13726.4,11414,de,EUR,2024-11-29,2024-12-01,3,2,2,0,2024-10-06,401.71,111185.3
257,88685,133103.8,0.0,0,14626.8,11467,hu,HUF,2024-10-25,2024-10-27,3,2,1,1,2024-10-06,401.71,118477.0
258,88855,240182.0,0.0,0,0.0,11602,hu,HUF,2024-11-25,2024-11-28,4,3,2,0,2024-10-06,401.71,240182.0
259,89002,208080.0,0.0,0,0.0,11717,hu,HUF,2024-10-23,2024-10-26,4,3,2,0,2024-10-07,401.5,208080.0
260,89009,68156.0,0.0,0,0.0,11722,hu,HUF,2024-11-13,2024-11-14,2,1,2,0,2024-10-07,401.5,68156.0
261,89031,112548.5,0.0,0,0.0,11734,de,EUR,2024-12-02,2024-12-04,3,2,2,0,2024-10-07,401.5,112548.5
262,89139,287260.0,0.0,0,31567.0,11798,hu,HUF,2024-10-29,2024-11-01,4,3,2,1,2024-10-07,401.5,250193.0
263,89152,243240.0,2990.0,0,24324.0,11805,hu,HUF,2024-10-26,2024-10-29,4,3,1,1,2024-10-07,401.5,216906.0
264,89206,154501.1,0.0,0,16978.1,11842,hu,HUF,2024-11-11,2024-11-14,4,3,2,0,2024-10-07,401.5,122873.0
265,89215,201138.9,0.0,0,20113.9,11849,hu,HUF,2024-10-15,2024-10-18,4,3,2,0,2024-10-07,401.5,181025.0
266,89370,142473.3,0.0,0,14247.3,11982,hu,HUF,2025-03-16,2025-03-19,4,3,2,0,2024-10-07,401.5,128226.0
267,89375,142473.3,0.0,0,14247.3,11985,hu,HUF,2025-03-16,2025-03-19,4,3,2,0,2024-10-07,401.5,128226.0
268,89388,133670.0,11500.0,0,0.0,11995,hu,HUF,2024-10-30,2024-10-31,2,1,2,0,2024-10-07,401.5,145170.0
269,89398,142473.3,0.0,0,14247.3,12003,hu,HUF,2025-03-09,2025-03-12,4,3,2,0,2024-10-07,401.5,128226.0
270,89416,323135.6,0.0,0,32313.6,12016,hu,HUF,2024-12-30,2025-01-02,4,3,2,0,2024-10-07,401.5,290822.0
271,89422,646271.1,0.0,0,64627.1,12020,hu,HUF,2024-12-30,2025-01-02,4,3,4,0,2024-10-07,401.5,552479.0
272,89658,198720.0,0.0,0,29808.0,12122,hu,HUF,2024-12-16,2024-12-20,5,4,2,1,2024-10-07,401.5,149290.0
273,89685,382320.0,0.0,0,38232.0,12151,hu,HUF,2024-10-21,2024-10-25,5,4,2,0,2024-10-07,401.5,344088.0
274,89817,250679.5,0.0,0,27547.5,12309,de,EUR,2024-12-06,2024-12-08,3,2,4,2,2024-10-08,401.1,203101.0
275,89844,197149.8,0.0,0,21664.8,12323,hu,HUF,2024-11-16,2024-11-18,3,2,4,0,2024-10-08,401.1,170485.0
276,89990,90003.3,0.0,0,9000.3,12404,hu,HUF,2024-10-12,2024-10-13,2,1,2,1,2024-10-08,401.1,81003.0
277,90110,315023.9,0.0,0,0.0,12473,de,EUR,2024-12-31,2025-01-03,4,3,2,1,2024-10-08,401.1,315023.9
278,90112,315023.9,0.0,0,0.0,12470,de,EUR,2024-12-31,2025-01-03,4,3,2,1,2024-10-08,401.1,315023.9
279,90145,99507.8,0.0,0,9950.8,12491,hu,HUF,2024-11-30,2024-12-01,2,1,3,0,2024-10-08,401.1,89557.0
280,90214,85484.0,0.0,0,0.0,12540,hu,HUF,2024-12-16,2024-12-18,3,2,2,0,2024-10-08,401.1,85484.0
281,90249,196137.9,0.0,0,19613.8,12555,de,EUR,2024-11-24,2024-11-28,5,4,2,0,2024-10-08,401.1,176524.1
282,90254,210600.0,0.0,0,21060.0,12557,hu,HUF,2024-11-07,2024-11-11,5,4,2,0,2024-10-08,401.1,184540.0
283,90265,247860.0,0.0,0,24786.0,12569,hu,HUF,2024-12-27,2024-12-30,4,3,2,1,2024-10-08,401.1,218074.0
284,90283,269460.0,0.0,0,26946.0,12581,hu,HUF,2024-11-13,2024-11-17,5,4,2,0,2024-10-08,401.1,242514.0
285,90289,422324.4,0.0,0,42232.4,12583,hu,HUF,2024-10-29,2024-11-03,6,5,2,1,2024-10-08,401.1,326982.0
286,90545,300469.5,0.0,0,0.0,12805,de,EUR,2024-10-26,2024-10-29,4,3,2,0,2024-10-09,399.97,300469.5
287,90568,119180.8,0.0,0,13096.8,12821,hu,HUF,2024-11-15,2024-11-17,3,2,2,0,2024-10-09,399.97,106084.0
288,90569,88054.3,0.0,0,9676.3,12818,hu,HUF,2024-11-26,2024-11-28,3,2,2,0,2024-10-09,399.97,70143.0
289,90599,250382.4,0.0,0,0.0,12839,hu,HUF,2025-01-02,2025-01-04,3,2,2,3,2024-10-09,399.97,250382.4
290,90624,295595.6,0.0,0,29559.6,12859,hu,HUF,2025-01-01,2025-01-04,4,3,3,1,2024-10-09,399.97,261036.0
291,90671,97920.0,0.0,0,9792.0,12888,hu,HUF,2025-02-21,2025-02-23,3,2,2,0,2024-10-09,399.97,83128.0
292,90699,351180.0,0.0,0,35118.0,12899,hu,HUF,2025-08-24,2025-08-27,4,3,2,3,2024-10-09,399.97,306246.0
293,90742,146880.0,0.0,0,14688.0,12924,hu,HUF,2025-01-24,2025-01-27,4,3,2,0,2024-10-09,399.97,132192.0
294,90932,104644.2,0.0,0,0.0,13026,de,EUR,2024-12-07,2024-12-09,3,2,2,0,2024-10-09,399.97,104644.2
295,91008,428400.0,0.0,0,42840.0,13055,hu,HUF,2024-10-23,2024-10-27,5,4,2,0,2024-10-09,399.97,385560.0
296,91043,465120.0,0.0,0,46512.0,13092,hu,HUF,2024-12-27,2024-12-29,3,2,6,0,2024-10-09,399.97,413608.0
297,91258,88594.7,0.0,0,9735.7,13249,hu,HUF,2024-12-17,2024-12-19,3,2,2,0,2024-10-09,399.97,71814.0
298,91264,282945.6,0.0,0,28294.6,13254,hu,HUF,2024-10-21,2024-10-24,4,3,2,0,2024-10-09,399.97,249251.0
299,91316,237887.8,0.0,0,23788.8,13301,hu,HUF,2024-10-19,2024-10-23,5,4,2,0,2024-10-09,399.97,213999.0
300,91322,161280.0,0.0,0,16128.0,13256,hu,HUF,2025-01-19,2025-01-23,5,4,2,0,2024-10-09,399.97,145152.0
301,91369,322560.0,0.0,0,0.0,13332,hu,HUF,2025-01-24,2025-01-26,3,2,6,2,2024-10-10,400.23,317560.0
302,91373,88200.0,0.0,0,8820.0,13336,hu,HUF,2024-12-21,2024-12-23,3,2,2,0,2024-10-10,400.23,73980.0
303,91383,132552.2,0.0,0,13255.2,13342,hu,HUF,2024-12-20,2024-12-23,4,3,2,0,2024-10-10,400.23,107995.0
304,91390,173375.6,0.0,0,17337.6,13344,hu,HUF,2025-01-16,2025-01-18,3,2,3,1,2024-10-10,400.23,156038.0
305,91389,241920.0,0.0,0,24192.0,13332,hu,HUF,2025-01-24,2025-01-26,3,2,4,2,2024-10-10,400.23,217728.0
306,91397,80640.0,0.0,0,8064.0,13332,hu,HUF,2025-01-24,2025-01-26,3,2,2,0,2024-10-10,400.23,72576.0
307,91396,97920.0,2990.0,0,9792.0,13348,hu,HUF,2025-01-10,2025-01-12,3,2,2,0,2024-10-10,400.23,91118.0
308,91401,221760.0,0.0,0,22176.0,13352,hu,HUF,2025-01-17,2025-01-19,3,2,5,1,2024-10-10,400.23,194584.0
309,91405,149040.0,0.0,0,14904.0,13356,hu,HUF,2024-10-23,2024-10-25,3,2,2,0,2024-10-10,400.23,134136.0
310,91442,128015.6,0.0,0,12801.6,13365,hu,HUF,2024-11-15,2024-11-17,3,2,2,0,2024-10-10,400.23,109814.0
311,91465,131040.0,2990.0,0,13104.0,13389,hu,HUF,2024-12-15,2024-12-17,3,2,2,1,2024-10-10,400.23,115926.0
312,91467,181450.7,0.0,0,19939.7,13387,hu,HUF,2024-11-02,2024-11-04,3,2,2,2,2024-10-10,400.23,156011.0
313,91510,168336.0,0.0,0,0.0,13416,hu,HUF,2024-10-18,2024-10-20,3,2,2,2,2024-10-10,400.23,168336.0
314,91513,101807.8,0.0,0,10180.8,13418,hu,HUF,2024-12-06,2024-12-08,3,2,2,0,2024-10-10,400.23,91627.0
315,91527,80640.0,0.0,0,8064.0,13423,hu,HUF,2025-01-10,2025-01-12,3,2,2,0,2024-10-10,400.23,72576.0
316,91456,104040.0,0.0,0,0.0,13384,hu,HUF,2025-03-27,2025-03-29,3,2,2,0,2024-10-10,400.23,104040.0
317,91548,84672.5,0.0,0,16934.5,13433,hu,HUF,2024-12-18,2024-12-20,3,2,2,0,2024-10-10,400.23,67738.0
318,91537,80640.0,0.0,0,0.0,13426,hu,HUF,2025-01-24,2025-01-26,3,2,2,0,2024-10-10,400.23,80640.0
319,91552,148176.2,0.0,0,29635.2,13433,hu,HUF,2024-12-18,2024-12-20,3,2,3,0,2024-10-10,400.23,118541.0
320,91554,148176.2,0.0,0,29635.2,13433,hu,HUF,2024-12-18,2024-12-20,3,2,3,0,2024-10-10,400.23,118541.0
321,91573,107856.2,0.0,0,21571.2,13433,hu,HUF,2024-11-15,2024-11-17,3,2,2,0,2024-10-10,400.23,86285.0
322,91570,83664.4,0.0,0,8366.4,13439,hu,HUF,2024-11-15,2024-11-17,3,2,1,0,2024-10-10,400.23,75298.0
323,91597,347004.4,0.0,0,34700.4,13452,hu,HUF,2024-10-15,2024-10-19,5,4,3,0,2024-10-10,400.23,290239.0
324,91634,197567.8,0.0,0,19756.8,13444,hu,HUF,2024-10-16,2024-10-19,4,3,2,0,2024-10-10,400.23,172811.0
325,91658,131040.0,2990.0,0,13104.0,13481,hu,HUF,2025-01-10,2025-01-12,3,2,2,1,2024-10-10,400.23,115926.0
326,91693,120960.0,0.0,0,0.0,13501,hu,HUF,2024-12-15,2024-12-18,4,3,2,0,2024-10-10,400.23,120960.0
327,91730,88704.4,0.0,0,8870.4,13521,hu,HUF,2024-11-25,2024-11-27,3,2,2,0,2024-10-10,400.23,79834.0
328,91831,120960.0,0.0,0,12096.0,13573,hu,HUF,2025-01-24,2025-01-27,4,3,2,0,2024-10-10,400.23,108864.0
329,91829,180431.1,0.0,0,18043.1,13571,hu,HUF,2024-12-20,2024-12-22,3,2,4,0,2024-10-10,400.23,162388.0
330,91840,229500.0,0.0,0,22950.0,13580,hu,HUF,2025-01-02,2025-01-05,4,3,2,1,2024-10-10,400.23,201550.0
331,91849,109872.2,0.0,0,10987.2,13584,hu,HUF,2024-10-19,2024-10-21,3,2,2,0,2024-10-10,400.23,93885.0
332,91894,116172.0,0.0,0,0.0,13614,hu,HUF,2024-11-08,2024-11-10,3,2,1,2,2024-10-10,400.23,116172.0
333,91971,136080.0,9800.0,0,20412.0,13667,hu,HUF,2024-12-01,2024-12-04,4,3,2,0,2024-10-10,400.23,90768.0
334,92001,220320.0,2990.0,0,22032.0,13682,hu,HUF,2024-12-27,2024-12-29,3,2,2,2,2024-10-10,400.23,196278.0
335,92046,40320.0,0.0,0,4032.0,13700,hu,HUF,2025-01-25,2025-01-26,2,1,2,0,2024-10-10,400.23,31288.0
336,92091,167405.6,0.0,0,16740.6,13739,hu,HUF,2024-11-10,2024-11-13,4,3,2,1,2024-10-10,400.23,150665.0
337,92126,80640.0,14490.0,0,0.0,13762,hu,HUF,2025-01-17,2025-01-19,3,2,2,0,2024-10-10,400.23,95130.0
338,92128,256535.6,0.0,0,25653.6,13753,hu,HUF,2024-10-18,2024-10-20,3,2,2,2,2024-10-10,400.23,225882.0
339,92148,223775.6,0.0,0,22377.6,13765,hu,HUF,2024-11-29,2024-12-01,3,2,4,0,2024-10-10,400.23,201398.0
340,92153,504900.0,0.0,0,50490.0,13775,hu,HUF,2025-04-20,2025-04-23,4,3,4,2,2024-10-10,400.23,454410.0
341,92145,142631.8,0.0,0,21394.8,13771,hu,HUF,2024-11-21,2024-11-24,4,3,2,0,2024-10-10,400.23,111847.0
342,92162,201836.7,0.0,0,20183.7,13782,hu,HUF,2024-12-17,2024-12-20,4,3,2,1,2024-10-10,400.23,176653.0
343,92178,80640.0,0.0,0,8064.0,13793,hu,HUF,2025-01-24,2025-01-26,3,2,2,0,2024-10-10,400.23,72576.0
344,92175,314863.3,0.0,0,31486.3,13791,hu,HUF,2024-11-22,2024-11-25,4,3,2,2,2024-10-10,400.23,278377.0
345,92223,147168.0,0.0,0,0.0,13817,hu,HUF,2024-12-06,2024-12-09,4,3,2,0,2024-10-10,400.23,147168.0
346,92266,90720.0,0.0,0,18144.0,13841,hu,HUF,2025-01-10,2025-01-12,3,2,2,0,2024-10-10,400.23,72576.0
347,92286,80640.0,0.0,0,8064.0,13837,hu,HUF,2025-01-10,2025-01-12,3,2,2,0,2024-10-10,400.23,72576.0
348,92383,104040.0,0.0,0,10404.0,13899,hu,HUF,2025-01-17,2025-01-19,3,2,2,0,2024-10-10,400.23,93636.0
349,92517,114566.0,0.0,0,0.0,14014,de,HUF,2024-11-22,2024-11-24,3,2,2,0,2024-10-10,400.23,114566.0
350,92543,172872.2,0.0,0,17287.2,14037,hu,HUF,2024-10-22,2024-10-25,4,3,2,1,2024-10-10,400.23,136217.0
351,92663,174240.0,6950.0,0,17424.0,14131,hu,HUF,2024-10-24,2024-10-26,3,2,2,0,2024-10-11,400.94,158766.0
352,92651,166320.0,6950.0,0,16632.0,14126,hu,HUF,2025-01-13,2025-01-16,4,3,2,0,2024-10-11,400.94,151638.0
353,92677,248400.0,0.0,0,37260.0,14136,hu,HUF,2024-10-12,2024-10-14,3,2,3,0,2024-10-11,400.94,184426.0
354,92704,244800.0,0.0,0,24480.0,14158,hu,HUF,2024-12-27,2024-12-30,4,3,2,0,2024-10-11,400.94,220320.0
355,92718,99792.0,0.0,0,0.0,14165,hu,HUF,2024-11-22,2024-11-24,3,2,2,0,2024-10-11,400.94,99792.0
356,92728,166342.0,0.0,0,0.0,14175,hu,HUF,2024-11-29,2024-12-01,3,2,2,2,2024-10-11,400.94,166342.0
357,92736,142632.0,0.0,0,0.0,14167,hu,HUF,2024-11-22,2024-11-25,4,3,2,0,2024-10-11,400.94,142632.0
358,92812,296351.1,0.0,0,29635.1,14223,hu,HUF,2024-10-18,2024-10-20,3,2,4,3,2024-10-11,400.94,266716.0
359,92814,128520.0,0.0,0,12852.0,14228,hu,HUF,2025-01-24,2025-01-27,4,3,2,0,2024-10-11,400.94,115668.0
360,92839,198180.0,0.0,0,0.0,14247,hu,HUF,2024-12-19,2024-12-23,5,4,2,0,2024-10-11,400.94,198180.0
361,92852,145266.7,0.0,0,14526.7,14256,hu,HUF,2024-10-14,2024-10-16,3,2,2,1,2024-10-11,400.94,102552.0
362,92860,416606.8,0.0,0,37396.8,14264,hu,HUF,2024-11-08,2024-11-12,5,4,3,0,2024-10-11,400.94,379210.0
363,92883,110880.0,0.0,0,0.0,14273,hu,HUF,2024-11-08,2024-11-10,3,2,2,0,2024-10-11,400.94,110880.0
364,92887,111888.0,0.0,0,0.0,14283,hu,HUF,2024-11-29,2024-12-01,3,2,2,1,2024-10-11,400.94,111888.0
365,92937,112392.2,0.0,0,11239.2,14307,hu,HUF,2024-11-15,2024-11-17,3,2,2,0,2024-10-11,400.94,96153.0
366,92942,101515.6,0.0,0,11155.6,14310,hu,HUF,2024-12-13,2024-12-15,3,2,2,0,2024-10-11,400.94,76777.0
367,92963,187487.8,0.0,0,18748.8,14282,hu,HUF,2024-12-06,2024-12-08,3,2,4,0,2024-10-11,400.94,163739.0
368,92984,96767.8,0.0,0,9676.8,14333,hu,HUF,2024-11-12,2024-11-14,3,2,2,0,2024-10-11,400.94,82091.0
369,93060,101376.0,0.0,0,0.0,14373,hu,HUF,2024-11-09,2024-11-10,2,1,3,0,2024-10-11,400.94,101376.0
370,93072,110880.0,0.0,0,11088.0,14383,hu,HUF,2024-11-08,2024-11-10,3,2,2,0,2024-10-11,400.94,99792.0
371,93131,96767.8,0.0,0,9676.8,14417,hu,HUF,2024-11-12,2024-11-14,3,2,2,0,2024-10-11,400.94,87091.0
372,93212,136319.6,0.0,0,13632.0,14468,de,EUR,2024-12-21,2024-12-23,3,2,2,1,2024-10-11,400.94,117675.9
373,93268,122975.6,0.0,0,12297.6,14501,hu,HUF,2025-01-24,2025-01-26,3,2,2,1,2024-10-11,400.94,105678.0
374,93281,144237.2,0.0,0,15850.2,14499,hu,HUF,2024-11-10,2024-11-13,4,3,2,0,2024-10-11,400.94,123387.0
375,93286,102312.0,0.0,0,0.0,14506,hu,HUF,2024-12-20,2024-12-22,3,2,2,0,2024-10-11,400.94,102312.0
376,93443,290303.5,0.0,0,43545.5,14650,hu,HUF,2024-11-22,2024-11-24,3,2,4,2,2024-10-11,400.94,217058.0
377,93446,130536.0,0.0,0,0.0,14653,hu,HUF,2024-11-14,2024-11-16,3,2,2,0,2024-10-11,400.94,130536.0
378,93577,63575.6,0.0,0,6357.6,14754,hu,HUF,2024-11-09,2024-11-10,2,1,2,0,2024-10-12,400.94,57218.0
379,93574,382421.1,0.0,0,38242.1,14749,hu,HUF,2024-10-23,2024-10-26,4,3,2,2,2024-10-12,400.94,339179.0
380,93576,245700.0,0.0,0,24570.0,14757,hu,HUF,2024-12-07,2024-12-11,5,4,2,0,2024-10-12,400.94,216130.0
381,93606,96222.2,0.0,0,9622.2,14776,hu,HUF,2024-10-12,2024-10-13,2,1,2,2,2024-10-12,400.94,81600.0
382,93640,165600.0,0.0,0,16560.0,14797,hu,HUF,2024-10-22,2024-10-24,3,2,2,0,2024-10-12,400.94,149040.0
383,93649,101560.4,0.0,0,11160.4,14803,hu,HUF,2024-11-11,2024-11-13,3,2,2,0,2024-10-12,400.94,85400.0
384,93656,276191.1,0.0,0,27619.1,14780,hu,HUF,2024-10-18,2024-10-20,3,2,4,0,2024-10-12,400.94,248572.0
385,93683,181440.0,0.0,0,18144.0,14819,hu,HUF,2025-01-11,2025-01-15,5,4,2,0,2024-10-12,400.94,158296.0
386,93690,104040.0,0.0,0,10404.0,14825,hu,HUF,2025-05-16,2025-05-18,3,2,2,1,2024-10-12,400.94,88636.0
387,93714,339695.6,0.0,0,33969.6,14836,hu,HUF,2024-12-15,2024-12-18,4,3,5,1,2024-10-12,400.94,305726.0
388,93708,198072.2,0.0,0,19807.2,14842,hu,HUF,2024-11-09,2024-11-13,5,4,2,1,2024-10-12,400.94,136465.0
389,93725,119340.0,0.0,0,11934.0,14850,hu,HUF,2024-12-07,2024-12-09,3,2,2,0,2024-10-12,400.94,107406.0
390,93736,101807.8,0.0,0,10180.8,14857,hu,HUF,2024-11-22,2024-11-24,3,2,2,0,2024-10-12,400.94,70563.0
391,93738,120960.0,0.0,0,12096.0,14851,hu,HUF,2025-01-10,2025-01-12,3,2,2,0,2024-10-12,400.94,103864.0
392,93744,224825.6,0.0,0,22482.6,14859,hu,HUF,2024-10-18,2024-10-19,2,1,2,3,2024-10-12,400.94,202343.0
393,93777,97920.0,0.0,0,9792.0,14870,hu,HUF,2025-04-11,2025-04-13,3,2,2,0,2024-10-12,400.94,83128.0
394,93797,232560.0,0.0,0,23256.0,14890,hu,HUF,2024-10-23,2024-10-26,4,3,2,0,2024-10-12,400.94,178740.0
395,93803,80640.0,0.0,0,8064.0,14895,hu,HUF,2024-12-15,2024-12-17,3,2,2,0,2024-10-12,400.94,72576.0
396,93879,80640.0,0.0,0,8064.0,14933,hu,HUF,2025-01-24,2025-01-26,3,2,2,0,2024-10-12,400.94,50804.0
397,93918,282240.0,0.0,0,28224.0,14960,hu,HUF,2025-01-24,2025-01-31,8,7,2,0,2024-10-12,400.94,254016.0
398,93935,80640.0,2990.0,0,8064.0,14970,hu,HUF,2025-01-10,2025-01-12,3,2,2,0,2024-10-12,400.94,70566.0
399,93946,141120.0,0.0,0,14112.0,14963,hu,HUF,2024-12-21,2024-12-23,3,2,2,2,2024-10-12,400.94,122008.0
400,93937,80640.0,0.0,0,8064.0,14971,hu,HUF,2025-01-13,2025-01-15,3,2,2,0,2024-10-12,400.94,72576.0
401,94029,112392.2,0.0,0,11239.2,14978,hu,HUF,2024-11-15,2024-11-17,3,2,2,1,2024-10-12,400.94,101153.0
