,date,utm_source_and_medium,utm_campaign,user_count,session_count
79,2024-09-19,google / cpc,HU | GDN | ENGM I Programok '24,5,5
80,2024-09-19,google / cpc,campaign_21,4,5
81,2024-09-19,lm.facebook.com / referral,(referral),4,4
82,2024-09-19,google / cpc,campaign_22,3,4
83,2024-09-19,(not set),(not set),352,468
84,2024-09-19,facebook / cpc,campaign_20,2,3
85,2024-09-19,google / cpc,campaign_23,0,3
86,2024-09-19,ajanlat / email,campaign_7,3,3
87,2024-09-19,(direct) / (none),(not set),1,2
88,2024-09-19,google / organic,(not set),2,2
89,2024-09-19,seznam / organic,(organic),1,2
90,2024-09-19,redir.d-edgeconnect.media / referral,(referral),2,2
91,2024-09-19,bing / cpc,campaign_14,0,2
92,2024-09-19,bing / cpc,DE | GSN | Brand 2024,1,2
93,2024-09-19,google / cpc,DE | GSN | PERF I Brand,1,2
94,2024-09-19,hirlevel / ct,campaign_13,1,2
95,2024-09-19,loyalty / email,loyalty-email,1,2
96,2024-09-19,app.bonomi.io / referral,(referral),1,1
97,2024-09-19,cdn.respond.io / referral,(referral),1,1
98,2024-09-19,economica.net / referral,(referral),1,1
99,2024-09-19,l.instagram.com / referral,(referral),1,1
100,2024-09-19,padlet.com / referral,(referral),0,1
101,2024-09-19,pay.eewosecure.com / referral,(referral),1,1
102,2024-09-19,thermenhotels.at / referral,(referral),1,1
103,2024-09-19,fb / paid,campaign_8,1,1
104,2024-09-19,fb / paid,campaign_9,1,1
105,2024-09-19,bing / cpc,AT | GSN | Brand 2024,1,1
106,2024-09-19,google / cpc,(organic),223,251
107,2024-09-20,(direct) / (none),(direct),162,191
108,2024-09-20,ajanlat / email,campaign_7,0,1
109,2024-09-20,(not set),(not set),300,406
110,2024-09-20,google / cpc,(not set),142,148
111,2024-09-20,google / organic,(organic),112,121
112,2024-09-20,google / cpc,HU | pMAX | PERF I Brand,106,112
113,2024-09-20,google / cpc,HU | GSN | PERF I Brand,53,59
114,2024-09-20,facebook / cpc,campaign_18,58,59
115,2024-09-20,facebook / cpc,campaign_19,39,42
116,2024-09-20,google / cpc,AT | pMAX Hotel | PERF I Brand,36,39
117,2024-09-20,google / cpc,HU | GSN | PERF I Brand 2,30,37
118,2024-09-20,facebook / cpc,campaign_17,35,36
119,2024-09-20,google / cpc,HU | GSN | PERF I Lokáció,25,29
120,2024-09-20,bing / cpc,campaign_33,23,26
121,2024-09-20,l.facebook.com / referral,(referral),14,22
122,2024-09-20,google / cpc,AT | GSN | PERF I Brand,6,13
123,2024-09-20,google / cpc,CZ | pMAX | PERF I Brand,12,13
124,2024-09-20,google / cpc,DE | pMAX Hotel | PERF I Brand,9,13
125,2024-09-20,m.facebook.com / referral,(referral),11,12
126,2024-09-20,ajanlat / offline,campaign_2,8,11
127,2024-09-20,bing / cpc,HU | GSN | Brand 2024,7,10
128,2024-09-20,google / cpc,HU | GDN | ENGM I Programok '24,9,9
129,2024-09-20,google / cpc,AT | GSN | PERF | Lokáció,7,8
130,2024-09-20,google / cpc,(referral),3,7
131,2024-09-20,lm.facebook.com / referral,(referral),5,6
132,2024-09-20,google / cpc,campaign_27,4,6
133,2024-09-20,bing / organic,(organic),2,5
134,2024-09-20,hirlevel / ct,campaign_13,1,5
135,2024-09-20,hirlevel / ct,campaign_3,3,5
136,2024-09-20,yahoo / organic,(organic),1,4
137,2024-09-20,(direct) / (none),(not set),2,3
138,2024-09-20,source_4,(organic),0,3
139,2024-09-20,familypark.at / referral,(referral),1,3
140,2024-09-20,redir.d-edgeconnect.media / referral,(referral),1,3
141,2024-09-20,facebook / cpc,campaign_20,1,3
142,2024-09-20,email / offline,proposal-by-phone,2,3
143,2024-09-20,google / organic,(not set),2,2
144,2024-09-20,bing / cpc,DE | GSN | Brand 2024,1,2
145,2024-09-20,google / cpc,DE | GSN | PERF I Brand,2,2
146,2024-09-20,google / cpc,DE | GSN | PERF I Lokáció,2,2
147,2024-09-20,instagram / cpc,campaign_24,2,2
148,2024-09-20,google / cpc,campaign_23,1,2
149,2024-09-20,hirlevel_s1,hirlevel_c1,0,2
150,2024-09-20,www.familypark.at / referral,(not set),1,1
151,2024-09-20,duckduckgo / organic,(organic),1,1
152,2024-09-20,app.zoomsphere.com / referral,(referral),1,1
153,2024-09-20,cdn.respond.io / referral,(referral),1,1
154,2024-09-20,padlet.com / referral,(referral),1,1
155,2024-09-20,thermengutscheine.at / referral,(referral),1,1
156,2024-09-20,wellcard.at / referral,(referral),1,1
157,2024-09-20,fb / paid,campaign_9,0,1
158,2024-09-20,fb / paid,campaign_25,1,1
159,2024-09-20,bing / cpc,AT | GSN | Brand 2024,0,1
160,2024-09-20,google / cpc,CZ | GSN | PERF I Brand,1,1
161,2024-09-20,google / cpc,campaign_21,1,1
162,2024-09-20,google / cpc,campaign_26,1,1
163,2024-09-20,hirlevel / ct,feliratkozas_en,1,1
164,2024-09-20,loyalty / email,loyalty-email,1,1
165,2024-09-20,google / cpc,(organic),236,261
166,2024-09-21,google / cpc,(organic),211,223
167,2024-09-21,ajanlat / email,campaign_7,1,1
168,2024-09-21,(direct) / (none),(direct),116,139
169,2024-09-21,google / cpc,(not set),114,125
170,2024-09-21,google / organic,(organic),106,124
171,2024-09-21,google / cpc,HU | pMAX | PERF I Brand,85,90
172,2024-09-21,facebook / cpc,campaign_18,74,76
173,2024-09-21,google / cpc,HU | GSN | PERF I Brand,59,67
174,2024-09-21,google / cpc,HU | GSN | PERF I Lokáció,35,49
175,2024-09-21,facebook / cpc,campaign_17,46,47
176,2024-09-21,google / cpc,AT | pMAX Hotel | PERF I Brand,27,38
177,2024-09-21,facebook / cpc,campaign_19,34,35
178,2024-09-21,l.facebook.com / referral,(referral),23,24
179,2024-09-21,google / cpc,HU | GSN | PERF I Brand 2,18,23
180,2024-09-21,google / cpc,AT | GSN | PERF I Brand,10,22
181,2024-09-21,google / cpc,DE | pMAX Hotel | PERF I Brand,20,20
182,2024-09-21,m.facebook.com / referral,(referral),17,17
183,2024-09-21,google / cpc,CZ | pMAX | PERF I Brand,16,17
184,2024-09-21,google / cpc,campaign_27,11,12
185,2024-09-21,bing / cpc,campaign_33,8,10
186,2024-09-21,google / cpc,HU | GDN | ENGM I Programok '24,10,10
187,2024-09-21,(direct) / (none),(not set),1,6
188,2024-09-21,lm.facebook.com / referral,(referral),2,6
189,2024-09-21,google / cpc,AT | GSN | PERF | Lokáció,4,6
190,2024-09-21,google / cpc,campaign_22,4,5
191,2024-09-21,google / organic,(not set),1,4
192,2024-09-21,bing / organic,(organic),1,4
193,2024-09-21,google / cpc,(referral),3,4
194,2024-09-21,google / cpc,campaign_21,3,4
195,2024-09-21,ajanlat / offline,campaign_2,2,4
196,2024-09-21,familypark.at / referral,(referral),0,3
197,2024-09-21,hirlevel / ct,campaign_3,2,3
198,2024-09-21,instagram / cpc,campaign_24,3,3
199,2024-09-21,www.familypark.at / referral,(not set),1,2
200,2024-09-21,seznam / organic,(organic),1,2
201,2024-09-21,kapu.hu / referral,(referral),1,2
202,2024-09-21,l.instagram.com / referral,(referral),2,2
203,2024-09-21,redir.d-edgeconnect.media / referral,(referral),1,2
204,2024-09-21,wellcard.at / referral,(referral),2,2
205,2024-09-21,bing / cpc,AT | GSN | Brand 2024,2,2
206,2024-09-21,google / cpc,DE | GSN | PERF I Brand,2,2
207,2024-09-21,bing / cpc,HU | GSN | Brand 2024,2,2
208,2024-09-21,google / cpc,campaign_23,2,2
209,2024-09-21,email / offline,proposal-by-phone,1,2
210,2024-09-21,yahoo / organic,(organic),1,1
211,2024-09-21,app.bonomi.io / referral,(referral),0,1
212,2024-09-21,cdn.respond.io / referral,(referral),0,1
213,2024-09-21,padlet.com / referral,(referral),1,1
214,2024-09-21,pay.eewosecure.com / referral,(referral),1,1
215,2024-09-21,romaniatv.net / referral,(referral),1,1
216,2024-09-21,bing / cpc,DE | GSN | Brand 2024,1,1
217,2024-09-21,google / cpc,campaign_28,1,1
218,2024-09-21,facebook / cpc,campaign_20,1,1
219,2024-09-21,hirlevel_s1,hirlevel_c1,1,1
220,2024-09-21,(not set),(not set),286,393
221,2024-09-22,ajanlat / offline,campaign_2,1,4
222,2024-09-22,google / cpc,(organic),267,299
223,2024-09-22,(direct) / (none),(direct),220,255
224,2024-09-22,google / cpc,(not set),180,203
225,2024-09-22,google / organic,(organic),157,171
226,2024-09-22,facebook / cpc,campaign_18,112,118
227,2024-09-22,google / cpc,HU | pMAX | PERF I Brand,98,108
228,2024-09-22,google / cpc,HU | GSN | PERF I Brand,79,94
229,2024-09-22,google / cpc,HU | GSN | PERF I Brand 2,48,58
230,2024-09-22,facebook / cpc,campaign_19,46,46
231,2024-09-22,google / cpc,AT | pMAX Hotel | PERF I Brand,41,44
232,2024-09-22,facebook / cpc,campaign_17,41,44
233,2024-09-22,l.facebook.com / referral,(referral),30,33
234,2024-09-22,google / cpc,HU | GSN | PERF I Lokáció,21,25
235,2024-09-22,m.facebook.com / referral,(referral),17,24
236,2024-09-22,google / cpc,DE | pMAX Hotel | PERF I Brand,21,23
237,2024-09-22,google / cpc,AT | GSN | PERF I Brand,9,14
238,2024-09-22,google / cpc,HU | GDN | ENGM I Programok '24,14,14
239,2024-09-22,bing / cpc,campaign_33,10,13
240,2024-09-22,lm.facebook.com / referral,(referral),6,9
241,2024-09-22,instagram / cpc,campaign_24,6,9
242,2024-09-22,google / cpc,(referral),4,7
243,2024-09-22,google / cpc,CZ | pMAX | PERF I Brand,7,7
244,2024-09-22,google / cpc,campaign_27,6,7
245,2024-09-22,google / cpc,AT | GSN | PERF | Lokáció,5,5
246,2024-09-22,yahoo / organic,(organic),0,4
247,2024-09-22,familypark.at / referral,(referral),3,4
248,2024-09-22,google / cpc,DE | GSN | PERF I Lokáció,4,4
249,2024-09-22,google / cpc,campaign_21,3,4
250,2024-09-22,(not set),(not set),387,532
251,2024-09-22,email / offline,proposal-by-phone,3,4
252,2024-09-22,(direct) / (none),(not set),0,3
253,2024-09-22,l.instagram.com / referral,(referral),1,3
254,2024-09-22,google / cpc,DE | GSN | PERF I Brand,2,3
255,2024-09-22,google / cpc,campaign_23,2,3
256,2024-09-22,seznam / organic,(organic),2,2
257,2024-09-22,kapu.hu / referral,(referral),1,2
258,2024-09-22,bing / cpc,DE | GSN | Brand 2024,0,2
259,2024-09-22,hirlevel / ct,campaign_3,2,2
260,2024-09-22,bing / cpc,HU | GSN | Brand 2024,1,2
261,2024-09-22,google / organic,(not set),1,1
262,2024-09-22,www.familypark.at / referral,(not set),0,1
263,2024-09-22,bing / organic,(organic),1,1
264,2024-09-22,duckduckgo / organic,(organic),1,1
265,2024-09-22,connexservice.com / referral,(referral),1,1
266,2024-09-22,economica.net / referral,(referral),1,1
267,2024-09-22,kereso.startlap.hu / referral,(referral),1,1
268,2024-09-22,padlet.com / referral,(referral),0,1
269,2024-09-22,redir.d-edgeconnect.media / referral,(referral),0,1
270,2024-09-22,thermengutscheine.at / referral,(referral),1,1
271,2024-09-22,wellcard.at / referral,(referral),1,1
272,2024-09-22,bing / cpc,AT | GSN | Brand 2024,1,1
273,2024-09-22,google / cpc,campaign_22,1,1
274,2024-09-22,google / cpc,campaign_28,1,1
275,2024-09-22,facebook / cpc,campaign_20,1,1
276,2024-09-22,ajanlat / email,campaign_7,0,1
277,2024-09-22,ajanlat / offline,proposal-by-phone,1,1
278,2024-09-23,(direct) / (none),(direct),757,785
279,2024-09-23,(not set),(not set),445,595
280,2024-09-23,google / cpc,(organic),292,332
281,2024-09-23,facebook / cpc,campaign_18,193,203
282,2024-09-23,google / organic,(organic),164,184
283,2024-09-23,google / cpc,(not set),149,176
284,2024-09-23,google / cpc,HU | pMAX | PERF I Brand,89,100
285,2024-09-23,google / cpc,HU | GSN | PERF I Brand,72,90
286,2024-09-23,facebook / cpc,campaign_19,65,70
287,2024-09-23,google / cpc,AT | pMAX Hotel | PERF I Brand,53,61
288,2024-09-23,google / cpc,HU | GSN | PERF I Brand 2,46,54
289,2024-09-23,google / cpc,HU | GSN | PERF I Lokáció,26,50
290,2024-09-23,facebook / cpc,campaign_17,44,48
291,2024-09-23,l.facebook.com / referral,(referral),35,37
292,2024-09-23,m.facebook.com / referral,(referral),28,29
293,2024-09-23,bing / cpc,campaign_33,21,23
294,2024-09-23,google / cpc,CZ | pMAX | PERF I Brand,20,22
295,2024-09-23,google / cpc,AT | GSN | PERF I Brand,6,13
296,2024-09-23,instagram / cpc,campaign_24,11,13
297,2024-09-23,google / cpc,HU | GDN | ENGM I Programok '24,7,12
298,2024-09-23,google / cpc,DE | pMAX Hotel | PERF I Brand,7,10
299,2024-09-23,bing / organic,(organic),6,9
300,2024-09-23,google / cpc,campaign_21,9,9
301,2024-09-23,wellcard.at / referral,(referral),2,8
302,2024-09-23,google / cpc,AT | GSN | PERF | Lokáció,8,8
303,2024-09-23,ajanlat / offline,campaign_2,5,8
304,2024-09-23,google / cpc,campaign_27,6,7
305,2024-09-23,ajanlat / offline,proposal-by-phone,7,7
306,2024-09-23,bing / cpc,HU | GSN | Brand 2024,4,6
307,2024-09-23,google / cpc,campaign_22,0,6
308,2024-09-23,google / organic,(not set),4,5
309,2024-09-23,lm.facebook.com / referral,(referral),4,5
310,2024-09-23,l.instagram.com / referral,(referral),3,4
311,2024-09-23,bing / cpc,AT | GSN | Brand 2024,0,4
312,2024-09-23,facebook / cpc,campaign_20,4,4
313,2024-09-23,email / offline,proposal-by-phone,1,4
314,2024-09-23,familypark.at / referral,(referral),3,3
315,2024-09-23,padlet.com / referral,(referral),3,3
316,2024-09-23,redir.d-edgeconnect.media / referral,(referral),2,3
317,2024-09-23,hirlevel / ct,campaign_3,2,3
318,2024-09-23,yahoo / organic,(organic),1,2
319,2024-09-23,google / cpc,(referral),2,2
320,2024-09-23,kereso.startlap.hu / referral,(referral),1,2
321,2024-09-23,thermengutscheine.at / referral,(referral),1,2
322,2024-09-23,fb / paid,campaign_9,2,2
323,2024-09-23,bing / cpc,DE | GSN | Brand 2024,2,2
324,2024-09-23,instagram / cpc,campaign_20,2,2
325,2024-09-23,(direct) / (none),(not set),0,1
326,2024-09-23,duckduckgo / organic,(organic),1,1
327,2024-09-23,seznam / organic,(organic),0,1
328,2024-09-23,antispam.bubendorff.com / referral,(referral),1,1
329,2024-09-23,economica.net / referral,(referral),0,1
330,2024-09-23,instagram.com / referral,(referral),1,1
331,2024-09-23,pay.eewosecure.com / referral,(referral),0,1
332,2024-09-23,youtube.com / referral,(referral),1,1
333,2024-09-23,hirlevel_s1,hirlevel_c1,1,1
334,2024-09-24,familypark.at / referral,(referral),1,1
335,2024-09-24,hirlevel / ct,feliratkozas_hu,1,1
336,2024-09-24,(direct) / (none),(direct),174,195
337,2024-09-24,facebook / cpc,campaign_18,182,189
338,2024-09-24,google / cpc,(not set),173,187
339,2024-09-24,google / organic,(organic),147,163
340,2024-09-24,facebook / cpc,campaign_19,78,81
341,2024-09-24,google / cpc,HU | GSN | PERF I Brand,55,63
342,2024-09-24,google / cpc,HU | pMAX | PERF I Brand,39,57
343,2024-09-24,google / cpc,HU | GSN | PERF I Brand 2,37,47
344,2024-09-24,facebook / cpc,campaign_17,43,46
345,2024-09-24,google / cpc,AT | pMAX Hotel | PERF I Brand,40,43
346,2024-09-24,l.facebook.com / referral,(referral),39,39
347,2024-09-24,google / cpc,HU | GSN | PERF I Lokáció,28,29
348,2024-09-24,m.facebook.com / referral,(referral),18,27
349,2024-09-24,google / cpc,DE | pMAX Hotel | PERF I Brand,23,24
350,2024-09-24,google / cpc,AT | GSN | PERF I Brand,12,20
351,2024-09-24,bing / cpc,HU | GSN | Brand 2024,10,19
352,2024-09-24,bing / cpc,campaign_33,16,17
353,2024-09-24,google / cpc,campaign_27,12,12
354,2024-09-24,bing / cpc,HU,8,10
355,2024-09-24,google / cpc,AT | GSN | PERF | Lokáció,7,9
356,2024-09-24,google / cpc,CZ | pMAX | PERF I Brand,6,8
357,2024-09-24,ajanlat / offline,campaign_2,4,8
358,2024-09-24,instagram / cpc,campaign_24,4,7
359,2024-09-24,bing / organic,(organic),5,5
360,2024-09-24,redir.d-edgeconnect.media / referral,(referral),3,5
361,2024-09-24,facebook / cpc,campaign_20,4,5
362,2024-09-24,ajanlat / offline,proposal-by-phone,2,5
363,2024-09-24,google / cpc,(not+set),4,4
364,2024-09-24,seznam / organic,(organic),0,4
365,2024-09-24,lm.facebook.com / referral,(referral),4,4
366,2024-09-24,bing / cpc,AT | GSN | Brand 2024,3,4
367,2024-09-24,google / cpc,(referral),2,3
368,2024-09-24,kapu.hu / referral,(referral),2,3
369,2024-09-24,google / cpc,DE | GSN | PERF I Brand,2,3
370,2024-09-24,hirlevel / ct,campaign_3,2,3
371,2024-09-24,google / cpc,campaign_26,2,3
372,2024-09-24,hirlevel_s1,hirlevel_c1,2,3
373,2024-09-24,ajanlat / email,campaign_7,3,3
374,2024-09-24,pay.eewosecure.com / referral,(referral),0,2
375,2024-09-24,wellcard.at / referral,(referral),1,2
376,2024-09-24,fb / paid,campaign_8,1,2
377,2024-09-24,google / cpc,campaign_21,1,2
378,2024-09-24,google / cpc,campaign_22,0,2
379,2024-09-24,google / cpc,campaign_23,2,2
380,2024-09-24,email / offline,proposal-by-phone,0,2
381,2024-09-24,(direct) / (none),(not set),0,1
382,2024-09-24,google / organic,(not set),1,1
383,2024-09-24,m.facebook.com / referral,(not set),1,1
384,2024-09-24,duckduckgo / organic,(organic),1,1
385,2024-09-24,qwant.com / organic,(organic),1,1
386,2024-09-24,yahoo / organic,(organic),0,1
387,2024-09-24,source_8,(referral),1,1
388,2024-09-24,app.zoomsphere.com / referral,(referral),1,1
389,2024-09-24,click.pstmrk.it / referral,(referral),1,1
390,2024-09-24,(not set),(not set),402,535
391,2024-09-24,kereso.startlap.hu / referral,(referral),1,1
392,2024-09-24,l.instagram.com / referral,(referral),0,1
393,2024-09-24,privacywall.org / referral,(referral),1,1
394,2024-09-24,fb / paid,campaign_9,1,1
395,2024-09-24,google / cpc,HU | GDN | ENGM I Programok '24,0,1
396,2024-09-24,google / cpc,(organic),251,285
397,2024-09-25,google / cpc,campaign_21,5,6
398,2024-09-25,hirlevel_s1,hirlevel_c1,1,1
399,2024-09-25,facebook / cpc,campaign_18,217,240
400,2024-09-25,(direct) / (none),(direct),174,200
401,2024-09-25,google / cpc,(not set),151,162
402,2024-09-25,google / organic,(organic),129,144
403,2024-09-25,google / cpc,HU | GSN | PERF I Brand,66,77
404,2024-09-25,google / cpc,HU | pMAX | PERF I Brand,69,72
405,2024-09-25,facebook / cpc,campaign_19,63,64
406,2024-09-25,google / cpc,HU | GSN | PERF I Brand 2,43,57
407,2024-09-25,google / cpc,AT | pMAX Hotel | PERF I Brand,26,39
408,2024-09-25,l.facebook.com / referral,(referral),37,38
409,2024-09-25,facebook / cpc,campaign_17,29,32
410,2024-09-25,google / cpc,HU | GSN | PERF I Lokáció,8,27
411,2024-09-25,m.facebook.com / referral,(referral),23,24
412,2024-09-25,bing / cpc,campaign_33,11,23
413,2024-09-25,google / cpc,CZ | pMAX | PERF I Brand,20,21
414,2024-09-25,bing / organic,(organic),13,19
415,2024-09-25,google / cpc,DE | pMAX Hotel | PERF I Brand,16,16
416,2024-09-25,google / cpc,AT | GSN | PERF I Brand,9,14
417,2024-09-25,instagram / cpc,campaign_24,9,14
418,2024-09-25,ajanlat / offline,proposal-by-phone,5,12
419,2024-09-25,lm.facebook.com / referral,(referral),8,10
420,2024-09-25,bing / cpc,HU | GSN | Brand 2024,6,9
421,2024-09-25,ajanlat / offline,campaign_2,5,8
422,2024-09-25,familypark.at / referral,(referral),0,7
423,2024-09-25,facebook / cpc,campaign_20,5,7
424,2024-09-25,(not set),(not set),421,572
425,2024-09-25,hirlevel / ct,campaign_3,2,4
426,2024-09-25,(direct) / (none),(not set),3,3
427,2024-09-25,padlet.com / referral,(referral),1,3
428,2024-09-25,google / cpc,AT | GSN | PERF | Lokáció,2,3
429,2024-09-25,redir.d-edgeconnect.media / referral,(referral),2,2
430,2024-09-25,wellcard.at / referral,(referral),2,2
431,2024-09-25,youtube.com / referral,(referral),0,2
432,2024-09-25,fb / paid,campaign_9,1,2
433,2024-09-25,hirlevel / ct,campaign_13,1,2
434,2024-09-25,bing / cpc,HU,1,2
435,2024-09-25,google / cpc,HU | GDN | ENGM I Programok '24,0,2
436,2024-09-25,google / cpc,campaign_27,0,2
437,2024-09-25,ajanlat / email,campaign_7,2,2
438,2024-09-25,phone / offline,proposal-by-phone,0,2
439,2024-09-25,google / organic,(not set),0,1
440,2024-09-25,seznam / organic,(organic),1,1
441,2024-09-25,yahoo / organic,(organic),1,1
442,2024-09-25,app.zoomsphere.com / referral,(referral),1,1
443,2024-09-25,economica.net / referral,(referral),1,1
444,2024-09-25,google / cpc,(referral),1,1
445,2024-09-25,instagram.com / referral,(referral),0,1
446,2024-09-25,mail.google.com / referral,(referral),1,1
447,2024-09-25,ntp.msn.com / referral,(referral),1,1
448,2024-09-25,privacywall.org / referral,(referral),1,1
449,2024-09-25,source_10,(referral),1,1
450,2024-09-25,thermengutscheine.at / referral,(referral),0,1
451,2024-09-25,thermenhotels.at / referral,(referral),1,1
452,2024-09-25,zadir.hu / referral,(referral),1,1
453,2024-09-25,google / cpc,CZ | GSN | PERF I Brand,1,1
454,2024-09-25,google / cpc,DE | GSN | PERF I Brand,1,1
455,2024-09-25,hirlevel_s3,campaign_3,1,1
456,2024-09-25,instagram / cpc,campaign_20,0,1
457,2024-09-25,google / cpc,campaign_23,1,1
458,2024-09-25,google / cpc,(organic),286,338
459,2024-09-26,(not set),(not set),409,521
460,2024-09-26,facebook / cpc,campaign_18,281,306
461,2024-09-26,google / cpc,(organic),255,274
462,2024-09-26,(direct) / (none),(direct),175,195
463,2024-09-26,google / cpc,(not set),152,160
464,2024-09-26,google / organic,(organic),138,149
465,2024-09-26,google / cpc,HU | GSN | PERF I Brand,74,86
466,2024-09-26,google / cpc,HU | pMAX | PERF I Brand,65,68
467,2024-09-26,l.facebook.com / referral,(referral),58,63
468,2024-09-26,facebook / cpc,campaign_19,46,46
469,2024-09-26,google / cpc,HU | GSN | PERF I Brand 2,35,41
470,2024-09-26,facebook / cpc,campaign_17,25,41
471,2024-09-26,google / cpc,AT | pMAX Hotel | PERF I Brand,38,38
472,2024-09-26,m.facebook.com / referral,(referral),27,29
473,2024-09-26,bing / cpc,HU | GSN | Brand 2024,9,25
474,2024-09-26,instagram / cpc,campaign_24,19,20
475,2024-09-26,google / cpc,HU | GSN | PERF I Lokáció,15,17
476,2024-09-26,bing / cpc,campaign_33,11,14
477,2024-09-26,bing / organic,(organic),9,12
478,2024-09-26,google / cpc,CZ | pMAX | PERF I Brand,9,11
479,2024-09-26,ajanlat / offline,campaign_2,7,11
480,2024-09-26,google / cpc,AT | GSN | PERF I Brand,5,9
481,2024-09-26,google / cpc,DE | pMAX Hotel | PERF I Brand,8,8
482,2024-09-26,lm.facebook.com / referral,(referral),7,7
483,2024-09-26,zadir.hu / referral,(referral),1,6
484,2024-09-26,l.instagram.com / referral,(referral),5,5
